Lat,Lon,Alt,Precip,Temp,Year,JulianDay_Sin,O18A,H2A,O18P,H2P
54.6789,13.434200000000002,42.0,85.2,18.1,2003.9999999999998,-0.6932812268869771,-8.62,-61.4,-11.815101,-86.369804
51.92999999999999,-10.25,9.0,30.0,2.6,1963.0,0.2386727660059501,-7.6,-47.7,-29.283112,-225.35333
48.54500000000001,13.352800000000004,476.0,45.9,17.7,1999.0,-0.680773409477016,-4.19,-26.9,-15.376336,-119.13198
51.35,12.43,125.0,51.0,17.8,1986.0,-0.680773409477016,-7.2,-48.2,-12.590642,-92.91386
46.49143367,9.898180888000002,1724.0,0.0,14.753076171875025,2001.0,-0.21352091543979593,-5.61,-44.1,-19.156946,-147.73346
53.7122,7.151899999999999,11.0,49.7,11.0,1999.0,-0.9741004551724206,-5.81,-36.2,-21.80779,-167.85042
39.466666669999995,-6.333333333,405.0,60.6,13.6,2003.0,0.9760105506323684,-5.08,-29.51,-10.6861315,-83.62087
47.816666670000004,13.71777778,1618.0,14.0,14.273889160156273,2021.0,0.4250003399695542,-7.028,-44.57,-15.968309,-123.520424
46.72738634000001,8.186782163000002,632.0,263.8,12.5,2006.0,0.7412220108485961,-9.16,-63.73,-11.683725,-90.82892
68.68333333,21.53,403.0,38.0,-4.6,1992.9999999999998,-0.9741004551724206,-18.4,-132.7,-29.004063,-216.06973
46.37222222,6.470833333000002,385.0,53.0,2.3,1996.0000000000002,0.6994583270516471,-14.375,-106.5,-22.917768,-176.67165
46.60305556000001,13.671388890000001,2156.0,0.9,11.420312500000025,2018.0000000000002,0.5012418134457758,-5.181,-26.77,-17.914013,-134.95888
52.79999999999999,5.049999999999999,-4.0,0.3017763709067367,5.986962890625023,1990.9999999999998,0.9510565162951534,-6.75,-47.9,-32.26939,-248.61812
41.133333330000006,-8.6,93.0,103.0,15.160852050781273,2003.0,0.9510565162951534,-3.29,-19.8,-9.795297,-67.46824
51.35,12.43,125.0,15.0,9.1,1996.0000000000002,0.9721181966290612,-10.28,-72.9,-13.703454,-99.41134
53.93,27.63,225.0,85.0,0.20000000000000007,1981.9999999999998,-0.2884824328806098,-15.3,-108.0,-31.888641,-240.44952
52.09444444,23.70583333,136.0,53.0,14.5,1981.9999999999998,0.7412220108485961,-6.9,-48.0,-13.930085,-100.47651
36.14999999999999,-5.35,5.0,11.2,22.9,2010.9999999999998,-0.9587178169872964,-6.835784982,-37.25727553,-13.133986,-100.50887
47.7,27.88333333,231.0,65.6,10.1,2017.0,0.9760105506323684,-11.64,-84.5,-12.866723,-92.02231
48.24861111,16.356388890000005,198.0,64.0,3.5999999999999996,2019.0,-0.2884824328806098,-13.63,-106.4,-17.332254,-128.46045
40.41666667,-7.55,1380.0,380.0,14.0292907714844,2003.0,-0.9741004551724206,-9.64,-60.4,-10.367003,-72.963104
52.8911,11.729400000000002,21.000000000000004,13.7,14.599999999999998,2003.0,0.7412220108485961,-4.08,-31.4,-11.947665,-93.430176
38.28000000000001,21.79,100.0,71.2,11.8,2017.0,0.6994583270516471,-3.0,-7.4,-10.569875,-74.34268
58.00999999999999,56.17999999999999,161.0,43.0,4.6,1990.0,0.9760105506323684,-11.8,-84.0,-16.464584,-118.89922
40.41666667,-7.55,1380.0,10.0,18.8,1998.0000000000002,-0.21352091543979593,-4.39,-26.7,-17.039936,-129.0247
46.39864118999999,6.233803786999999,436.0,1.3641759578604251,7.497216796875023,1997.0,0.9510565162951534,-5.95,-47.1,-19.844162,-153.75624
55.75,37.57000000000001,157.0,130.0,14.599999999999998,1976.0,0.2802306751992158,-8.7,-76.5,-12.178688,-91.14147
60.18008889000001,24.83286111,30.0,17.4,-0.9999999999999998,2010.9999999999998,0.9510565162951534,-11.64,-82.9,-37.830357,-295.19037
60.18008889000001,24.83286111,30.0,71.0,11.778894042968773,2017.0,0.2802306751992158,-9.531,-70.0,-15.100973,-114.39651
40.41666667,-7.55,1380.0,19.0,20.3,1990.0,-0.680773409477016,-4.81,-32.8,-16.27009,-120.943016
48.18427778000001,16.389575000000004,196.0,31.21,12.688073730468773,2003.0,0.7526668275320084,-6.9,-41.4,-11.034505,-79.3153
47.47051111,21.49041944,110.0,10.5,12.5,2006.0,0.545240438540651,-11.99,-85.36,-13.01045,-93.69605
34.57000000000001,69.21333333,1860.0,78.0,-4.9,1974.9999999999998,0.6994583270516471,-11.4,-76.4,-27.473764,-203.68076
52.2914,10.4464,81.0,30.3,-2.1,1980.0000000000002,0.2386727660059501,-10.44,-75.0,-34.542133,-269.45068
32.36666667,-6.4,468.0,19.0,16.9,2003.0,0.9587178169872964,-1.94,-7.94,-9.705802,-76.78527
49.7703,9.9578,268.0,24.0,3.3999999999999995,1985.0,0.9510565162951534,-14.84,-112.3,-27.813507,-216.98146
49.03920000000001,8.365,112.0,57.1,9.574853515625025,2009.0000000000002,-0.9741004551724206,-7.93,-51.85,-14.226104,-104.18345
43.587,13.515333330000002,170.0,49.0,25.7,2021.0,0.29671281927349086,-1.7,-9.4,-8.543182,-59.398575
49.042199999999994,12.1019,365.0,53.5,8.0,1994.0,0.9760105506323684,-16.66,-132.9,-16.610567,-129.74608
44.99999999999999,136.6,68.0,47.0,15.6,1996.0000000000002,-0.9634705485641486,-8.2,-60.3,-10.519309,-76.78814
47.816666670000004,13.71777778,1618.0,6.7,-0.9751647949218525,2019.9999999999998,0.9141279881853337,-12.013,-84.85,-15.002371,-111.45474
40.966666669999995,13.050000000000004,119.0,18.2,7.199999999999999,2001.9999999999998,0.2386727660059501,-5.71,-26.16,-15.491867,-114.62783
34.71666667,10.68333333,23.0,9.4,12.763726806640648,2015.0,-0.2884824328806098,-3.57,-19.8,-13.652243,-106.34308
45.65,13.750000000000002,20.000000000000004,118.5,10.5,2001.9999999999998,0.9760105506323684,-8.96,-60.45,-15.099318,-112.78026
33.96666667,-4.983333333,571.0,21.6,16.7,2019.9999999999998,-0.7116566222817751,-6.56,-42.7,-15.208476,-113.382195
52.2914,10.4464,81.0,73.8,6.0,2001.9999999999998,0.6994583270516471,-5.74,-46.05,-12.601217,-91.64106
54.52750000000001,9.548600000000002,43.0,36.1,1.4,2001.0,0.2386727660059501,-11.365,-79.8,-35.36968,-274.50226
51.18000000000001,8.4889,839.0,110.5,-1.2,2003.9999999999998,0.6994583270516471,-9.48,-61.3,-26.7871,-206.49467
36.03,129.38,6.0,83.0,16.8,1974.9999999999998,0.7412220108485961,-6.69,-40.8,-21.26031,-158.39145
43.365884,-8.421399,58.0,6.8,17.9,2010.9999999999998,0.29671281927349086,3.34,27.6,-7.484821,-55.18098
52.16666666999999,0.24999999999999956,30.0,138.0,5.838983154296898,1981.9999999999998,-0.9741004551724206,-9.3,-66.0,-28.381512,-213.98634
51.37440000000001,11.2919,164.0,46.6,3.7999999999999994,1999.0,-0.7236440382959123,-10.4,-71.1,-17.410658,-127.54944
36.71999999999999,3.1800000000000006,18.0,11.6,13.999999999999998,2001.0,0.46355027090285084,-7.52,-54.3,-13.493295,-106.131645
44.88055555999999,15.61888889,580.0,0.0,17.268731689453148,2003.9999999999998,0.7295575540864874,-7.03,-44.69,-10.895832,-84.6854
36.03,129.38,6.0,73.0,16.6,1976.0,-0.970063921851507,-8.75,-64.2,-19.795795,-147.38266
52.2914,10.4464,81.0,28.3,0.6,1981.0,0.6994583270516471,-6.4,-60.2,-35.09782,-275.00027
47.47051111,21.49041944,110.0,3.4,7.599999999999999,2007.0000000000002,0.858763958275803,-8.99,-70.35,-17.722546,-133.32013
58.26388888999999,26.46138889,70.0,126.2,16.8,2014.0,-0.680773409477016,-10.92,-75.6,-10.23018,-72.43553
47.816666670000004,13.71777778,1618.0,8.6,6.995629882812522,2001.9999999999998,0.8406184056344783,-12.46,-91.0,-16.242453,-122.348076
47.677200000000006,9.19,443.0,162.3,17.3,2010.9999999999998,-0.21352091543979593,-8.37,-61.3,-14.185728,-108.31521
37.90111111,40.20361111,686.0,54.7,11.4,2019.9999999999998,-0.7116566222817751,-3.71,-15.8,-15.090675,-107.33121
42.025000000000006,35.15833333,32.0,135.1,11.4,2016.0000000000002,-0.7116566222817751,-10.76,-63.6,-12.906838,-94.54165
54.18,158.02,303.0,22.0,1.3863464355468975,1999.0,0.7412220108485961,-12.405,-132.9,-21.964888,-170.55786
46.96666667,28.899999999999995,125.0,47.0,10.2,2015.0,0.9760105506323684,-10.1,-71.4,-11.498841,-81.14649
52.4672,13.401900000000003,48.0,64.6,3.1,1988.0,0.9562348265919057,-11.47,-82.1,-31.4817,-241.54774
47.482800000000005,11.0622,719.0,89.0,12.4,1998.0000000000002,0.7412220108485961,-9.9,-73.8,-12.460422,-92.47154
52.93,4.7799999999999985,1.0,125.0,11.3,1981.9999999999998,-0.9741004551724206,-9.65,-61.8,-23.359951,-174.29417
46.981414009999995,6.607999655000001,1042.0,3.281510691158473,13.030419921875025,1997.0,-0.9587178169872964,-5.83,-44.5,-16.492682,-122.061104
36.97999999999999,35.3,73.0,57.9,11.5,2012.0,0.9562348265919057,-4.58,-22.99,-11.467302,-81.56268
47.37233597,8.083138245,397.0,1.2747588363708928,8.403985595703148,2012.0,-0.970063921851507,-11.6,-83.66,-14.6138525,-106.93485
52.1,5.18,2.0,7.0,17.4,2008.0,-0.7176769136759615,-5.9,-38.36,-12.271532,-96.21247
38.28000000000001,21.79,100.0,116.2,13.9,2018.0000000000002,0.9510565162951534,-5.45,-33.2,-9.049877,-62.113102
48.95194399999999,14.469722,390.0,24.0,1.6,2017.0,-0.2884824328806098,-12.57,-93.0,-24.293606,-180.8141
50.4972,9.942800000000002,921.0,96.3,15.199999999999998,1999.0,-0.21352091543979593,-8.25,-55.55,-14.780438,-109.05352
51.1622,14.950600000000003,238.0,33.4,14.1,2001.0,0.7412220108485961,-5.11,-34.7,-9.794409,-71.07568
47.482800000000005,11.0622,719.0,116.8,-3.4000000000000004,1983.9999999999998,0.6994583270516471,-13.93,-102.1,-28.225138,-221.28581
41.640839449999994,-4.754446679,735.0,5.5,1.3,2001.0,-0.2884824328806098,-3.56,-25.7,-18.72497,-139.90898
41.66056063,-1.0041625649999995,249.0,10.8,11.1,2005.0,0.9510565162951534,-6.28,-48.39,-10.90208,-83.24195
47.677200000000006,9.19,443.0,40.8,13.5,1981.9999999999998,0.7412220108485961,-7.3,-51.5,-15.325996,-122.6997
46.37222222,6.470833333000002,385.0,182.0,13.999999999999998,1995.0,-0.9587178169872964,-9.07,-62.3,-13.212799,-99.684746
43.91281944000001,4.888775000000001,33.0,59.0,5.2,2010.0,-0.2884824328806098,-7.5,-47.7,-29.995474,-229.4095
46.095,14.597000000000001,282.0,196.0,20.8,1988.0,-0.6932812268869771,-6.19,-32.0,-11.129012,-80.45046
52.4672,13.401900000000003,48.0,49.5,2.8,2003.0,-0.2884824328806098,-9.41,-73.2,-31.115416,-239.27129
51.18000000000001,8.4889,839.0,125.9,10.6,2001.0,0.29671281927349086,-9.49,-66.1,-15.705867,-121.04735
36.97999999999999,35.3,73.0,3.0,25.2,1987.0000000000002,0.29671281927349086,-4.43,-31.1,-12.271922,-91.57409
46.89,7.490000000000001,520.0,0.0,9.222589111328148,2021.0,0.9510565162951534,-7.92,-52.4,-16.85604,-130.09427
49.7703,9.9578,268.0,50.5,7.5,1986.0,0.9760105506323684,-9.1,-68.3,-18.26097,-141.75285
53.548300000000005,13.1931,81.0,30.3,2.5,2001.0,0.9510565162951534,-11.14,-82.2,-27.788834,-216.71297
46.96666667,28.899999999999995,125.0,41.9,-3.3,2016.0000000000002,0.2386727660059501,-16.99,-128.0,-29.570633,-234.16554
50.4972,9.942800000000002,921.0,64.2,8.8,1981.9999999999998,0.7412220108485961,-11.07,-74.6,-19.350357,-155.81856
39.466666669999995,-6.333333333,405.0,83.9,9.9,2014.0,0.2386727660059501,-5.82,-35.4,-13.630016,-101.3839
53.23,6.549999999999999,1.0,86.0,6.5,1974.9999999999998,0.2386727660059501,-11.17,-78.2,-33.03717,-255.75737
50.3119,11.875800000000002,565.0,24.1,15.500000000000002,2006.0,0.29671281927349086,-6.15,-44.3,-14.045844,-108.76677
47.07777777999999,15.44888889,366.0,48.0,4.729364013671898,1986.0,0.9510565162951534,-13.2,-97.6,-21.406776,-165.17178
46.64833333000001,14.318333330000003,450.0,61.2,12.810968017578148,1995.0,-0.21352091543979593,-4.34,-28.5,-16.503134,-129.59776
44.089999999999996,11.079999999999998,842.0,171.0,9.691644287109398,1986.0,0.9760105506323684,-7.08,-42.4,-16.590118,-132.21642
49.03920000000001,8.365,112.0,141.0,10.7,1983.0,0.9760105506323684,-9.24,-69.2,-12.32346,-88.85775
46.60305556000001,13.671388890000001,2156.0,72.3,8.770928955078148,2017.0,0.8958392907349091,-7.75,-49.93,-17.034227,-124.712975
36.88,30.700000000000003,49.0,211.0,9.6,1972.0,0.2386727660059501,-10.95,-64.2,-14.229812,-101.52716
47.54260867,7.583716929999999,316.0,63.3,3.7999999999999994,2012.0,0.2386727660059501,-10.04,-70.4,-19.696722,-149.69444
48.54500000000001,13.352800000000004,476.0,153.5,5.1,2001.9999999999998,-0.7236440382959123,-12.56,-90.0,-14.8566265,-113.94169
51.92999999999999,-10.25,9.0,214.9,15.500000000000002,2019.0,-0.680773409477016,-3.44,-22.6,-10.303484,-72.89545
41.9,12.500000000000002,66.0,9.8,12.339410400390648,2001.0,0.9959189961471789,-3.65,-15.2,-12.276288,-89.80482
47.4,28.49166667,78.0,85.5,21.8,2017.0,-0.21352091543979593,-4.22,-27.2,-9.515998,-66.73959
49.7703,9.9578,268.0,20.2,10.9,1990.9999999999998,0.7412220108485961,-5.07,-35.8,-12.608354,-98.07272
50.4972,9.942800000000002,921.0,54.7,16.4,2003.0,0.29671281927349086,-4.55,-26.7,-13.98651,-101.34104
46.60305556000001,13.671388890000001,2156.0,99.0,17.689813232421898,1994.0,-0.21352091543979593,-6.07,-36.4,-13.856473,-102.17603
47.42692898,9.400776879,779.0,0.0,11.937310791015648,2012.9999999999998,-0.680773409477016,-8.77,-58.12,-17.654436,-131.1193
56.89999999999999,35.9,31.0,6.0,-11.5,1983.9999999999998,0.6994583270516471,-15.7,-126.0,-36.531208,-281.9759
42.7728,-0.33149000000000006,1285.0,118.0,7.8,2015.0,0.9760105506323684,-10.07,-71.8,-19.816662,-150.57433
38.05011111,23.866675,498.0,32.0,20.8,2015.0,0.29671281927349086,-4.9,-30.4,-11.493252,-88.80074
46.95222563000001,7.4393205710000005,511.0,41.7,3.3,2001.9999999999998,-0.2884824328806098,-10.94,-77.54,-20.82032,-156.1656
46.60305556000001,13.671388890000001,2156.0,143.0,1.3989196777343975,1985.0,-0.7236440382959123,-12.38,-83.7,-21.05103,-156.34126
40.50690999999999,-1.65147,1720.0,0.0,12.923913574218773,2016.0000000000002,-0.970063921851507,-8.35,-54.2,-19.093763,-143.73683
46.95222563000001,7.4393205710000005,511.0,57.3,4.0,2003.9999999999998,0.9562348265919057,-12.12,-87.14,-21.5144,-166.01294
32.633333330000006,-16.9,58.0,1.0,21.4,1994.0,-0.21352091543979593,0.73,10.1,-10.352412,-77.59358
38.430555559999995,27.15111111,120.0,101.0,11.5,2008.0,-0.2719581575341052,-5.45,-27.35,-11.74986,-86.598625
46.72738634000001,8.186782163000002,632.0,156.0,-4.3,1987.0000000000002,0.2386727660059501,-15.64,-112.5,-24.00173,-185.71254
52.1042,8.7519,135.0,7.2,-1.8999999999999997,1997.0,0.2386727660059501,-7.9,-57.3,-35.50716,-280.49597
47.816666670000004,13.71777778,1618.0,25.3,13.158746337890648,2021.9999999999998,0.6016240632249226,-6.263,-36.69,-15.259908,-117.49282
51.3,3.7499999999999987,2.0,9.9,9.2,2008.0,0.9796136916454902,-5.4,-33.52,-24.85784,-193.51094
46.60305556000001,13.671388890000001,2156.0,27.0,2.3063903808593977,1972.9999999999998,0.9510565162951534,-18.93,-138.3,-24.853615,-191.77478
41.640839449999994,-4.754446679,735.0,135.1,11.8,2003.0,-0.9741004551724206,-9.13,-60.26,-14.416188,-110.055016
49.7478,6.6581,265.0,32.7,13.6,2001.9999999999998,-0.9587178169872964,-7.71,-50.5,-10.629599,-78.96056
38.05011111,23.866675,498.0,3.2,22.4,2009.0000000000002,0.29671281927349086,-4.62,-30.81,-11.649233,-90.24775
52.1042,8.7519,135.0,30.9,4.5,1992.0,0.6994583270516471,-6.11,-40.0,-16.785309,-124.137115
46.095,14.597000000000001,282.0,103.0,18.7,1987.0000000000002,-0.680773409477016,-7.99,-53.0,-10.8297205,-78.53075
39.95,32.88,902.0,17.0,15.500000000000002,1999.9999999999998,0.7295575540864874,-5.44,-34.55,-13.358602,-98.38877
62.89179443999999,27.625422220000004,116.0,22.0,-15.899999999999999,2010.0,0.2386727660059501,-22.1,-156.2,-32.716835,-254.7029
47.595833330000005,7.594444444000001,249.0,115.0,5.1,1996.0000000000002,-0.7116566222817751,-13.57,-101.4,-13.242475,-98.104
46.60305556000001,13.671388890000001,2156.0,30.3,8.299523925781273,2001.9999999999998,0.6152845999633275,-13.26,-95.0,-19.8466,-149.73328
46.220308669999994,7.33848445,482.0,21.7,14.8,2010.0,-0.9587178169872964,-5.81,-43.7,-14.725049,-111.81533
42.58834633,-5.651107617,912.0,36.6,11.0,1999.9999999999998,-0.970063921851507,-11.74,-85.7,-15.652133,-116.06765
45.8,28.2,113.0,57.3,24.0,2012.0,-0.6932812268869771,-5.77,-36.94,-9.959007,-70.65802
46.72738634000001,8.186782163000002,632.0,72.0,-0.20000000000000007,1990.9999999999998,0.2386727660059501,-13.97,-105.9,-24.891254,-194.847
46.095,14.597000000000001,282.0,109.0,2.2,2003.9999999999998,0.6994583270516471,-13.3,-91.2,-16.995144,-127.53944
43.03916667000001,16.090555560000002,6.0,50.5,19.6,2001.9999999999998,0.7412220108485961,-2.5,-11.1,-11.740409,-88.3395
60.18008889000001,24.83286111,30.0,26.7,-8.6,2003.9999999999998,0.2386727660059501,-16.88,-119.3,-35.15575,-272.51898
50.4972,9.942800000000002,921.0,134.5,12.1,1981.0,-0.21352091543979593,-7.62,-53.8,-16.524384,-131.16435
46.17378583,8.788556051,379.0,61.2,12.3,2005.0,-0.9741004551724206,-9.53,-67.7,-14.775622,-112.93844
36.83,21.720000000000002,33.0,27.0,14.199365234375025,1966.0,-0.9741004551724206,-4.87,-33.3,-17.444761,-132.78166
46.981414009999995,6.607999655000001,1042.0,0.0,16.938256835937523,2016.0000000000002,0.7295575540864874,-11.18,-78.89,-11.5414,-83.17048
48.82809999999999,9.2,314.0,82.9,18.6,2008.0,-0.6932812268869771,-5.79,-35.15,-11.6931925,-83.74353
78.91666667,11.933333330000004,7.0,126.2,-7.4,1996.0000000000002,0.9562348265919057,-8.46,-63.1,-31.49634,-243.81407
46.06666667,14.516666670000001,299.0,23.7,9.6,1999.9999999999998,-0.6354323008901775,-7.63,-47.4,-14.743388,-114.622986
47.47051111,21.49041944,110.0,2.4,12.6,2003.9999999999998,-0.9979171608653922,-8.87,-68.15,-14.325906,-106.36012
58.38277778,21.81416667,6.0,80.9,21.4,2021.0,-0.21352091543979593,-7.68,-52.4,-13.512341,-101.72439
47.816666670000004,13.71777778,1618.0,27.7,4.697900390625023,2021.9999999999998,-0.6084768701151264,-15.157,-104.4,-23.196058,-175.66113
46.65772518,8.292706831999999,1055.0,0.0,-6.491094970703102,2018.0000000000002,-0.2884824328806098,-12.56,-91.1,-32.555824,-253.4929
46.49143367,9.898180888000002,1724.0,0.3167620350723155,-4.889715576171852,2007.0000000000002,0.2386727660059501,-15.56,-118.211424,-21.047459,-160.4611
41.678055560000004,26.559166670000003,48.0,0.6,26.5,2016.0000000000002,-0.6932812268869771,-8.64,-58.9,-9.350393,-70.97372
33.96666667,-4.983333333,571.0,19.6,7.599999999999999,2012.0,0.6994583270516471,-3.92,-23.57,-18.557905,-144.31534
49.042199999999994,12.1019,365.0,90.4,17.1,1996.0000000000002,-0.6932812268869771,-8.67,-61.8,-14.132008,-109.08811
54.35333332999999,-6.648333333,64.0,31.7,12.6,2018.0000000000002,-0.9587178169872964,-5.75,-36.9,-14.284702,-105.78286
54.46666667,113.5833333,903.0,82.0,15.7,1998.0000000000002,-0.680773409477016,-13.3,-102.4,-14.071558,-103.721565
47.595833330000005,7.594444444000001,249.0,120.0,5.824853515625023,2003.9999999999998,0.2386727660059501,-12.0,-91.45,-12.791301,-93.38293
42.14,41.7,0.0,0.526617479044944,2.8976989746093977,2017.0,0.2386727660059501,-11.54,-73.9,-27.570461,-209.36694
66.53333333,66.66666667,16.0,35.0,-25.2,1999.9999999999998,-0.2719581575341052,-22.6,-177.3,-30.253187,-227.3456
48.22,11.589999999999998,489.0,89.0,17.4,1990.0,-0.21352091543979593,-7.82,-55.5,-15.25925,-119.812584
58.38333332999999,-3.6999999999999993,155.0,152.0,10.759515380859398,1981.0,-0.9587178169872964,-9.5,-71.0,-14.751421,-110.49766
53.8713,8.705800000000002,5.0,72.1,3.9,2001.9999999999998,0.2386727660059501,-7.02,-45.65,-31.786163,-243.10744
44.52361111,11.33888889,35.0,71.5,2.5,1998.0000000000002,-0.2884824328806098,-12.3,-87.2,-31.484539,-240.26189
47.42692898,9.400776879,779.0,0.0,7.590020751953148,2012.9999999999998,-0.9587178169872964,-8.27,-53.9,-21.41425,-162.74382
46.89,7.490000000000001,520.0,0.0,4.618798828125023,2014.0,-0.7236440382959123,-19.25,-144.7,-20.782845,-154.0084
41.024444439999996,40.52000000000001,136.0,200.4,22.6,2012.0,0.2802306751992158,-6.05,-36.23,-8.0007715,-54.242065
47.93333333,106.98333329999998,1338.0,38.0,18.1,1990.9999999999998,-0.680773409477016,-1.64,-22.4,-16.592276,-128.72162
51.6,-1.1000000000000003,48.0,37.6,6.8,2019.0,0.6994583270516471,-9.37,-64.9,-21.818476,-165.29768
41.91172742,2.763346411000001,129.0,13.0,13.999999999999998,2015.0,0.9760105506323684,-4.39,-27.6,-10.259162,-72.89276
38.01666667,-7.866666667,246.0,91.0,12.0,1989.0000000000002,0.9760105506323684,-5.83,-32.8,-10.772239,-74.94482
41.46666667,46.08333333,800.0,156.0,17.884118652343773,2015.0,-0.9741004551724206,-10.97,-77.7,-14.066087,-107.00368
32.633333330000006,-16.9,58.0,256.0,16.8,1990.0,-0.2884824328806098,-3.89,-21.1,-9.146186,-64.8983
39.28333333,-7.416666667,597.0,55.0,12.8,1989.0000000000002,0.9510565162951534,-6.06,-33.9,-15.873972,-128.14784
32.55,35.85,616.0,0.0,14.3890319824219,1990.9999999999998,0.9760105506323684,-5.21,-19.8,-15.223767,-121.20138
47.83318500000001,1.9404330000000007,109.0,19.0,7.545922851562523,2010.0,0.9760105506323684,-8.3,-52.11494851,-16.10333,-119.74305
51.830000000000005,6.250000000000002,43.0,72.0,17.3,1987.0000000000002,-0.21352091543979593,-6.67,-46.7,-12.190787,-89.18662
47.816666670000004,13.71777778,1618.0,0.5,1.2427307128906475,2001.9999999999998,0.9760105506323684,-9.85,-73.2,-15.456058,-114.42809
46.981414009999995,6.607999655000001,1042.0,0.0,-1.1820129394531025,1998.0000000000002,-0.2884824328806098,-9.86,-86.3,-24.864384,-190.88734
36.79444443999999,34.08333333,1400.0,52.0,1.904473876953148,1992.0,0.6994583270516471,-11.13,-68.1,-22.054852,-170.05856
33.96666667,-4.983333333,571.0,28.0,17.5,2018.0000000000002,0.7412220108485961,-3.69,-20.1,-9.654074,-72.70308
47.816666670000004,13.71777778,1618.0,40.7,20.72701416015628,2019.9999999999998,0.26366549272800704,-9.956,-66.42,-15.247112,-116.31835
52.2914,10.4464,81.0,84.9,16.2,1986.0,0.29671281927349086,-10.54,-78.9,-11.488065,-81.033714
46.37222222,6.470833333000002,385.0,37.0,10.0,1994.0,0.9510565162951534,-6.2,-44.8,-14.529474,-115.40772
46.39864118999999,6.233803786999999,436.0,0.0,6.098138427734398,2001.9999999999998,0.9760105506323684,-3.68,-32.05,-20.316225,-156.3445
46.220308669999994,7.33848445,482.0,0.0,10.855615234375025,2001.9999999999998,0.29671281927349086,-4.1,-27.54843157,-17.551044,-136.9716
52.79999999999999,5.049999999999999,-4.0,0.0,-3.6497253417968514,1989.0000000000002,0.9510565162951534,-8.67,-58.5,-29.931738,-230.65489
36.55530278,126.635925,62.0,85.1,1.1267944335937727,2019.9999999999998,0.6994583270516471,-5.01,-15.6,-18.820642,-140.56001
49.042199999999994,12.1019,365.0,51.9,0.29999999999999993,2012.9999999999998,0.2386727660059501,-11.46,-95.86,-26.575155,-203.51488
46.72738634000001,8.186782163000002,632.0,124.0,9.5,1990.9999999999998,0.7412220108485961,-13.8,-99.6,-16.308596,-130.71797
47.47051111,21.49041944,110.0,14.6,-3.1,2001.0,-0.5808002734538013,-19.28,-134.33,-38.54885,-301.94672
36.14999999999999,-5.35,5.0,115.0,15.300000000000002,2016.0000000000002,0.2386727660059501,-2.67,-9.1,-13.25673,-100.26763
47.4,28.49166667,78.0,37.4,-0.39999999999999997,2018.0000000000002,-0.2884824328806098,-17.84,-134.2,-32.168625,-253.4207
49.042199999999994,12.1019,365.0,43.9,-1.3,1995.0,-0.2884824328806098,-13.86,-106.5,-27.819138,-211.93526
49.7478,6.6581,265.0,124.0,8.5,2009.0000000000002,-0.7236440382959123,-7.77,-47.6,-11.9809885,-86.88573
46.96666667,28.899999999999995,125.0,69.5,21.2,2012.9999999999998,0.29671281927349086,-8.92,-61.53,-8.677399,-59.181934
46.57248470999999,8.332719621,1950.0,0.0,7.573724365234398,2021.0,0.7412220108485961,-12.94,-94.12,-15.513561,-115.94213
43.73238889,7.423583332999999,2.0,47.5,17.8,2014.0,-0.9741004551724206,-4.47,-23.3,-16.208641,-123.41074
38.05011111,23.867500000000003,498.0,6.6,20.8,2001.9999999999998,-0.7295575540864876,-6.07,-43.2,-13.550677,-103.221794
39.55339029000001,2.6252981430000015,3.0,34.2,15.0,2003.9999999999998,0.9721181966290612,-3.88,-23.56,-13.73007,-106.178734
40.98333333000001,15.616666670000003,606.0,14.0,8.349237060546898,2003.9999999999998,0.9562348265919057,-8.1,-53.0,-15.574161,-120.94216
41.91172742,2.763346411000001,129.0,50.9,15.6,2008.0,-0.970063921851507,-5.9,-42.33,-10.979921,-79.58137
52.2914,10.4464,81.0,90.8,2.7,2012.0,0.2386727660059501,-6.95,-52.08,-14.566608,-108.07299
46.57248470999999,8.332719621,1950.0,0.0,-5.874548339843727,2021.0,0.2386727660059501,-14.55,-106.75,-20.082806,-154.26863
47.8008,11.0108,977.0,122.0,14.5,1983.9999999999998,-0.6932812268869771,-8.12,-56.5,-15.396224,-120.40746
48.24861111,16.356388890000005,198.0,52.0,20.410180664062523,2019.0,-0.6932812268869771,-4.51,-31.5,-10.238082,-73.64153
50.3119,11.875800000000002,565.0,50.3,-1.7,2001.0,0.2386727660059501,-13.27,-101.3,-23.320036,-181.29204
43.365884,-8.421399,58.0,82.1,11.4,2007.0000000000002,0.2386727660059501,-6.64,-33.71,-11.417685,-82.3827
40.41666667,-7.55,1380.0,174.0,6.8,1995.0,-0.7236440382959123,-9.81,-59.9,-14.78353,-113.3347
51.3,3.7499999999999987,2.0,57.8,5.413171386718773,1997.0,-0.18822670984324394,-8.71,-65.1,-32.003944,-245.86821
47.677200000000006,9.19,443.0,24.2,7.7,1997.0,0.9510565162951534,-8.07,-57.8,-17.413752,-135.83754
40.50690999999999,-1.65147,1720.0,0.0,16.849725341796898,2021.0,0.9760105506323684,-8.74,-58.1,-13.413164,-103.10952
44.13333333,6.333333333000001,851.0,84.8,0.29999999999999993,2010.0,0.6994583270516471,-12.49,-95.25,-26.063202,-201.60936
51.35,12.43,125.0,49.4,-0.29999999999999993,2001.9999999999998,-0.2884824328806098,-13.91,-104.5,-25.46269,-195.71193
