Lat,Lon,Date,Alt,Precip (mm),Temp (°C),O18 (‰),H2 (‰),KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
46.49722222,28.3,2017-05-14 22:00:00+00:00,156.0,43.8,16.0,-6.94,-48.0,0,0,0,1,0
47.81666667,13.71777778,2022-11-11 06:00:00+00:00,1618.0,3.2,5.589257812500023,-9.615,-81.82,0,0,0,1,0
-31.95,115.97,2007-07-14 22:00:00+00:00,17.0,193.4,14.9,-3.52,-9.6,0,0,1,0,0
52.16666667,0.25,1983-08-14 22:00:00+00:00,30.0,22.0,17.941400146484398,-4.3,-27.0,0,0,1,0,0
41.66056063,-1.004162565,2012-03-14 23:00:00+00:00,249.0,18.3,12.4,-5.93,-40.9,0,1,0,0,0
-34.05,115.0249,2007-08-25 07:00:00+00:00,70.0,5.2,15.362420654296898,-1.01,-1.8,0,0,1,0,0
-34.90416667,-56.16666667,2011-10-14 22:00:00+00:00,37.0,38.5,15.3,-1.924465239,-8.045687452,0,0,1,0,0
40.7930564,-4.010553289,2017-04-14 22:00:00+00:00,1894.0,0.0,7.922723388671898,-6.33,-34.4,0,0,1,0,0
-22.399288,-47.543743,2014-09-14 22:00:00+00:00,614.49694,97.5,21.6,-1.69,6.2,1,0,0,0,0
7.789855,-76.650846,2014-08-14 22:00:00+00:00,30.0,267.7,28.5,-6.7,-42.5,1,0,0,0,0
4.05,114.81,2009-07-04 22:00:00+00:00,24.0,4.1,23.8,-10.12,-68.99,1,0,0,0,0
34.07222222,-4.123611111,2001-02-14 23:00:00+00:00,1500.0,0.0,12.061608886718773,-5.92,-27.32,0,0,1,0,0
49.7703,9.9578,2004-06-14 22:00:00+00:00,268.0,49.1,16.6,-4.96,-35.05,0,0,1,0,0
-17.83,31.02,1994-12-14 23:00:00+00:00,1471.0,132.0,22.2,-6.66,-44.4,0,0,1,0,0
54.5275,9.5486,2007-02-14 23:00:00+00:00,43.0,72.0,3.4,-7.66,-50.15,0,0,1,0,0
47.07777778,15.44888889,1975-11-14 23:00:00+00:00,366.0,45.0,7.426019287109398,-11.15,-73.2,0,0,0,1,0
11.21944444,-72.36333333,2003-04-14 22:00:00+00:00,118.0,0.0,28.106011962890648,-5.69,-37.4,1,0,0,0,0
-31.15583333,136.8052778,2007-07-14 22:00:00+00:00,169.0,4.0,12.2,-0.42,5.9,0,1,0,0,0
59.96666667,30.3,1981-05-14 22:00:00+00:00,4.0,35.0,11.9,-8.9,-64.0,0,0,0,1,0
-37.82,144.97,1989-01-14 23:00:00+00:00,28.0,48.0,13.969171142578148,-4.3,-23.5,0,0,1,0,0
49.0392,8.365,1984-10-14 22:00:00+00:00,112.0,45.0,11.3,-11.38,-81.9,0,0,1,0,0
46.89,7.49,2013-03-14 23:00:00+00:00,520.0,2.033663500333205,8.129571533203148,-16.55,-124.77,0,0,0,1,0
13.73,100.5,2008-07-14 22:00:00+00:00,2.0,222.0,28.7,-7.02,-47.92,1,0,0,0,0
-21.2,-159.8,1987-03-14 23:00:00+00:00,6.0,92.0,25.7,-3.84,-21.5,1,0,0,0,0
-22.399288,-47.543743,2019-06-14 22:00:00+00:00,614.49694,11.3,18.3,-3.38,-9.7,1,0,0,0,0
13.73,100.5,2020-06-14 22:00:00+00:00,2.0,7.95031520538032,30.599572753906276,-5.38,-39.5,1,0,0,0,0
-22.9,-43.17,1962-06-14 22:00:00+00:00,26.0,29.0,19.9,-2.4,-4.4,1,0,0,0,0
52.93,4.78,1981-05-14 22:00:00+00:00,1.0,59.0,12.4,-6.43,-40.9,0,0,1,0,0
30.94611111,78.68805556,2006-02-14 23:00:00+00:00,2050.0,22.0,-1.3892883300781025,-3.9,-14.2,0,0,0,1,0
36.88,30.7,1992-11-14 23:00:00+00:00,49.0,194.0,13.9,-9.11,-49.7,0,0,1,0,0
-0.694444444,-90.325,1998-08-14 22:00:00+00:00,194.0,44.0,22.477258300781276,-1.0,2.8,1,0,0,0,0
7.72,81.73,1985-11-14 23:00:00+00:00,5.0,203.4,27.299005126953148,-8.34,-51.3,1,0,0,0,0
5.93,116.06,2021-01-14 23:00:00+00:00,9.0,2.194430079543963,23.355371093750023,-9.48,-66.4,1,0,0,0,0
50.12,-104.42,2009-01-14 23:00:00+00:00,580.0,1.9305437745060767,-21.391500854492165,-28.81,-214.4,0,0,0,1,0
-2.53,140.72,1969-04-14 22:00:00+00:00,3.0,145.0,27.5,-3.92,-22.5,1,0,0,0,0
-17.83,31.02,1994-01-14 23:00:00+00:00,1471.0,227.0,20.9,-3.97,-19.8,0,0,1,0,0
44.42,8.85,1989-10-14 22:00:00+00:00,2.0,38.0,17.876641845703148,-3.75,-19.8,0,0,1,0,0
12.69325,-7.995494444,2017-09-15 00:00:00+00:00,381.0,90.0,28.225854492187523,0.853,12.7,1,0,0,0,0
48.24861111,16.35638889,1980-09-14 22:00:00+00:00,198.0,40.0,14.7,-7.98,-60.4,0,0,0,1,0
4.05,114.81,2011-04-27 22:00:00+00:00,24.0,35.2,24.6,-11.844,-79.964,1,0,0,0,0
53.23,6.55,1980-03-14 23:00:00+00:00,1.0,44.0,4.5,-8.1,-56.2,0,0,1,0,0
-53.0,-70.833333,1991-11-14 23:00:00+00:00,37.0,44.0,8.0,-13.1,-94.0,0,1,0,0,0
46.49143367,9.898180888,1997-05-14 22:00:00+00:00,1724.0,15.304185496643186,4.840325927734398,-10.82,-79.5,0,0,0,0,1
-7.315277778,72.42805556,1998-07-14 22:00:00+00:00,1.0,38.0,26.234796142578148,-0.23,-5.15,1,0,0,0,0
45.37,-63.27,1981-03-14 23:00:00+00:00,40.0,94.0,0.0,-12.4,-87.0,0,0,0,1,0
53.7122,7.1519,2001-08-14 22:00:00+00:00,11.0,134.0,18.5,-5.31,-33.87,0,0,1,0,0
13.52,2.09,2016-10-14 22:00:00+00:00,220.0,6.7,31.6259704589844,1.86,17.4,0,1,0,0,0
46.49143367,9.898180888,2016-04-14 22:00:00+00:00,1724.0,1.8501997750718149,-2.5059265136718523,-10.21,-71.03,0,0,0,0,1
53.93,27.63,1983-03-14 23:00:00+00:00,225.0,96.0,-0.3,-15.4,-104.0,0,0,0,1,0
13.7,-89.12,1970-07-14 22:00:00+00:00,615.0,390.0,23.1,-7.32,-42.2,1,0,0,0,0
55.33333333,78.36666667,1997-08-14 22:00:00+00:00,120.0,31.0,15.9,-9.0,-73.1,0,0,0,1,0
37.97,23.72,2018-02-14 23:00:00+00:00,107.0,69.0,12.1,-6.41,-38.5,0,0,1,0,0
-34.93,138.58,1976-04-14 22:00:00+00:00,43.0,26.0,17.5,-2.15,-6.4,0,1,0,0,0
50.9,14.8,2013-11-14 23:00:00+00:00,240.0,34.0,5.0,-10.54,-76.2,0,0,0,1,0
-5.8,-35.2,1969-09-14 22:00:00+00:00,8.0,22.0,24.5,-0.81,7.3,1,0,0,0,0
52.4672,13.4019,2003-10-14 22:00:00+00:00,48.0,62.5,6.6,-8.76,-64.45,0,0,1,0,0
0.38,6.72,1967-05-14 22:00:00+00:00,8.0,236.0,25.7,-4.7,-24.3,1,0,0,0,0
32.65878,-16.92395,2015-02-14 23:00:00+00:00,160.0,3.1,15.306268310546898,-2.98,-3.8,0,0,1,0,0
45.3738,-75.6862,2017-02-14 23:00:00+00:00,80.0,71.7,-5.4,-10.48,-79.5,0,0,0,1,0
24.83736944,-80.80080278,2002-06-09 22:00:00+00:00,1.0,1.47,26.758721923828148,-2.23,-8.0,1,0,0,0,0
36.03,129.38,1965-03-14 23:00:00+00:00,6.0,29.0,5.7,-8.44,-47.1,0,0,1,0,0
4.7,-74.13,1977-05-14 22:00:00+00:00,2547.0,34.0,13.6,-11.1,-86.8,0,0,1,0,0
-7.92,-14.42,2018-10-15 00:00:00+00:00,15.0,2.2,23.308190917968773,1.215,15.7,0,1,0,0,0
44.73805556,-0.774722222,2012-12-14 23:00:00+00:00,59.0,155.0,8.19,-6.21,-37.2,0,0,1,0,0
41.9,12.5,2002-12-17 23:00:00+00:00,66.0,15.0,1.5836730957031475,-2.93,-15.55,0,0,1,0,0
-31.95,115.78,1992-12-14 23:00:00+00:00,25.0,3.4,19.024804687500023,-1.2,-2.8,0,0,1,0,0
22.31666667,114.1666667,1964-07-14 22:00:00+00:00,66.0,104.0,29.0,-6.2,-40.3,0,0,1,0,0
13.55,144.83,1963-10-14 22:00:00+00:00,110.0,459.0,26.1,-7.4,-52.7,1,0,0,0,0
50.3381,7.6,1993-10-14 22:00:00+00:00,85.0,70.0,9.3,-8.45,-66.0,0,0,1,0,0
13.73,100.5,2017-09-15 00:00:00+00:00,2.0,446.0,29.651177978515648,-4.398,-30.8,1,0,0,0,0
49.7703,9.9578,1992-04-14 22:00:00+00:00,268.0,22.4,9.0,-9.1,-65.0,0,0,1,0,0
64.13,-21.93,2002-08-14 22:00:00+00:00,14.0,77.0,10.2,-8.83,-67.0,0,0,1,0,0
49.7478,6.6581,2006-01-14 23:00:00+00:00,265.0,23.6,-0.8,-12.53,-88.7,0,0,1,0,0
39.95,32.88,2002-09-16 22:00:00+00:00,855.0,3.0,14.8,-5.4,-34.5,0,1,0,0,0
7.102222222,-73.06944444,2005-09-14 22:00:00+00:00,1532.0,109.3,22.4,-5.75,-32.09,1,0,0,0,0
4.05,114.81,2010-05-12 22:00:00+00:00,24.0,32.0,25.2,-14.15,-101.04,1,0,0,0,0
6.2,100.4,2021-01-14 23:00:00+00:00,5.0,0.0,26.617578125000023,-7.0,-47.1,1,0,0,0,0
46.60305556,13.67138889,2000-03-14 23:00:00+00:00,2156.0,129.2,-0.5401977539062273,-14.41,-105.5,0,0,0,1,0
47.07777778,15.44888889,1990-10-14 22:00:00+00:00,366.0,92.0,7.859368896484398,-8.96,-60.0,0,0,0,1,0
66.49686111,25.75518056,2008-09-14 22:00:00+00:00,107.0,26.8,6.6,-11.99,-85.3,0,0,0,1,0
36.15,-5.35,1985-01-14 23:00:00+00:00,5.0,108.0,12.3,-5.41,-32.9,0,0,1,0,0
-27.43,153.08,2012-12-14 23:00:00+00:00,4.0,38.8,25.0,-1.56,0.9,0,0,1,0,0
45.6,13.93333333,2002-07-14 22:00:00+00:00,497.0,66.2,21.7905212402344,-5.06,-29.63,0,0,1,0,0
46.95222563,7.439320571,1992-08-14 22:00:00+00:00,511.0,86.0,20.4,-6.88,-44.5,0,0,1,0,0
-0.37,-78.55,2002-05-14 22:00:00+00:00,3058.0,0.0,16.125604248046898,-13.96,-102.3,0,0,1,0,0
64.13,-21.93,2006-03-14 23:00:00+00:00,14.0,52.1,0.9,-9.86,-68.16,0,0,1,0,0
4.05,114.81,2006-11-04 23:00:00+00:00,24.0,9.6,25.2,-4.0,-19.6,1,0,0,0,0
-40.68,144.69,1987-12-14 23:00:00+00:00,90.0,55.0,13.6,-3.61,-13.0,0,0,1,0,0
44.038,10.18,2019-12-18 23:00:00+00:00,765.0,215.64,7.56,-8.21,-55.01,0,0,1,0,0
50.9,14.8,2013-02-14 23:00:00+00:00,240.0,51.0,-0.9,-14.54,-107.4,0,0,0,1,0
41.64083945,-4.754446679,2018-04-14 22:00:00+00:00,735.0,0.0,9.304101562500025,-10.0,-71.5,0,1,0,0,0
51.57,4.93,1986-09-14 22:00:00+00:00,11.0,39.0,11.9,-7.67,-48.5,0,0,1,0,0
14.559667,-90.937833,2020-04-14 22:00:00+00:00,1578.0,41.1,19.9,-3.34,-8.5,0,0,1,0,0
47.93333333,106.9833333,1997-08-14 22:00:00+00:00,1338.0,34.0,16.1,-11.24,-79.3,0,1,0,0,0
19.28,166.65,1964-08-14 22:00:00+00:00,3.0,149.0,27.8,-4.2,-26.7,1,0,0,0,0
27.13558889,49.56701389,2008-05-04 22:00:00+00:00,16.0,0.0,28.525170898437523,2.45,26.84,0,1,0,0,0
43.78,87.62,1988-12-14 23:00:00+00:00,918.0,9.0,-6.2,-20.14,-142.3,0,1,0,0,0
-54.78,-68.28,1995-05-14 22:00:00+00:00,10.0,47.0,4.8,-13.1,-103.0,0,0,0,0,1
43.91281944,4.888775,2001-04-14 22:00:00+00:00,33.0,17.0,15.492517089843773,-3.38,-25.7,0,0,1,0,0
42.58834633,-5.651107617,2000-04-14 22:00:00+00:00,912.0,126.5,6.7,-10.3,-72.2,0,0,1,0,0
47.42692898,9.400776879,2015-02-14 23:00:00+00:00,779.0,11.636925162747502,-4.436682128906227,-15.87,-119.9,0,0,1,0,0
41.9,12.5,2001-01-03 23:00:00+00:00,66.0,18.6,8.781701660156273,-7.27,-49.86,0,0,1,0,0
53.23,6.55,1981-06-14 22:00:00+00:00,1.0,59.0,14.8,-4.86,-29.7,0,0,1,0,0
36.15,-5.35,2012-02-14 23:00:00+00:00,5.0,33.6,12.6,-4.58,-20.6,0,0,1,0,0
48.8281,9.2,2010-02-14 23:00:00+00:00,314.0,30.0,1.8,-12.65,-98.15,0,0,1,0,0
-2.53,140.72,1973-01-14 23:00:00+00:00,3.0,300.0,27.0,-3.77,-21.2,1,0,0,0,0
-34.05,115.0249,2015-06-12 07:00:00+00:00,70.0,25.0,16.008172607421898,-6.46,-39.4,0,0,1,0,0
47.42692898,9.400776879,2007-02-14 23:00:00+00:00,779.0,7.537520723417401,-2.9121765136718523,-12.41,-92.72868784,0,0,1,0,0
-1.65,-78.68,2017-10-14 22:00:00+00:00,2820.0,41.2,12.138696289062525,-8.2,-55.8,0,0,1,0,0
51.93,-10.25,1993-08-14 22:00:00+00:00,9.0,44.0,14.5,-3.42,-19.1,0,0,1,0,0
5.93,116.06,2018-09-14 22:00:00+00:00,9.0,3.41187862213701,24.946588134765648,-7.29,-45.6,1,0,0,0,0
48.8281,9.2,2007-06-14 22:00:00+00:00,314.0,164.0,18.6,-6.35,-46.5,0,0,1,0,0
-1.52603,29.24557,2015-09-14 22:00:00+00:00,3460.0,230.9850057,20.250451660156276,-3.172,-3.03,0,0,1,0,0
48.24861111,16.35638889,2016-01-14 23:00:00+00:00,198.0,43.0,0.8,-9.67,-71.8,0,0,1,0,0
44.13333333,6.333333333,2017-08-14 22:00:00+00:00,851.0,22.0,21.0,-3.74,-20.2,0,0,1,0,0
-26.61361111,118.5372222,2012-12-14 23:00:00+00:00,521.0,79.4,29.3,-2.13,-3.7,0,1,0,0,0
58.01,56.18,1983-10-14 22:00:00+00:00,161.0,61.0,3.5,-15.2,-103.0,0,0,0,1,0
7.07,38.78,2000-12-14 23:00:00+00:00,2680.0,0.0,15.035974121093773,-3.88,-12.8,0,0,1,0,0
4.05,114.81,2008-10-27 23:00:00+00:00,24.0,5.7,24.2,-5.45,-48.98,1,0,0,0,0
38.00194982,-1.170837424,2017-08-14 22:00:00+00:00,61.0,7.671783724799752,27.117974853515648,-3.17,-12.6,0,1,0,0,0
38.28,21.79,2002-01-14 23:00:00+00:00,100.0,55.3,9.4,-8.81,-57.6,0,0,1,0,0
50.9269,13.3372,2021-01-14 23:00:00+00:00,380.0,82.7,-0.3,-14.48,-108.3,0,0,0,1,0
-54.78,-68.28,1990-06-14 22:00:00+00:00,10.0,28.0,1.2,-11.4,-80.0,0,0,0,0,1
43.49111613,-3.800555816,2021-12-14 23:00:00+00:00,52.0,0.0,9.339257812500025,-5.72,-28.6,0,0,1,0,0
52.1042,8.7519,1999-11-14 23:00:00+00:00,135.0,54.1,5.0,-8.97,-59.5,0,0,1,0,0
36.846389,-2.356942,2011-10-14 22:00:00+00:00,21.0,20.8,21.1,-5.47,-35.9,0,1,0,0,0
-22.71,-46.46583333,1996-09-16 22:00:00+00:00,545.0,7.2,15.963494873046898,-1.8,1.3,0,0,1,0,0
37.77,-25.65,1973-03-14 23:00:00+00:00,175.0,80.0,13.0,-4.1,-22.9,0,0,1,0,0
47.8008,11.0108,1979-03-14 23:00:00+00:00,977.0,107.2,2.8,-15.55,-115.0,0,0,0,1,0
46.17378583,8.788556051,2005-05-14 22:00:00+00:00,379.0,123.3,17.4,-4.93,-29.29,0,0,1,0,0
9.0,38.73,1995-08-14 22:00:00+00:00,2360.0,315.0,16.5,-2.68,-4.9,0,0,1,0,0
-20.901,55.484,2015-12-14 23:00:00+00:00,70.0,201.8,27.1,-2.59,-11.8,0,0,1,0,0
36.98,35.3,2013-05-14 22:00:00+00:00,73.0,61.5,23.6,-4.15,-23.41,0,0,1,0,0
19.28,166.65,1962-06-14 22:00:00+00:00,3.0,132.0,27.6,-3.3,-16.8,1,0,0,0,0
76.23333333,-119.2833333,1990-12-14 23:00:00+00:00,15.0,5.0,-32.6,-31.25,-234.1,0,0,0,0,1
-3.72,-38.55,1984-01-14 23:00:00+00:00,27.0,118.0,26.8,-1.1,2.0,1,0,0,0,0
-34.05,115.0249,2016-08-09 07:00:00+00:00,70.0,2.9,15.815301513671898,-4.75,-20.0,0,0,1,0,0
51.93,-10.25,1964-07-14 22:00:00+00:00,9.0,98.0,14.6,-3.0,-20.5,0,0,1,0,0
40.41666667,-7.55,1990-02-14 23:00:00+00:00,1380.0,58.0,6.4,-4.76,-28.4,0,0,1,0,0
14.64,121.04,2001-02-14 23:00:00+00:00,42.0,105.3,26.1,-4.26,-24.6,1,0,0,0,0
53.23,6.55,1984-04-14 22:00:00+00:00,1.0,16.0,8.0,-10.35,-72.7,0,0,1,0,0
43.365884,-8.421399,2008-09-14 22:00:00+00:00,58.0,48.9,18.3,-5.16,-32.67,0,0,1,0,0
53.57,-113.52,1965-05-14 22:00:00+00:00,671.0,70.0,10.1,-17.0,-129.2,0,0,0,1,0
46.78,23.61,2018-04-14 22:00:00+00:00,330.0,21.8,15.3,-4.45,-23.7,0,0,0,1,0
38.93,100.43,1992-05-14 22:00:00+00:00,1483.0,0.0,3.0509277343750227,-4.84,-28.8,0,1,0,0,0
18.37583333,-65.73277778,2006-09-27 22:00:00+00:00,1.0,3.540311276447028,28.516809082031276,-1.63,-1.6,1,0,0,0,0
45.03527778,24.28416667,2015-01-15 00:00:00+00:00,237.0,36.4,-0.3822082519531022,-11.413,-82.6,0,0,0,1,0
37.15805556,15.02694444,1999-03-14 23:00:00+00:00,445.0,15.2,9.9,-4.7,-19.0,0,0,1,0,0
36.98,35.3,2022-02-14 23:00:00+00:00,73.0,89.2,12.4,-3.57,-13.6,0,0,1,0,0
-9.55,16.37,1969-03-14 23:00:00+00:00,1139.0,198.0,22.0,-7.15,-42.9,1,0,0,0,0
43.78,87.62,1990-10-14 22:00:00+00:00,918.0,16.0,9.6,-15.68,-100.4,0,1,0,0,0
51.18,8.4889,2009-02-14 23:00:00+00:00,839.0,109.8,-2.3,-10.46,-74.7,0,0,0,1,0
43.587,13.51533333,2020-02-14 23:00:00+00:00,170.0,18.6,11.5,-2.37,-12.9,0,0,1,0,0
46.39864119,6.233803787,2012-11-14 23:00:00+00:00,436.0,0.0,8.680352783203148,-12.35,-88.78,0,0,1,0,0
47.59583333,7.594444444,2000-01-14 23:00:00+00:00,249.0,22.0,2.0,-8.29,-58.0,0,0,1,0,0
33.42,36.52,1990-01-14 23:00:00+00:00,609.0,10.0,5.2,-9.64,-62.6,0,1,0,0,0
-7.315277778,72.42805556,1993-01-14 23:00:00+00:00,1.0,14.993238681927323,26.687371826171898,-8.4,-54.6,1,0,0,0,0
-65.07944444,-63.9775,2000-01-14 23:00:00+00:00,20.0,32.0,-0.4,-4.44,-46.9,0,0,0,0,1
-1.55085,29.26785,2015-07-14 22:00:00+00:00,2254.0,19.11027025,17.506524658203148,0.002,19.14,0,0,1,0,0
-13.0,28.65,1973-02-14 23:00:00+00:00,1331.0,269.0,21.5,-4.19,-21.6,0,0,1,0,0
39.46666667,-6.333333333,2010-10-14 22:00:00+00:00,405.0,69.1,16.0,-5.86,-35.01,0,0,1,0,0
63.52,-116.0,2001-12-14 23:00:00+00:00,241.0,0.0,-30.32515563964841,-26.09,-200.8,0,0,0,1,0
16.77,96.17,1963-07-14 22:00:00+00:00,20.0,600.0,25.3,-2.7,-18.6,1,0,0,0,0
47.54260867,7.58371693,2015-11-14 23:00:00+00:00,316.0,48.9,8.7,-12.41,-93.4,0,0,1,0,0
44.42,8.85,1988-04-14 22:00:00+00:00,2.0,63.0,13.1,-5.49,-39.9,0,0,1,0,0
53.7122,7.1519,2001-04-14 22:00:00+00:00,11.0,53.7,7.4,-7.49,-52.73,0,0,1,0,0
48.78,-123.13,2010-08-14 22:00:00+00:00,178.0,7.09755253046751,15.443261718750025,-9.33,-69.8,0,0,1,0,0
-46.42,168.32,1980-01-14 23:00:00+00:00,2.0,151.0,14.1,-7.11,-49.6,0,0,1,0,0
-41.47,-72.93,1995-06-14 22:00:00+00:00,13.0,292.0,6.5,-8.19,-56.0,0,0,1,0,0
32.65878,-16.92395,2015-12-14 23:00:00+00:00,160.0,52.0,15.269128417968773,-3.79,-13.7,0,0,1,0,0
51.83,6.25,1988-03-14 23:00:00+00:00,43.0,122.0,4.9,-7.5,-56.5,0,0,1,0,0
18.27,-65.76,2006-08-26 22:00:00+00:00,1051.0,6.838717684149742,28.6503845214844,-3.92,-20.6,1,0,0,0,0
51.35,12.43,1993-09-14 22:00:00+00:00,125.0,54.0,13.406579589843773,-9.1,-61.2,0,0,1,0,0
13.995364,-91.200961,2021-10-14 22:00:00+00:00,10.0,15.40017924271524,29.278649902343773,-5.94,-39.1,1,0,0,0,0
48.65,-123.43,1981-04-14 22:00:00+00:00,20.0,67.0,8.4,-9.0,-67.0,0,0,1,0,0
25.07,110.08,1983-12-14 23:00:00+00:00,170.0,74.0,9.1,-5.16,-21.8,0,0,1,0,0
13.73,100.5,1993-07-14 22:00:00+00:00,2.0,121.0,29.6,-5.95,-40.4,1,0,0,0,0
48.65,-123.43,1978-12-14 23:00:00+00:00,20.0,64.0,2.3,-9.0,-55.0,0,0,1,0,0
23.05,-82.21666667,2007-11-14 23:00:00+00:00,137.0,11.2,21.8,-1.61,-3.58,1,0,0,0,0
37.1644591,-5.611393166,2013-03-14 23:00:00+00:00,87.0,184.8,13.8,-3.87,-22.8,0,0,1,0,0
10.00036389,-84.10913333,2016-05-05 22:00:00+00:00,1173.0,8.38,25.838433837890648,-7.3841859,-44.31732015,1,0,0,0,0
48.8281,9.2,1976-11-14 23:00:00+00:00,314.0,38.0,5.2,-15.82,-119.6,0,0,1,0,0
6.2,100.4,1996-12-14 23:00:00+00:00,5.0,146.2,27.566522216796898,-9.54,-65.1,1,0,0,0,0
38.05011111,23.866675,2018-11-14 23:00:00+00:00,498.0,54.6,12.4,-6.88,-41.3,0,0,1,0,0
46.60305556,13.67138889,2002-10-22 22:00:00+00:00,2156.0,14.1,8.664971923828148,-13.99,-101.0,0,0,0,1,0
0.05,32.45,2018-09-14 22:00:00+00:00,1155.0,52.4,22.949731445312523,-1.43,-0.9,1,0,0,0,0
41.91172742,2.763346411,2000-03-14 23:00:00+00:00,129.0,32.0,10.6,-6.8,-51.3,0,0,1,0,0
38.00194982,-1.170837424,2019-10-14 22:00:00+00:00,61.0,0.0,19.805322265625023,-11.23,-84.0,0,1,0,0,0
-35.07,173.28,1989-01-14 23:00:00+00:00,76.0,287.0,19.9,-5.29,-34.6,0,0,1,0,0
-34.05,115.0249,2006-09-10 07:00:00+00:00,70.0,10.0,12.840142822265648,-3.45,-14.5,0,0,1,0,0
-65.07944444,-63.9775,1986-04-14 22:00:00+00:00,20.0,25.0,-1.0,-10.72,-84.7,0,0,0,0,1
51.6,-1.1,2001-06-14 22:00:00+00:00,48.0,16.3,14.8,-3.52,-26.4,0,0,1,0,0
40.41195035,-3.67806112,2010-03-14 23:00:00+00:00,667.0,59.7,9.3,-4.7,-30.05,0,1,0,0,0
41.66056063,-1.004162565,2002-12-14 23:00:00+00:00,249.0,28.9,9.5,-7.22,-50.82,0,1,0,0,0
54.5283,11.0603,2013-02-14 23:00:00+00:00,3.0,21.5,0.3,-13.3,-99.3,0,0,1,0,0
50.06166667,19.84861111,1995-08-14 22:00:00+00:00,205.0,81.0,17.7,-9.42,-66.7,0,0,0,1,0
58.38277778,21.81416667,2022-02-14 23:00:00+00:00,6.0,48.4,1.6,-12.53,-97.6,0,0,0,1,0
47.81666667,13.71777778,2022-05-07 05:00:00+00:00,1618.0,3.1,12.748132324218773,-6.06,-36.22,0,0,0,1,0
36.846389,-2.356942,2015-09-14 22:00:00+00:00,21.0,19.4,23.7,-3.14,-11.0,0,1,0,0,0
49.7478,6.6581,1979-12-14 23:00:00+00:00,265.0,143.8,4.4,-10.05,-71.5,0,0,1,0,0
10.00036389,-84.10913333,2017-11-21 23:00:00+00:00,1173.0,8.89,24.007196044921898,-4.34711397,-18.77414351,1,0,0,0,0
49.0975,19.59,2016-10-14 22:00:00+00:00,570.0,111.6,7.827386474609398,-13.43,-93.8,0,0,0,1,0
7.72,81.73,1987-09-14 22:00:00+00:00,5.0,51.7,30.5751892089844,-6.35,-43.0,1,0,0,0,0
40.8203002,0.493333172,2016-11-14 23:00:00+00:00,50.0,52.51936409622431,12.321435546875025,-7.21,-41.6,0,1,0,0,0
47.47051111,21.49041944,2008-05-19 22:00:00+00:00,110.0,7.6,17.7,-3.82,-29.4,0,0,0,1,0
-20.67777778,139.4875,2009-04-14 22:00:00+00:00,344.0,7.8,25.0,-0.97,-0.5,0,1,0,0,0
50.7311,13.7514,2009-10-14 22:00:00+00:00,877.0,155.4,3.7,-11.8,-67.2,0,0,0,1,0
41.05916667,-100.7463889,1999-04-08 22:00:00+00:00,919.0,8.003071532584727,-0.2959655761718522,-10.0,-66.0,0,0,0,1,0
39.28333333,-7.416666667,1997-10-14 22:00:00+00:00,597.0,167.0,18.3,-5.13,-31.5,0,0,1,0,0
46.37222222,6.470833333,1997-05-14 22:00:00+00:00,385.0,141.0,14.3,-6.03,-40.9,0,0,1,0,0
9.357072,-75.289167,2013-03-14 23:00:00+00:00,198.0,118.3,27.66,-0.66,0.26,1,0,0,0,0
45.32,-75.67,1998-08-14 22:00:00+00:00,114.0,71.0,20.5,-5.7,-33.6,0,0,0,1,0
-19.87086111,-43.96733333,2009-10-14 22:00:00+00:00,857.0,229.3,23.1,-4.94,-26.7,1,0,0,0,0
49.03146667,-119.4651694,2010-09-05 22:00:00+00:00,283.0,3.086500999052077,20.7,-11.2,-91.0,0,1,0,0,0
32.81333333,130.7291667,2016-02-14 23:00:00+00:00,26.0,69.9,7.7,-6.88,-36.0,0,0,1,0,0
41.93333333,45.48333333,2018-07-14 22:00:00+00:00,568.0,57.5,27.234796142578148,-1.68,-2.2,0,0,1,0,0
6.2,100.4,1982-08-14 22:00:00+00:00,5.0,175.6,27.514672851562523,-6.39,-36.2,1,0,0,0,0
35.87083333,-106.2183333,1990-05-29 22:00:00+00:00,1950.0,58.58,19.613458251953148,-12.7,-94.1,0,1,0,0,0
34.01937778,-6.838286111,2000-12-28 23:00:00+00:00,75.0,2.0,15.972497558593773,0.07,14.58,0,0,1,0,0
49.0392,8.365,1988-05-14 22:00:00+00:00,112.0,60.2,16.3,-6.39,-45.5,0,0,1,0,0
-67.57,-68.13,2015-11-14 23:00:00+00:00,5.0,39.6,-3.2,-18.37,-146.6,0,0,0,0,1
4.377083333,18.56247222,2015-01-15 00:00:00+00:00,363.0,6.0,24.466638183593773,4.762,44.4,1,0,0,0,0
51.35,12.43,2012-12-14 23:00:00+00:00,125.0,43.9,2.3,-11.96,-85.6,0,0,1,0,0
48.24861111,16.35638889,2011-07-14 22:00:00+00:00,198.0,84.0,19.2,-7.93,-56.9,0,0,1,0,0
46.20239,7.84117,2017-06-14 22:00:00+00:00,1550.0,6.535770976915956,8.251733398437523,-6.95,-49.4,0,0,0,1,0
-1.43,-48.48,1989-12-14 23:00:00+00:00,24.0,53.0,27.295526123046898,-1.16,-3.1,1,0,0,0,0
30.67,104.02,1989-03-14 23:00:00+00:00,506.0,23.0,11.1,-1.54,-22.5,0,0,1,0,0
