Lat,Lon,Alt,Date,H2,O18,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
-75.58333333,-20.56666667,30.0,1994-07-14 22:00:00+00:00,-216.2,-27.2,0,0,0,0,1
51.01666667,-114.0166667,1049.0,1993-03-14 23:00:00+00:00,-205.2,-26.3,0,0,0,1,0
60.18008889,24.83286111,30.0,2010-05-14 22:00:00+00:00,-78.3,-11.04,0,0,0,1,0
28.63,-106.07,1423.0,1988-08-14 22:00:00+00:00,-65.9,-8.81,0,1,0,0,0
47.59583333,7.594444444,249.0,1993-03-14 23:00:00+00:00,-53.1,-7.69,0,0,1,0,0
41.02444444,40.52,136.0,2022-06-14 22:00:00+00:00,-30.1,-5.05,0,0,1,0,0
49.0422,12.1019,365.0,2007-03-14 23:00:00+00:00,-96.05,-11.84,0,0,0,1,0
47.6772,9.19,443.0,2007-07-14 22:00:00+00:00,-56.7,-7.99,0,0,1,0,0
48.22,11.59,489.0,1992-01-14 23:00:00+00:00,-97.1,-13.29,0,0,1,0,0
-18.91472222,47.55805556,1295.0,2015-10-14 22:00:00+00:00,-1.0,-1.97,0,0,1,0,0
-30.08,-51.18,7.0,1969-04-14 22:00:00+00:00,-33.3,-5.5,0,0,1,0,0
39.55339029,2.625298143,3.0,2012-08-14 22:00:00+00:00,-21.3,-3.73,0,1,0,0,0
46.29,-64.15,39.6,2004-09-14 22:00:00+00:00,-50.4,-7.71,0,0,0,1,0
53.23,6.55,1.0,1985-02-14 23:00:00+00:00,-34.9,-5.36,0,0,1,0,0
62.89179444,27.62542222,116.0,2005-01-14 23:00:00+00:00,-121.1,-16.25,0,0,0,1,0
38.98916547,-3.920273851,628.0,2021-08-14 22:00:00+00:00,-16.3,-2.22,0,1,0,0,0
38.98916547,-3.920273851,628.0,2010-08-14 22:00:00+00:00,-33.69,-4.39,0,1,0,0,0
35.33,25.18,47.0,1964-01-14 23:00:00+00:00,-14.1,-4.3,0,0,1,0,0
12.13,15.03,294.0,1966-05-14 22:00:00+00:00,0.6,-0.5,0,1,0,0,0
46.37222222,6.470833333,385.0,2017-09-14 22:00:00+00:00,-55.5,-7.91,0,0,1,0,0
4.93,-52.32,2.0,2021-11-14 23:00:00+00:00,-18.3,-3.54,1,0,0,0,0
-12.43,130.87,26.0,2008-01-14 23:00:00+00:00,-20.0,-3.98,1,0,0,0,0
-65.07944444,-63.9775,20.0,1998-02-14 23:00:00+00:00,-64.8,-8.48,0,0,0,0,1
46.98141401,6.607999655,1042.0,2015-10-14 22:00:00+00:00,-70.9,-9.96,0,0,0,1,0
14.559667,-90.937833,1578.0,2021-12-14 23:00:00+00:00,-31.5,-5.0,0,0,1,0,0
48.24861111,16.35638889,198.0,1981-06-14 22:00:00+00:00,-48.0,-7.13,0,0,0,1,0
53.32,-60.42,46.0,2008-06-14 22:00:00+00:00,-85.6,-11.77,0,0,0,1,0
-25.73,28.18,1330.0,1968-03-14 23:00:00+00:00,-33.4,-5.53,0,0,1,0,0
47.37233597,8.083138245,397.0,2019-12-14 23:00:00+00:00,-92.24,-12.57,0,0,1,0,0
46.96666667,28.9,125.0,2010-09-14 22:00:00+00:00,-48.4512,-7.08371,0,0,0,1,0
52.4672,13.4019,48.0,2001-06-14 22:00:00+00:00,-50.45,-6.77,0,0,1,0,0
49.0975,19.59,570.0,2000-03-14 23:00:00+00:00,-86.45,-12.26,0,0,0,1,0
51.6,-1.1,48.0,1996-05-14 22:00:00+00:00,-38.0,-5.4,0,0,1,0,0
53.23,6.55,1.0,2006-11-14 23:00:00+00:00,-35.25,-6.36,0,0,1,0,0
47.8008,11.0108,977.0,1983-04-14 22:00:00+00:00,-87.4,-12.2,0,0,0,1,0
22.71666667,89.08333333,10.0,2018-04-14 22:00:00+00:00,0.5,-1.27,1,0,0,0,0
30.67,104.02,506.0,1990-07-14 22:00:00+00:00,-63.2,-7.85,0,0,1,0,0
-8.811944444,13.22722222,10.0,2021-03-14 23:00:00+00:00,-14.1,-3.58,0,1,0,0,0
25.21916667,91.66277778,915.0,2007-08-15 22:00:00+00:00,-51.6,-8.01,0,0,1,0,0
39.91055556,41.27555556,1758.0,2012-08-14 22:00:00+00:00,33.65,3.51,0,0,0,1,0
13.73,100.5,2.0,1970-10-14 22:00:00+00:00,-66.6,-10.17,1,0,0,0,0
39.95,32.88,902.0,1992-09-14 22:00:00+00:00,-17.9,-2.55,0,1,0,0,0
38.56666667,-7.9,260.0,2014-05-14 22:00:00+00:00,-20.8,-5.02,0,0,1,0,0
-22.71,-46.46583333,545.0,1996-12-15 23:00:00+00:00,-47.6,-7.5,0,0,1,0,0
32.63333333,-16.9,58.0,1992-10-14 22:00:00+00:00,-13.0,-3.08,0,0,1,0,0
-7.92,-14.42,15.0,1998-04-14 22:00:00+00:00,7.4,-0.2,0,1,0,0,0
51.6,-1.1,48.0,2019-02-14 23:00:00+00:00,-64.9,-9.37,0,0,1,0,0
22.31666667,114.1666667,66.0,1964-07-14 22:00:00+00:00,-40.3,-6.2,0,0,1,0,0
46.98141401,6.607999655,1042.0,2019-11-14 23:00:00+00:00,-103.93,-14.18,0,0,0,1,0
50.8325,15.14777778,823.0,2016-02-14 23:00:00+00:00,-77.0,-11.02,0,0,0,1,0
-34.82175,-58.57258333,11.41,2019-03-14 23:00:00+00:00,-36.5,-6.25,0,0,1,0,0
64.13,-21.93,14.0,2015-02-14 23:00:00+00:00,-73.8,-10.23,0,0,1,0,0
-65.07944444,-63.9775,20.0,2013-11-14 23:00:00+00:00,-101.41,-12.41,0,0,0,0,1
4.83,-52.37,8.0,1962-06-14 22:00:00+00:00,-21.7,-4.1,1,0,0,0,0
40.8203002,0.493333172,50.0,2002-03-14 23:00:00+00:00,-28.85,-4.52,0,1,0,0,0
-20.26805556,57.39833333,111.0,1994-04-14 22:00:00+00:00,-8.0,-2.76,1,0,0,0,0
14.64,121.04,42.0,2022-10-14 22:00:00+00:00,-81.6,-11.6,1,0,0,0,0
52.1042,8.7519,135.0,1989-04-14 22:00:00+00:00,-63.9,-9.15,0,0,1,0,0
49.0975,19.59,570.0,1992-08-14 22:00:00+00:00,-28.7,-4.77,0,0,0,1,0
-31.48388889,145.8294444,252.0,2009-05-14 22:00:00+00:00,-49.5,-8.39,0,1,0,0,0
4.7,-74.13,2547.0,1979-09-14 22:00:00+00:00,-81.9,-11.9,0,0,1,0,0
-75.58333333,-20.56666667,30.0,2010-03-14 23:00:00+00:00,-185.6,-24.01,0,0,0,0,1
47.81666667,13.71777778,1618.0,2020-10-28 06:00:00+00:00,-78.94,-9.627,0,0,0,1,0
49.7703,9.9578,268.0,1984-08-14 22:00:00+00:00,-33.6,-4.71,0,0,0,1,0
47.47051111,21.49041944,110.0,2003-12-21 23:00:00+00:00,-63.16,-9.97,0,0,0,1,0
41.78,-87.75,189.0,1969-11-14 23:00:00+00:00,-123.1,-16.85,0,0,0,1,0
-17.83,31.02,1471.0,1962-10-14 22:00:00+00:00,24.8,2.8,0,0,1,0,0
44.13333333,6.333333333,851.0,2019-02-14 23:00:00+00:00,-66.9,-9.12,0,0,1,0,0
51.93,-10.25,9.0,2001-10-14 22:00:00+00:00,-37.6,-5.83,0,0,1,0,0
46.60305556,13.67138889,2156.0,2001-01-14 23:00:00+00:00,-81.1,-11.45,0,0,0,1,0
36.86666667,43.0,276.0,2023-12-11 21:00:00+00:00,10.16,-0.54,0,0,1,0,0
54.6789,13.4342,42.0,2001-02-14 23:00:00+00:00,-77.4,-11.22,0,0,1,0,0
47.8008,11.0108,977.0,1984-08-14 22:00:00+00:00,-56.5,-8.12,0,0,0,1,0
-29.89805556,-71.2425,146.0,2013-05-14 22:00:00+00:00,-22.5,-4.06,0,1,0,0,0
-33.56237778,-62.88506389,126.0,2016-10-14 22:00:00+00:00,38.9,3.61,0,0,1,0,0
-6.18,106.83,8.0,1976-02-14 23:00:00+00:00,-34.1,-5.99,1,0,0,0,0
46.17378583,8.788556051,379.0,2006-08-14 22:00:00+00:00,-26.63,-5.05,0,0,1,0,0
51.3,3.75,2.0,1990-09-14 22:00:00+00:00,-32.7,-6.41,0,0,1,0,0
32.65878,-16.92395,160.0,2016-10-14 22:00:00+00:00,-22.1,-4.56,0,0,1,0,0
50.62,-96.98,223.0,1976-08-14 22:00:00+00:00,-63.0,-7.8,0,0,0,1,0
46.57248471,8.332719621,1950.0,2011-07-14 22:00:00+00:00,-69.32,-10.5,0,0,0,1,0
-34.38,-58.28,5.0,1985-07-14 22:00:00+00:00,-12.0,-1.7,0,0,1,0,0
4.05,114.81,24.0,2007-11-20 23:00:00+00:00,-61.66,-9.05,1,0,0,0,0
-65.07944444,-63.9775,20.0,2014-07-14 22:00:00+00:00,-139.2,-17.76,0,0,0,0,1
18.248,-65.83194444,341.0,2006-07-25 22:00:00+00:00,-9.5,-2.63,1,0,0,0,0
54.35333333,-6.648333333,64.0,2013-08-14 22:00:00+00:00,-44.59,-6.52,0,0,1,0,0
-30.08,-51.18,7.0,1966-09-14 22:00:00+00:00,-0.4,-1.71,0,0,1,0,0
49.82,-74.97,381.1,2009-09-14 22:00:00+00:00,-78.8,-11.54,0,0,0,1,0
6.166666667,102.2833333,7.0,1991-08-14 22:00:00+00:00,-48.5,-7.86,1,0,0,0,0
46.72738634,8.186782163,632.0,2020-12-14 23:00:00+00:00,-144.83,-19.42,0,0,0,1,0
41.91172742,2.763346411,129.0,2012-06-14 22:00:00+00:00,-13.8,-2.61,0,0,1,0,0
47.8008,11.0108,977.0,1996-05-14 22:00:00+00:00,-63.8,-9.29,0,0,0,1,0
35.68,139.77,4.0,1963-12-14 23:00:00+00:00,-51.4,-9.2,0,0,1,0,0
46.65772518,8.292706832,1055.0,2020-09-14 22:00:00+00:00,-67.49,-10.22,0,0,0,0,1
54.61666667,39.71666667,135.0,1981-01-14 23:00:00+00:00,-85.0,-12.0,0,0,0,1,0
-34.05,115.0249,70.0,2011-05-31 07:00:00+00:00,-1.4,-2.53,0,0,1,0,0
-1.1,-79.46166667,120.0,2018-07-14 22:00:00+00:00,0.5,-0.26,1,0,0,0,0
21.36774444,40.26815278,1452.0,2008-12-28 23:00:00+00:00,-6.88,-3.82,0,1,0,0,0
37.01,-7.96,9.0,1995-12-14 23:00:00+00:00,-34.8,-6.28,0,0,1,0,0
45.6,13.93333333,497.0,2001-11-09 23:00:00+00:00,-75.84,-11.0,0,0,1,0,0
31.18333333,29.95,7.0,1964-03-14 23:00:00+00:00,-14.9,-4.0,0,1,0,0,0
50.11622222,14.39291667,184.0,2018-03-14 23:00:00+00:00,-111.1,-14.48,0,0,0,1,0
51.77,-104.2,561.0,1980-11-14 23:00:00+00:00,-126.0,-16.3,0,0,0,1,0
41.13333333,-8.6,93.0,1989-12-14 23:00:00+00:00,-51.0,-7.16,0,0,1,0,0
-22.94916667,-46.54916667,864.0,1997-09-25 22:00:00+00:00,-8.05,-2.95,0,0,1,0,0
33.27722222,44.38765833,43.93,2018-12-16 21:00:00+00:00,18.75,0.52,0,1,0,0,0
-27.47,-58.83,55.0,1984-04-14 22:00:00+00:00,-63.0,-9.5,0,0,1,0,0
48.75,-91.62,393.0,1976-03-14 23:00:00+00:00,-148.0,-20.0,0,0,0,1,0
13.52,2.09,220.0,2013-05-14 22:00:00+00:00,5.36,2.7,0,1,0,0,0
24.91,91.84533333,20.0,2012-10-14 22:00:00+00:00,-53.21,-8.3,0,0,1,0,0
28.63,-106.07,1423.0,1965-07-14 22:00:00+00:00,-11.8,-1.8,0,1,0,0,0
35.68,139.77,4.0,1961-03-14 23:00:00+00:00,-66.4,-11.0,0,0,1,0,0
36.98,35.3,73.0,1999-01-14 23:00:00+00:00,-24.55,-5.515,0,0,1,0,0
43.68333333,-1.066666667,9.0,1999-11-14 23:00:00+00:00,-54.2,-8.6,0,0,1,0,0
38.00194982,-1.170837424,61.0,2021-03-14 23:00:00+00:00,-29.8,-5.03,0,1,0,0,0
-32.87847222,-68.87741667,853.0,2020-07-14 22:00:00+00:00,-42.7,-6.72,0,1,0,0,0
25.7325,-80.16323611,1.0,2005-09-05 22:00:00+00:00,-27.7,-4.5,1,0,0,0,0
36.78,3.052222222,180.0,1999-09-14 22:00:00+00:00,-5.8,0.03,0,0,1,0,0
52.1042,8.7519,135.0,2001-01-14 23:00:00+00:00,-67.6,-9.55,0,0,1,0,0
46.17378583,8.788556051,379.0,2002-05-14 22:00:00+00:00,-51.01,-7.68,0,0,1,0,0
36.98,35.3,73.0,2018-11-14 23:00:00+00:00,-21.3,-4.56,0,0,1,0,0
52.1042,8.7519,135.0,1987-11-14 23:00:00+00:00,-79.1,-11.13,0,0,1,0,0
26.08333333,119.2833333,16.0,1987-05-14 22:00:00+00:00,-23.3,-3.49,0,0,1,0,0
39.95,32.88,902.0,1999-08-14 22:00:00+00:00,-32.75,-5.47,0,1,0,0,0
46.98141401,6.607999655,1042.0,2018-03-14 23:00:00+00:00,-86.9,-12.03,0,0,0,1,0
52.27,104.35,485.0,1971-11-14 23:00:00+00:00,-122.0,-17.2,0,0,0,1,0
47.6772,9.19,443.0,2003-04-14 22:00:00+00:00,-76.65,-9.78,0,0,1,0,0
-34.05,115.0249,70.0,2015-04-30 07:00:00+00:00,-19.3,-4.55,0,0,1,0,0
37.1644591,-5.611393166,87.0,2002-01-14 23:00:00+00:00,-10.88,-2.74,0,0,1,0,0
46.96666667,28.9,125.0,2017-07-14 22:00:00+00:00,-36.8,-5.6,0,0,0,1,0
-65.07944444,-63.9775,20.0,1977-11-14 23:00:00+00:00,-88.1,-11.13,0,0,0,0,1
0.31524,9.44157,69.0,2016-05-14 22:00:00+00:00,-9.3,-3.0,1,0,0,0,0
50.06166667,19.84861111,205.0,2003-02-14 23:00:00+00:00,-149.0,-20.09,0,0,0,1,0
2.883333333,101.7833306,26.0,2013-10-14 22:00:00+00:00,-47.3,-7.46,1,0,0,0,0
39.95,32.88,902.0,2003-04-14 22:00:00+00:00,-49.1,-7.71,0,1,0,0,0
49.7478,6.6581,265.0,2006-01-14 23:00:00+00:00,-88.7,-12.53,0,0,1,0,0
28.58,77.2,212.0,1980-05-14 22:00:00+00:00,27.3,5.23,0,1,0,0,0
47.47051111,21.49041944,110.0,2002-02-19 23:00:00+00:00,-65.1,-7.33,0,0,0,1,0
39.95,32.88,902.0,2004-06-14 22:00:00+00:00,-33.7,-5.77,0,1,0,0,0
-7.315277778,72.42805556,1.0,1962-01-14 23:00:00+00:00,-28.6,-4.4,1,0,0,0,0
-34.05,115.0249,70.0,2013-08-16 07:00:00+00:00,-8.9,-3.41,0,0,1,0,0
31.18333333,29.95,7.0,2003-01-14 23:00:00+00:00,-27.4,-4.99,0,1,0,0,0
49.7703,9.9578,268.0,2007-07-14 22:00:00+00:00,-42.2,-5.83,0,0,1,0,0
52.4672,13.4019,48.0,1981-05-14 22:00:00+00:00,-48.1,-7.42,0,0,0,1,0
4.05,114.81,24.0,2010-08-21 22:00:00+00:00,-87.48,-12.14,1,0,0,0,0
76.23333333,-119.2833333,15.0,1989-05-14 22:00:00+00:00,-191.8,-26.49,0,0,0,0,1
19.2,-96.13,16.0,1983-11-14 23:00:00+00:00,3.1,-1.37,1,0,0,0,0
41.9,13.31666667,1750.0,2001-10-14 22:00:00+00:00,-36.5,-6.3,0,0,0,1,0
-27.43,153.08,4.0,1987-10-14 22:00:00+00:00,-7.1,-1.95,0,0,1,0,0
46.64833333,14.31833333,450.0,2002-03-14 23:00:00+00:00,-60.3,-8.21,0,0,0,1,0
41.78,-87.75,189.0,1969-09-14 22:00:00+00:00,-23.9,-3.88,0,0,0,1,0
1.6,103.6666667,35.0,2014-08-14 22:00:00+00:00,-29.9,-4.99,1,0,0,0,0
38.79273611,-9.105733333,12.0,2003-12-14 23:00:00+00:00,-38.05,-6.65,0,0,1,0,0
30.79,34.78,650.0,1977-12-14 23:00:00+00:00,3.6,-3.4,0,1,0,0,0
42.7728,-0.33149,1285.0,2013-08-14 22:00:00+00:00,-47.8,-7.44,0,0,0,1,0
14.52,121.0,14.0,1961-12-14 23:00:00+00:00,-41.0,-6.6,1,0,0,0,0
50.3381,7.6,85.0,1982-05-14 22:00:00+00:00,-33.6,-3.95,0,0,1,0,0
51.88,-176.65,4.0,1964-04-14 22:00:00+00:00,-65.1,-7.2,0,0,0,0,1
58.1,6.57,13.0,1974-10-14 22:00:00+00:00,-71.4,-10.19,0,0,1,0,0
19.32622222,-99.17605556,2880.0,2015-10-14 22:00:00+00:00,-65.51,-9.933,0,0,1,0,0
41.66056063,-1.004162565,249.0,2010-09-14 22:00:00+00:00,-38.11,-5.85,0,1,0,0,0
54.0967,13.4056,2.0,2013-09-14 22:00:00+00:00,-49.4,-7.73,0,0,1,0,0
49.7703,9.9578,268.0,1999-02-14 23:00:00+00:00,-60.05,-8.21,0,0,1,0,0
36.15,-5.35,5.0,1979-04-14 22:00:00+00:00,-21.5,-3.59,0,0,1,0,0
47.7,27.88333333,231.0,2021-09-14 22:00:00+00:00,-47.6,-6.92,0,0,0,1,0
47.59583333,7.594444444,249.0,2004-11-14 23:00:00+00:00,-74.8,-10.77,0,0,1,0,0
12.05,8.53,476.0,1962-06-14 22:00:00+00:00,-14.9,-1.8,0,1,0,0,0
41.78,-87.75,189.0,1979-06-14 22:00:00+00:00,-33.1,-5.25,0,0,0,1,0
53.8713,8.7058,5.0,2009-04-14 22:00:00+00:00,-48.95,-7.36,0,0,1,0,0
52.141,-106.6244,502.0,2003-06-14 22:00:00+00:00,-106.62,-13.84,0,0,0,1,0
-3.12,-60.02,72.0,1969-10-14 22:00:00+00:00,7.2,-0.61,1,0,0,0,0
43.78,87.62,918.0,1986-03-14 23:00:00+00:00,-145.2,-18.82,0,1,0,0,0
42.58834633,-5.651107617,912.0,2010-11-14 23:00:00+00:00,-54.56,-8.93,0,0,1,0,0
51.35,12.43,125.0,2006-12-14 23:00:00+00:00,-56.8,-8.08,0,0,1,0,0
37.53,121.4,47.0,1987-05-14 22:00:00+00:00,-38.8,-5.59,0,0,0,1,0
76.76666667,-18.66666667,12.0,2000-10-14 22:00:00+00:00,-143.8,-19.62,0,0,0,0,1
-20.299175,57.47873889,402.0,2014-01-14 23:00:00+00:00,-4.3,-1.98,1,0,0,0,0
52.1042,8.7519,135.0,2009-07-14 22:00:00+00:00,-37.85,-5.99,0,0,1,0,0
-20.47,-54.67,572.0,1989-03-14 23:00:00+00:00,-23.7,-4.64,1,0,0,0,0
31.99730278,34.81616111,39.0,1963-01-14 23:00:00+00:00,-29.0,-7.1,0,0,1,0,0
38.7,-27.34,200.0,1999-04-14 22:00:00+00:00,-12.4,-2.745,0,0,1,0,0
46.98141401,6.607999655,1042.0,2022-09-14 22:00:00+00:00,-53.0,-8.08,0,0,0,1,0
40.41195035,-3.67806112,667.0,1997-05-14 22:00:00+00:00,-48.8,-6.87,0,1,0,0,0
19.27116389,-99.20359444,2580.0,2012-10-20 10:00:00+00:00,-29.6,-4.78,0,0,1,0,0
-2.53,140.72,3.0,1988-11-14 23:00:00+00:00,-33.1,-3.16,1,0,0,0,0
39.95,32.88,902.0,1992-12-14 23:00:00+00:00,-116.7,-16.11,0,1,0,0,0
47.12,9.49,450.0,2018-02-14 23:00:00+00:00,-84.4,-10.43,0,0,1,0,0
-20.901,55.484,70.0,2004-06-14 22:00:00+00:00,27.9,-0.68,0,0,1,0,0
47.37233597,8.083138245,397.0,2009-05-14 22:00:00+00:00,-33.94214541,-5.04,0,0,1,0,0
52.1,5.18,2.0,2000-04-11 22:00:00+00:00,-36.8,-6.75,0,0,1,0,0
-2.95,-60.2,43.0,1989-11-14 23:00:00+00:00,-11.5,-3.45,1,0,0,0,0
51.05,13.73,113.0,1998-03-14 23:00:00+00:00,-48.9,-7.13,0,0,1,0,0
76.76666667,-18.66666667,12.0,2006-11-14 23:00:00+00:00,-208.0,-26.83,0,0,0,0,1
35.82305556,-106.305,2200.0,1990-09-05 22:00:00+00:00,-47.0,-6.67,0,0,0,1,0
28.58,77.2,212.0,1986-03-14 23:00:00+00:00,14.3,2.25,0,1,0,0,0
52.4672,13.4019,48.0,1998-01-14 23:00:00+00:00,-56.7,-7.01,0,0,1,0,0
-3.12,-60.02,72.0,1974-05-14 22:00:00+00:00,-73.3,-10.6,1,0,0,0,0
50.92,5.78,111.0,2006-10-29 23:00:00+00:00,-53.93,-8.37,0,0,1,0,0
-27.43,153.08,4.0,2007-08-14 22:00:00+00:00,-19.8,-4.31,0,0,1,0,0
47.833185,1.940433,109.0,1999-07-14 22:00:00+00:00,-40.9,-6.1,0,0,1,0,0
50.92,5.78,111.0,2005-05-01 22:00:00+00:00,-36.36,-5.36,0,0,1,0,0
47.74305556,16.84333333,120.0,2019-10-14 22:00:00+00:00,-63.4,-8.11,0,0,1,0,0
-33.11011944,-64.24918333,435.0,2007-10-14 22:00:00+00:00,-15.0,-4.4,0,0,1,0,0
44.42,8.85,2.0,1982-09-14 22:00:00+00:00,-23.7,-4.15,0,0,1,0,0
81.6,-16.67,35.0,1961-04-14 22:00:00+00:00,-199.2,-24.3,0,0,0,0,1
52.1042,8.7519,135.0,2008-02-14 23:00:00+00:00,-60.0,-8.62,0,0,1,0,0
47.81666667,13.71777778,1618.0,2021-11-30 06:00:00+00:00,-111.06,-16.479,0,0,0,1,0
-9.55,16.37,1139.0,1980-01-14 23:00:00+00:00,3.1,0.2,1,0,0,0,0
-3.322222222,-79.6,290.0,1993-09-14 22:00:00+00:00,6.9,-0.49,1,0,0,0,0
51.1622,14.9506,238.0,2005-05-14 22:00:00+00:00,-57.2,-8.06,0,0,0,1,0
9.357072,-75.289167,198.0,2004-06-14 22:00:00+00:00,-83.29,-11.26,1,0,0,0,0
-20.67777778,139.4875,344.0,2007-05-14 22:00:00+00:00,-0.7,-1.15,0,1,0,0,0
-13.0,-38.52,45.0,1976-11-14 23:00:00+00:00,-12.1,-2.89,1,0,0,0,0
13.03,123.92,600.0,1993-04-14 22:00:00+00:00,-6.7,-2.55,1,0,0,0,0
-34.38,-58.28,5.0,1984-12-14 23:00:00+00:00,-18.9,-3.5,0,0,1,0,0
35.33,25.18,47.0,1965-01-14 23:00:00+00:00,-40.2,-6.9,0,0,1,0,0
-0.743055556,-90.30222222,2.0,2015-08-07 04:00:00+00:00,6.720771771,-0.5774254,1,0,0,0,0
39.91055556,41.27555556,1758.0,2018-08-14 22:00:00+00:00,-38.6,-5.72,0,0,0,1,0
1.53,110.34,15.0,2018-06-14 22:00:00+00:00,-44.0,-6.77,1,0,0,0,0
72.58,-38.4799,3200.0,2011-10-10 08:05:00+00:00,-362.5886481,-45.31584738,0,0,0,0,1
-20.9731,-66.33189,4340.0,2012-02-14 23:00:00+00:00,-131.9,-19.0,0,1,0,0,0
42.58834633,-5.651107617,912.0,2004-06-14 22:00:00+00:00,-11.64,-1.54,0,0,1,0,0
20.76085,-156.2678,1829.0,1996-09-07 22:00:00+00:00,-57.0,-8.5,0,0,1,0,0
33.65694444,73.26611111,575.0,2019-09-14 22:00:00+00:00,-25.8,-5.03,0,0,1,0,0
21.03,105.84,15.0,2015-07-14 22:00:00+00:00,-45.4,-6.56,0,0,1,0,0
46.17378583,8.788556051,379.0,2005-08-14 22:00:00+00:00,-36.05,-5.62,0,0,1,0,0
36.05,103.88,1517.0,1997-09-14 22:00:00+00:00,-53.0,-6.59,0,1,0,0,0
19.28,166.65,3.0,1963-03-14 23:00:00+00:00,-1.3,-1.4,1,0,0,0,0
62.89179444,27.62542222,116.0,2017-06-14 22:00:00+00:00,-71.2,-10.04,0,0,0,1,0
46.49143367,9.898180888,1724.0,2010-11-14 23:00:00+00:00,-145.3188326,-19.31,0,0,0,0,1
51.93,-10.25,9.0,2009-05-14 22:00:00+00:00,-32.2,-4.68,0,0,1,0,0
2.883333333,101.7833306,26.0,2008-09-14 22:00:00+00:00,-60.47,-9.45,1,0,0,0,0
-5.22,145.8,4.0,1982-06-14 22:00:00+00:00,-29.1,-5.09,1,0,0,0,0
-40.35,-9.88,54.0,2010-02-14 23:00:00+00:00,-10.9,-2.46,0,0,1,0,0
-0.37,-78.55,3058.0,1977-04-14 22:00:00+00:00,-82.5,-11.66,0,0,1,0,0
-75.58333333,-20.56666667,30.0,2006-12-14 23:00:00+00:00,-144.79,-18.67,0,0,0,0,1
46.39864119,6.233803787,436.0,2009-10-14 22:00:00+00:00,-70.64899621,-9.86,0,0,1,0,0
49.0975,19.59,570.0,2021-05-14 22:00:00+00:00,-88.7,-11.96,0,0,0,1,0
28.63,-106.07,1423.0,1986-12-14 23:00:00+00:00,-90.8,-12.91,0,1,0,0,0
13.17,100.8,26.0,1988-06-14 22:00:00+00:00,-34.9,-5.17,1,0,0,0,0
39.95,32.88,902.0,2003-07-14 22:00:00+00:00,-38.0,-3.44,0,1,0,0,0
-65.07944444,-63.9775,20.0,2007-10-14 22:00:00+00:00,-97.69,-11.88,0,0,0,0,1
-38.006017,-57.5714306,19.0,2015-12-14 23:00:00+00:00,-29.7,-5.13,0,0,1,0,0
33.21722222,-87.54305556,65.0,2006-07-23 22:00:00+00:00,-24.0,-3.8,0,0,1,0,0
4.05,114.81,24.0,2010-01-28 23:00:00+00:00,-27.66,-4.93,1,0,0,0,0
-22.71,-46.46583333,545.0,1996-10-20 22:00:00+00:00,-7.7,-2.8,0,0,1,0,0
38.98916547,-3.920273851,628.0,2001-01-14 23:00:00+00:00,-55.9,-8.2,0,1,0,0,0
40.95,15.58333333,646.0,2003-01-14 23:00:00+00:00,-65.0,-10.2,0,0,1,0,0
44.42,8.85,2.0,1976-10-14 22:00:00+00:00,-37.5,-5.83,0,0,1,0,0
-75.58333333,-20.56666667,30.0,2005-02-14 23:00:00+00:00,-110.66,-14.53,0,0,0,0,1
47.47051111,21.49041944,110.0,2004-05-02 22:00:00+00:00,-66.18,-9.5,0,0,0,1,0
-27.43,153.08,4.0,1975-09-14 22:00:00+00:00,-15.4,-3.46,0,0,1,0,0
10.00036389,-84.10913333,1173.0,2017-06-08 22:00:00+00:00,-74.49322253,-10.721338,1,0,0,0,0
44.73805556,-0.774722222,59.0,2009-10-14 22:00:00+00:00,-59.32,-8.56,0,0,1,0,0
52.1042,8.7519,135.0,2009-01-14 23:00:00+00:00,-80.8,-11.05,0,0,1,0,0
38.28,21.79,100.0,2014-12-14 23:00:00+00:00,-27.8,-5.19,0,0,1,0,0
4.399,117.887,285.0,2007-10-14 22:00:00+00:00,-57.03,-8.83,1,0,0,0,0
46.60305556,13.67138889,2156.0,2017-09-12 05:00:00+00:00,-73.09,-11.091,0,0,0,1,0
52.8,5.05,-4.0,1999-09-18 22:00:00+00:00,-39.4,-5.95,0,0,1,0,0
-38.006017,-57.5714306,19.0,2018-10-14 22:00:00+00:00,-28.9,-5.3,0,0,1,0,0
37.97,23.72,107.0,2005-06-14 22:00:00+00:00,-33.97,-4.1,0,0,1,0,0
26.27,50.62,2.0,1980-03-14 23:00:00+00:00,33.4,3.92,0,1,0,0,0
-13.0,28.65,1331.0,2015-03-14 23:00:00+00:00,-8.8,-2.51,0,0,1,0,0
50.06166667,19.84861111,205.0,1987-07-14 22:00:00+00:00,-46.3,-6.76,0,0,0,1,0
-18.91472222,47.55805556,1295.0,2019-03-14 23:00:00+00:00,-39.3,-5.07,0,0,1,0,0
50.11622222,14.39291667,184.0,2018-06-14 22:00:00+00:00,-40.7,-6.15,0,0,0,1,0
-0.694444444,-90.325,194.0,1998-02-14 23:00:00+00:00,-55.7,-8.26,1,0,0,0,0
-0.1968,-78.436,2380.0,2021-09-14 22:00:00+00:00,-65.3,-9.36,0,0,1,0,0
51.83,6.25,43.0,1983-04-14 22:00:00+00:00,-49.3,-7.17,0,0,1,0,0
50.3381,7.6,85.0,2012-09-14 22:00:00+00:00,-36.52,-5.37,0,0,1,0,0
