Lat,Lon,Alt,Temp,Precip,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
-31.95,115.78,25,14.70272217,81.7,1995,-0.958717817,-3.27,-10.9,-3.6440134,-16.638477
36.62,127.46,62,-0.1,46.5,2009,-0.288482433,-7.66,-40.22,-7.611548,-47.987907
-34.05,115.0249,70,12.75203857,5,2014,-0.361713731,-2.99,-5.7,-3.539226,-14.79287
45.8,28.2,113,0,5.9,2016,-0.271958158,-10.09,-80.4,-12.035956,-87.84477
47.59583333,7.594444444,249,19.8,59,1989,-0.213520915,-6,-41.5,-5.947095,-41.26606
22.79777778,88.37166667,6,27.6,627.3,2006,-0.213520915,-7.9,-60.2,-6.658517,-44.06033
49.7478,6.6581,265,5.9,55.1,2010,-0.723644038,-7.84,-58.97,-9.183557,-64.94187
10.5,-85.53,22,25.59758911,124,1990,-0.213520915,-2.12,-6.2,-7.099231,-47.60887
47.4,28.49166667,78,10,43.9,2007,-0.974100455,-6.91,-52.18,-8.59331,-59.13931
47.42692898,9.400776879,779,2.066644287,0,2018,0.699458327,-11.81,-88.3,-12.11597,-91.37788
58.75,-94.06,5,-18.3,8,1991,0.951056516,-17.94,-128.8,-25.506449,-199.70084
-1.68218,29.22716,1535,20.61977539,9.116772492,2018,-0.288482433,-2.07,-1.9,-0.41396582,9.388466
45.8,28.2,113,23.9,32.4,2020,-0.23030567,-3.88,-26.4,-4.8625884,-31.409391
50.92,5.78,111,12.70385132,0,1988,0.956234827,-8.48,-60.6,-6.198303,-42.976246
46.22030867,7.33848445,482,3.364099121,3.184308379,2008,0.956234827,-17.21,-129.5018793,-11.982733,-90.54777
47.6772,9.19,443,1.8,54.5,1998,0.238672766,-12.19,-91.4,-11.167289,-82.12659
-0.413888889,-78.02666667,2380,10.05172119,80,1992,-0.711656622,-9.34,-62.2,-5.1223702,-31.003592
-0.37,-78.55,3058,15.92235718,110.9,2016,-0.970063922,-8.41,-54.9,-9.451286,-65.00885
43.73238889,7.423583333,2,22,45,2004,-0.963470549,-1.07,2.64,-3.784205,-22.180014
0.05,32.45,1155,22.5,129,1967,0.951056516,-1.08,3.4,-1.8403957,-3.3971364
2.883333333,101.7833306,26,29.07119141,28.59782819,2018,-0.213520915,-8.09,-55.4,-7.324736,-48.231083
-65.07944444,-63.9775,20,-3.2,46,1981,-0.723644038,-10.41,-84.6,-10.893006,-84.430336
1.6,103.6666667,35,27.4,266.6,2014,0.741222011,-7.3,-47.4,-7.013754,-41.81263
-34.05,115.0249,70,20.87877808,2,2006,0.068802427,-11.82,-93.5,-3.9538312,-17.634182
4.466666667,101.3833333,1430,26.21703491,59.7,2016,0.238672766,-4.3,-19,-7.4944715,-50.898235
-38.47,-62.16,5,28.3,50,1985,0.951056516,-8.4,-57,-4.8549614,-30.831202
47.833185,1.940433,109,5.87911377,132,2011,-0.288482433,-6.8,-44.5,-7.8958397,-54.672794
43.365884,-8.421399,58,13.56173096,4.569595889,2017,-0.723644038,-5.03,-26.6,-4.6728897,-29.185625
30.08,31.28,34,18.8,1,2001,0.699458327,-3.3,-8.7,-2.2790127,-8.08638
47.59583333,7.594444444,249,22.5,27,1994,-0.213520915,-4.11,-27.4,-5.3201604,-36.255627
4.05,114.81,24,24.6,77.8,2009,0.920971288,-5.09,-25.65,-7.0192804,-46.272343
51.6,-1.1,48,12.97096774,70,2008,-0.693281227,-4.72,-32.3,-6.498108,-44.58527
38.05011111,23.866675,498,17.2,2.6,2018,0.976010551,-4.58,-26.8,-4.691994,-28.2478
13.55,144.83,110,25.9,398,1965,-0.213520915,-5.2,-34.9,-6.32673,-42.8615
-1.43,-48.48,24,25.7,386,1965,0.976010551,-1.5,-5,-5.928692,-36.47117
76.76666667,-18.66666667,12,-18.60828247,23.1,2009,-0.288482433,-18.01,-137.2,-18.923885,-148.74255
47.4828,11.0622,719,11.5,108.3,1993,-0.958717817,-10.09,-71.3,-9.429836,-66.30573
45.6,13.93333333,497,1.444177246,14.6,2002,-0.271958158,-13.34,-93.85,-10.353091,-72.86044
53.7122,7.1519,11,15.4,83.8,2003,-0.958717817,-7.96,-49.89,-6.4189816,-44.00182
58.1,6.57,13,10.4,67,1965,-0.974100455,-4.2,-24.9,-7.331451,-51.474247
47.833185,1.940433,109,12.98311768,97,2003,0.741222011,-5.1,-33.6,-6.4987583,-45.555172
54.5283,11.0603,3,6.8,27.6,2012,0.972118197,-6.63,-46.1,-8.323722,-60.11719
46.60305556,13.67138889,2156,9.662713623,6.9,2001,-0.958717817,-14.18,-99.7,-10.439589,-74.16494
40.41666667,-7.55,1380,10.3,188,1994,-0.974100455,-7.78,-50.5,-6.78734,-44.770657
32.18,118.18,26,10,50,1989,0.951056516,-4.3,-16.3,-3.0282145,-13.450111
41.9,12.5,66,8.553186035,3.8,2001,0.304921225,-6.53,-38.4,-5.6468673,-35.651814
-34.05,115.0249,70,10.95327148,9.8,2007,-0.296712819,-6.16,-41.4,-3.7507896,-16.663738
-20.299175,57.47873889,402,24.4,354.3,2011,0.238672766,-1.638970477,-0.204371828,-3.737545,-17.396124
51.93,-10.25,9,13.5,156.7,2015,-0.958717817,-8.62,-58.9,-4.962823,-30.435125
37.29611111,14.84138889,158,13.1,96.8,2000,-0.271958158,-6.5,-29,-5.689628,-34.84776
21.04534722,105.7986111,11,21.36345825,0.5,2003,0.965739938,0.23,20.99,-1.5595121,-2.134821
-22.71,-46.46583333,545,13.72298584,0.9,1996,-0.996658902,2.1,27.4,-0.8161632,6.7999578
38.03333333,114.4166667,80,25.7,159,1990,-0.680773409,-5.35,-37.6,-7.7676973,-55.358444
47.6772,9.19,443,20.9,121.9,2010,-0.213520915,-7.64,-52.73,-5.85602,-40.20349
49.5971,11.0055,270,4.3,77,2018,0.238672766,-11.26,-83.3,-10.020646,-73.48972
47.833185,1.940433,109,14.08336792,78,2014,-0.974100455,-6.3,-39.2,-6.588497,-44.015102
-20.90388,-67.76126,3663,12.5,3,2010,0.951056516,-6.37,-35.1,-12.961591,-95.17565
39.55339029,2.625298143,3,18.2,76.3,2002,0.741222011,-3.87,-22.87,-4.779871,-30.395987
13.73,100.5,2,28.8,352,2009,-0.958717817,-4.98,-31.2,-7.8857336,-54.474735
-45.35,-72.07,310,7.5,178,1996,0.972118197,-9.97,-81,-10.371837,-79.8698
-33.97,18.6,44,18.63744507,39.4,2001,0.976010551,-5.87,-32.47,-1.6323535,-0.39112282
50.8325,15.14777778,823,3.9,21,2010,-0.974100455,-9.85,-61.4,-8.726203,-59.512096
42.033333,43.483333,1242,10.6,96.4,2015,0.741222011,-7.26,-50.9,-8.767431,-60.600502
36.88,30.7,49,11.2,155,1979,-0.288482433,-5.7,-26.1,-5.099928,-29.971716
-0.166666667,-78.48333333,2789,10.91411743,59,1998,-0.863142128,-8.54,-54.61,-8.544582,-58.519287
4.05,114.81,24,25.5,78.6,2007,0.516062391,-9.36,-59.64,-7.1884184,-47.93134
15.33401667,38.92861667,2345,18.4,32.1,2019,0.741222011,-0.77,3.3,-0.31215215,7.999439
49.7478,6.6581,265,14.2,62.3,1983,-0.958717817,-3.96,-23.6,-5.9649925,-39.53498
33.96666667,-4.983333333,571,9.197686768,70.6,2018,0.711656622,-10.522,-71.6,-4.7805715,-26.826723
-37.32,-64.33,150,13.92489014,35,1997,-0.974100455,-3,-11.8,-4.282275,-24.03428
52.8,5.05,-4,6.951959229,102,1994,-0.120208045,-4.55,-33.4,-8.171193,-57.920948
44.81666667,14.98333333,1594,8.5,161.6,2002,0.741222011,-8.5,-50,-7.542224,-51.13145
4.466666667,101.3833333,1430,27.50246582,405.6,2015,-0.711656622,-9.652,-65.1,-8.203899,-55.47815
49.0422,12.1019,365,5.9,24.1,1991,0.951056516,-9.52,-73.2,-10.099824,-74.44455
21.03,105.84,15,28.1,105.4,2017,0.741222011,-0.59,-2,-4.7454557,-28.335947
17.03333333,54.11666667,15,29.86992798,0.8,1989,-0.077386479,0.63,12.5,-0.14322448,8.374039
37.77,-25.65,175,16.6,3,1963,0.741222011,-2.2,1.2,-3.069798,-15.8324585
49.19472222,-123.0172222,4.3,4.333062744,175.1,2021,-0.711656622,-9.527,-65.5,-11.176291,-86.47352
13.1,123.9,150,25.18920288,285,1993,0.238672766,-2.12,-2,-4.586658,-26.245691
0.05,32.45,1155,19.7,240,1974,-0.213520915,-1.86,2.6,-2.7717314,-10.042746
31.62,25.95,24,23.8,0.5,2002,-0.970063922,-5.76,-25.8,-2.5677152,-8.228323
32.81333333,130.7291667,26,6.9,29.2,2022,-0.288482433,-6.28,-23.3,-4.9651885,-27.278915
47.98,-55.82,22.9,-10.65796509,0.248718472,1999,0.699458327,-7.5,-47.3,-12.869006,-92.66131
14.64,121.04,42,25.31359253,0,2012,0.956234827,-4.3,-24.4,-2.8332396,-11.933664
52.141,-106.6244,502,10.9,21,2004,-0.963470549,-13.69,-110.58,-13.247225,-102.36465
53.8713,8.7058,5,3.9,136.8,1986,-0.288482433,-9.85,-74.4,-8.252755,-58.886757
42.14,41.7,0,8.644830322,3.752437024,2015,0.238672766,-11.63,-75.7,-9.834563,-70.75085
-7.315277778,72.42805556,1,27.5,286,1963,0.951056516,-4.5,-18,-4.4269443,-24.58389
0.05,32.45,1155,23.97817383,252,2017,0.956234827,-1.517,3,-3.0854192,-12.3087635
-31.95,115.78,25,14.7131897,59,1995,-0.680773409,-2.52,-6.7,-3.4225297,-14.430082
51.6,-1.1,48,13.2,71,2014,-0.974100455,-7.59,-49.4,-6.5569563,-44.422546
36.88,30.7,49,14,307.2,2019,-0.288482433,-8.58,-49.2,-5.4257355,-32.527653
41.93333333,45.48333333,568,18.85,183,2012,0.729557554,-5.59,-33.58,-4.787366,-29.56354
49.0975,19.59,570,13.48378906,85.9,2016,-0.693281227,-7.09,-45.7,-8.035311,-55.19337
46.98141401,6.607999655,1042,18.61379395,0,2013,-0.680773409,-6.12,-35.7,-6.4955406,-43.845165
46.28916667,-63.11916667,48.5,4.30098877,136.7,2019,-0.711656622,-12.198,-80.2,-9.23983,-65.8438
-34.05,115.0249,70,13.01943359,11.6,2007,-0.987349442,-3.06,-9.2,-4.043069,-19.766003
4.399,117.887,285,28.95195923,169.8,2007,-0.974100455,-8.83,-57.03,-7.8935547,-53.353573
-7.92,-14.42,15,24.01836548,3.2,2006,-0.288482433,0.26,8.6,-0.117468596,10.895168
53.23,6.55,1,2.4,32,1964,0.956234827,-10.9,-80.8,-8.321583,-60.41728
-1.68421,29.01794,1470,19.03359375,161.5025557,2014,-0.958717817,-2.785,-5,-1.8083316,-1.8422174
22.2,92.2,24,29.41698608,0,2021,-0.958717817,-9.16,-66.5,-8.390602,-59.178967
-0.37,-78.55,3058,12,91.4,2001,-0.958717817,-10.24,-69.8,-9.521201,-65.48302
25.21916667,91.66277778,915,25.1770874,61.51890792,2007,0.329408482,-4.64,-22.6,-4.5723004,-28.044811
55.67,12.3,28,2.257073975,9,1969,-0.288482433,-9.92,-64.1,-9.887228,-71.89222
48.24861111,16.35638889,198,11.3,11,1995,-0.974100455,-5.1,-31,-7.2174397,-49.08074
34.72,113.65,110,6.6,27,1988,0.956234827,-5.25,-32.1,-4.0118523,-21.225975
52.88333333,-1.083333333,60,6.5,64,1990,0.238672766,-6.8,-42,-8.097215,-57.553947
10.29583333,-84.00027778,1570,18.3,27.94,2004,0.23030567,-12.6,-93,-6.3490644,-42.27626
46.37222222,6.470833333,385,19.9,123,2002,-0.213520915,-6.04,-40.5,-5.584776,-37.92928
51.6,-1.1,48,9.1,18,2006,0.976010551,-5.25,-38.2,-6.109049,-42.139584
34.71666667,10.68333333,23,23.99541626,39.3,2008,-0.963470549,-3.35,-7.2,-3.5713034,-17.044535
1.53,110.34,15,26.32720337,2.048350323,2020,0.238672766,-4.65,-25.9,-7.3664083,-49.048714
47.81666667,13.71777778,1618,-1.590765381,5.6,2020,0.89963087,-17.369,-138.66,-11.5332575,-84.93137
32.36666667,35.75,1150,10.27788696,150.1,1990,0.238672766,-7.59,-36.5,-5.878318,-35.71253
-34.05,115.0249,70,21.1960083,4.3,2011,0.982926552,-3.52,-9.6,-3.3464332,-13.343641
4.83,-52.37,8,24.9,270,1974,-0.213520915,-2.58,-7.6,-3.2322075,-13.910467
-21.2,-159.8,6,23.47283325,83,1983,0.976010551,-2.11,-6.6,-4.370959,-24.809282
66.53333333,66.66666667,16,-7,29,1996,-0.711656622,-16.3,-126.3,-18.616802,-142.29181
-3.12,-60.02,72,25.7,435,1982,0.951056516,-8.42,-56.2,-7.557291,-50.45988
-27.17,-109.43,41,27.7,57.8,2015,0.699458327,-2.55,1.5,-1.75782,-2.8938174
-1.65,-78.68,2820,13.21584473,1.61493856,2016,0.972118197,-21,-160.2,-13.029327,-93.1559
46.37222222,6.470833333,385,7.2,150,2000,-0.711656622,-13.24,-95.2,-11.773459,-86.97334
0.05,32.45,1155,20.6,81.8,2016,-0.963470549,-2.08,-0.8,-1.8560535,-2.6884642
-22.399288,-47.543743,614.49694,21.95671997,0,2016,-0.693281227,-1.2,7.8,-2.0527713,-3.8759713
51.93,-10.25,9,13.4,205,1987,-0.958717817,-4.64,-22.7,-5.047014,-32.52039
32.2361,-110.9439,753,31.3172043,7.8,1995,-0.213520915,-4.1,-25,-5.3880587,-32.50715
4.365694444,18.58725,386,27.20806274,79.2,2019,0.296712819,-0.78,8.5,0.18682754,12.508484
18.47,-70.02,60,26.0041748,0,2004,0.972118197,-0.94,5.64,-1.0836388,2.5741463
44.13333333,6.333333333,851,13.9,13,2001,0.668063864,-3.97,-35.3,-5.800513,-38.7407
-27.43,153.08,4,16.2,9,1963,0.296712819,-2.7,0.6,-3.1317654,-15.433676
48.8281,9.2,314,4.2,74,2007,-0.723644038,-8.42,-54.2,-11.380214,-81.539955
16.73,-169.52,2,27.1,39,1962,-0.680773409,-2,-7.5,-2.1544907,-4.385278
4.349,117.998,150,28.17385254,113,2007,-0.723644038,-6.7,-50.92,-7.5473833,-50.824684
66.49686111,25.75518056,107,-6.6,34.2,2018,-0.288482433,-17.6,-129.7,-16.000551,-119.29813
-20.90388,-67.76126,3663,10.3,10.2,2010,0.976010551,-12.42,-81,-13.7763195,-101.57369
51.3744,11.2919,164,4,25.2,1997,-0.723644038,-10.53,-80.2,-9.208299,-66.1203
36.83,21.72,33,5.473352051,101,1965,-0.288482433,-6.85,-41.6,-6.279969,-38.416378
-4.37,15.25,438,25.20351563,87,1961,-0.958717817,-1.8,-6.2,-3.3213453,-14.742399
76.76666667,-18.66666667,12,-14.9,19.8,2010,0.976010551,-18.9,-144.9,-18.474121,-141.74405
41.05916667,-100.7463889,919,18.48165283,0.850460507,1999,-0.991114064,-10.1,-74,-7.570225,-53.21072
3.783333333,103.3333333,1,28.6,178.2,2014,0.296712819,-6.63,-40.3,-6.7004023,-41.201824
9.33,13.3668,244,27.03991089,20.1,1991,-0.23030567,-6.37,-46.2,-3.7409916,-20.344316
46.72738634,8.186782163,632,0.15871582,0,2019,-0.288482433,-12.78,-99.02,-14.786416,-110.23278
50.7311,13.7514,877,15.1,75.7,2009,-0.680773409,-5.62,-23.7,-6.7442427,-46.66048
41.9,12.5,66,8.911920166,36.6,2002,-0.3375229,-4.76,-22.12,-5.835339,-36.855206
32.813,130.727,27,7.686669922,110.4,2016,-0.255353295,-5.633,-25.1,-5.085866,-26.713003
45.37,-63.27,40,1.8,186,1976,-0.271958158,-11.9,-74,-11.848172,-85.9241
51.18,8.4889,839,-2.9,44.6,2003,0.699458327,-11.3,-74.1,-10.007552,-73.61541
50.3119,11.8758,565,12.2,45.9,1989,0.741222011,-3.74,-22.7,-8.288346,-60.398304
36.98,35.3,73,18.6,89.3,2010,0.976010551,-3.911346363,-18.04433196,-3.9710412,-21.92705
10.00036389,-84.10913333,1173,24.76491699,4.2,2014,0.693281227,-2.7185286,-11.98912023,-7.0159307,-48.31922
44.73805556,-0.774722222,59,9.4565979,248.5,2016,0.255353295,-5.904,-33.7,-6.3426027,-42.56952
1.35,172.92,4,28,455,1991,-0.723644038,-9.35,-62.4,-5.9688597,-42.177677
34.9,-120.45,79,11.2,19,1965,0.238672766,-2.4,-8.7,-4.1358423,-23.640965
46.95222563,7.439320571,511,17.8,53,1984,-0.23030567,-5.85,-35,-6.409193,-44.857143
44.73805556,-0.774722222,59,8.5,248.5,2016,0.238672766,-5.86,-34,-6.3895516,-42.8501
4.05,114.81,24,25,44.1,2006,-0.914127988,-5.77,-29.73,-7.7227974,-52.45088
10.30513889,-84.81,1400,17.8,40.89,2004,-0.128748177,-3.8,-23,-7.0417466,-48.005505
4.321666667,117.8705556,75,27.66246948,264.4,2008,0.729557554,-6.58,-38.63,-7.413679,-49.591965
52.1042,8.7519,135,3.4,114.7,1999,-0.288482433,-10.44,-74.05,-9.225047,-66.47491
46.65772518,8.292706832,1055,-6.244818115,0,2014,0.238672766,-19.5,-148.3,-15.567097,-116.55661
49.82,-74.97,381.1,7.580316162,1.134948849,2006,-0.974100455,-18.79,-132.6,-10.609046,-78.58323
68.75944444,161.3425,30,-32,20.9,2006,-0.288482433,-35.98,-277.02,-28.489723,-225.4524
9.49,138.09,23,28.1,143,1973,0.976010551,-4.6,-28.6,-3.804634,-20.181879
43.365884,-8.421399,58,15.2,36.5,2003,0.741222011,-4.81,-29.44,-4.1586194,-26.092077
0.05,32.45,1155,21.13408813,82,2017,0.280230675,-0.474,11.5,-1.1234162,3.7959113
82.5,-62.33333333,62,-8.9,24,1989,-0.958717817,-28.88,-219.4,-23.47904,-178.72519
50.11622222,14.39291667,184,-2.962286377,46.5,2018,-0.288482433,-14.17,-110,-12.6439905,-92.616646
31.2025,29.87666667,5,15.4,30,2002,0.432775593,-7.14,-38.9,-3.064045,-14.007952
46.65772518,8.292706832,1055,5.540002441,2.326180867,2014,-0.213520915,-11.13,-77.5,-11.069977,-81.29867
35.68,51.32,1200,18.7,38,1963,0.741222011,-2.2,-6.9,-1.945935,-6.965944
-32.88,-68.85,827,16.8,4,1988,-0.970063922,-6.5,-53,-5.735159,-36.68031
42.36666667,-3.633333333,891,3.3,103,2003,0.238672766,-10.94,-74.73,-10.231704,-72.68459
38.98916547,-3.920273851,628,18.83339844,0,2018,0.741222011,-6.47,-43.3,-4.505785,-27.004333
23.05,-82.21666667,137,28.88866577,160.3,2018,-0.23030567,-1.916,-5.8,-2.434308,-7.815519
-34.05,115.0249,70,13.50356445,7.8,2015,0.628762815,-2.75,-1,-3.5933056,-15.396278
-9.98,-67.82,136,25.34688721,282.6,1973,0.699458327,-5.3,-34,-7.99179,-51.10793
4.05,114.81,24,23.6,29.2,2008,-0.995918996,-7.17,-49.67,-8.125184,-55.633633
33.96666667,35.66666667,650,8.954095459,10,2003,0.831170626,-6.72,-24.5,-5.235462,-30.355776
53.23,6.55,1,15.43868408,83.7,2002,0.296712819,-5.264,-30.96181702,-5.9562154,-41.54297
34.01937778,-6.838286111,75,13.39147339,18,2000,-0.120208045,-3.68,-15.55,-3.325234,-17.710005
41.76666667,-2.466666667,1083,8.445336914,0.855640444,2003,0.976010551,-10.02,-66.21,-8.117217,-55.231754
7.02,125.23,1265,25.76931152,190,1994,0.951056516,-5.17,-31,-6.930463,-46.11665
-20.47583333,57.63944444,63,20.27895508,1.198399332,1994,-0.213520915,-0.81,1.1,-2.2412972,-5.146865
13.73,100.5,2,28.2,358,1986,-0.958717817,-6.13,-44,-8.419542,-58.940273
48.8281,9.2,314,9.4,59,1978,-0.974100455,-8.16,-56,-8.331336,-58.60821
52.3,104.2833333,469,19.8,113.8,2016,-0.23030567,-10.9,-82.7,-11.20421,-87.112206
46.60305556,13.67138889,2156,12.84993896,48,1977,-0.958717817,-10.56,-72.4,-8.516232,-61.14695
34.71666667,10.68333333,23,21,4,2004,0.729557554,2.1,13.1,-2.7714078,-11.921455
-75.58333333,-20.56666667,30,-26.6,20,1978,-0.958717817,-25.69,-185.9,-25.081251,-195.5541
47.54260867,7.58371693,316,7.583612061,0,2019,-0.723644038,-11.57,-86.48,-10.719741,-78.12241
37.97,23.72,107,29.2,26.2,2005,-0.213520915,-7.65,-49.78,-3.2266693,-16.253834
36.15,-5.35,5,14.9,194,1962,0.951056516,-6.1,-31,-4.709042,-28.596561
-17.83,31.02,1471,19.8,416,1999,0.238672766,-9.06,-62,-7.4060183,-47.15893
78.91666667,11.93333333,7,1,124.6,2000,-0.963470549,-9.45,-69.8,-11.337951,-82.90348
44.13333333,6.333333333,851,14.5,116.2,2015,-0.958717817,-5.98,-36.2,-6.3084483,-41.255005
31.33,27.21666667,25,19.2,1.6,2002,-0.723644038,-4.49,-21.2,-3.0430808,-11.946281
-46.42,168.32,2,13.41759644,0,2009,0.699458327,-5.03,-34.7,-6.596428,-42.970005
14.52,121,14,27.1,43,1963,-0.974100455,-3.1,-20.5,-5.696332,-36.31952
37,80.8,1390,24.45864258,0.5,1992,0.111659007,-3.4,11.1,-1.3634162,-0.22203183
49.7478,6.6581,265,14.6,40.8,1985,-0.958717817,-5.56,-37.2,-5.60779,-36.797626
45.32,-75.67,114,14.8,56,1994,-0.958717817,-7.8,-48.6,-8.9942045,-63.97482
50.06166667,19.84861111,205,-3.5,27,1981,0.238672766,-12.84,-90.2,-14.305484,-108.97963
4.377083333,18.56247222,363,26.5,15.8,2013,0.238672766,2.95,34.24,0.45189464,14.783911
52.2914,10.4464,81,17.9,85.4,1982,-0.680773409,-7.03,-50,-5.8774385,-41.22852
60.18008889,24.83286111,30,9.3,171.975513,2008,-0.970063922,-10.47,-71.5,-11.067852,-82.62664
15.33401667,38.92861667,2345,20.44283447,0,2016,-0.23030567,-2.18,-3.3,-0.7064816,5.5330734
-23.8,133.88,546,14.2,20,1964,0.729557554,-3.6,-23,-4.9409966,-31.105034
48.22,11.59,489,18.8,127.6,2000,-0.693281227,-5.81,-37.7,-7.1678724,-49.644928
51.93,-10.25,9,7.9,201.8,2018,0.238672766,-7.08,-45.8,-5.044566,-32.104366
48.22,11.59,489,16.9,68.7,1996,0.280230675,-6.09,-41.9,-6.676718,-47.86839
46.72738634,8.186782163,632,12.51363525,5.775878322,2016,-0.23030567,-5.66,-35.55,-6.2338767,-42.850086
47.07777778,15.44888889,366,8.241448975,23,1974,0.976010551,-6.63,-43.7,-9.361936,-66.90321
38.00194982,-1.170837424,61,13.4,9.1,2014,0.238672766,-5.41,-45.2,-5.483643,-35.548557
46.57248471,8.332719621,1950,6.018884277,2.241487917,2012,0.280230675,-10.33,-71.33,-9.930966,-70.38043
34.57,69.21333333,1860,2,22,1986,0.699458327,-13.24,-93.3,-8.230291,-58.297337
10.36512,0.46944,168,28.44741211,111.1,2019,0.440518784,-4.931,-24.06,-3.1540146,-15.461126
37.77,-25.65,175,15.15059814,159.8,2019,0.711656622,-3.787,-17.5,-3.660625,-19.490622
36.98,35.3,73,20.16100464,62.9,2018,0.729557554,-1.533,-7.5,-3.569973,-18.77459
49.0975,19.59,570,1.6,83.6,2009,0.951056516,-13.6,-100.85,-12.908805,-97.33654
49.068224,13.614822,1118,9.8,46.6,2019,-0.958717817,-6.1,-36.7,-9.335661,-63.337612
51.35,12.43,125,1.7,36,2003,-0.288482433,-11.28,-84.2,-10.219983,-74.593056
52.8911,11.7294,21,13.5,73.2,2013,0.741222011,-7.94,-57.3,-6.647401,-47.98789
41.05916667,-100.7463889,919,-8,12,1994,0.463550271,-15.9,-115,-15.399342,-118.30277
53.32,-60.42,46,16.27306519,0,1998,-0.680773409,-12.39,-97.8,-11.37504,-83.26984
51.6,-1.1,48,17.9,27.7,2001,-0.213520915,-4.22,-28.9,-4.533959,-30.368353
24.91,91.84533333,20,24.1,48,2012,-0.711656622,-9.19,-60.81,-7.6694984,-52.442272
47.8008,11.0108,977,13.7,114.4,1979,-0.213520915,-6.79,-43.9,-7.9683976,-56.22521
51.18,8.4889,839,13.8,90.4,1999,-0.958717817,-8.28,-55.4,-7.149088,-50.148266
36.88,30.7,49,21.1,74.7,2005,0.741222011,-3.58,-29.41,-3.9251523,-21.531076
22.7,90.36,10,30.27544556,0,2019,-0.213520915,-4.13,-24,-5.7890077,-37.38936
47.59583333,7.594444444,249,2.835778809,14,2002,0.238672766,-8.13,-66.1,-10.222528,-74.55809
2.816666667,101.5833333,13,27.26903687,420,2003,0.976010551,-7.94,-44.21,-7.0407925,-42.11952
51.35,12.43,125,7.678521729,44.7,2002,-0.974100455,-8.85,-60.5,-8.50876,-60.58472
19.2,-96.13,16,21.24639282,0,1981,0.238672766,-0.98,5.7,-0.46314073,9.222609
58.1,6.57,13,3.2,70,1964,-0.271958158,-7.3,-52.7,-6.568906,-44.332016
-33.97,18.6,44,15.4,35,1999,0.741222011,-2.73,-6.05,-2.2026055,-5.220293
39.48056611,-0.366386255,11,15.9,30.3,2010,0.976010551,-4.28,-22.99,-4.7617397,-30.4242
33.86666667,35.56666667,249,6.163293457,13.3,2002,-0.085964799,-4.58,-27,-5.2442603,-28.88459
25.62,88.66,35,25.85213623,0,2018,0.976010551,0.05,16.3,-0.9982457,2.1733475
4.05,114.81,24,23.3,22.5,2010,-0.162807013,-9.33,-58.47,-8.74049,-60.448505
-18.679,34.071,350,25.48391113,42.1,2015,-0.711656622,-1.505,-2.9,-1.413622,0.43396068
43.68333333,-1.066666667,9,11.91140137,89.6,2003,0.699458327,-5.3,-28,-5.1961336,-34.455547
19.53,-96.91,1390,24.30791626,5.193577241,2020,-0.693281227,-5.05,-27.4,-4.4687843,-25.320635
41.66056063,-1.004162565,249,9.3,16.8,2014,0.699458327,-5.92,-41.5,-7.197403,-49.513275
50.7311,13.7514,877,3.9,38.5,2002,0.976010551,-11.18,-80.2,-9.045141,-66.193214
9,38.73,2360,17.5,38,1965,0.951056516,-4.6,-20.4,1.8310307,23.912443
40.67,22.96,32,23.4,8.4,2001,-0.958717817,-3.77,-23.3,-4.0869775,-22.669373
50.3381,7.6,85,15.1,40,1992,-0.963470549,-4.87,-32.1,-5.7930756,-38.790985
-33.95833333,18.46111111,105,15.1,3.5,2000,-0.920971288,-0.85,4,-1.938385,-3.693263
4.365694444,18.58725,386,28.6,50,2010,0.699458327,1.883416027,33.03625019,0.31253588,13.064739
4.05,114.81,24,24,20.6,2008,0.939856058,-4.59,-27.11,-6.872218,-45.035137
18.32888889,-65.75083333,84,28.20919189,5.683161062,2006,0.179766586,-1.83,-5.4,-2.581531,-8.774212
55.7,37.51666667,195,8.4,11,2019,0.976010551,-10.34,-74.2,-9.724619,-72.002525
4.463,117.923,844,26.80489502,308.5,2008,0.280230675,-9.94,-64.89,-8.266835,-56.593765
45.03527778,24.28416667,237,10.2149292,42.8,2018,-0.711656622,-14.562,-102.9,-8.163945,-56.376602
47.07777778,15.44888889,366,17.54570923,162,1988,-0.693281227,-5.29,-33.5,-6.5990524,-46.56261
47.4,28.49166667,78,19,103.7,2013,0.741222011,-6.09,-39.96,-6.2409234,-42.569702
38.03333333,114.4166667,80,16.2,33.6,1998,0.976010551,-4.54,-30.4,-4.4121103,-27.039505
40.37,-81.8,344,6.104364014,110,1966,-0.723644038,-7.97,-43.7,-8.479706,-60.177685
51.93,-10.25,9,11.9,121,1992,-0.963470549,-4.92,-26.3,-4.5412464,-27.830359
36.78,3.052222222,180,22.7,38.5,2005,-0.974100455,-6.92,-46.03,-4.0148487,-21.085188
0.05,32.45,1155,22.72091064,54.4,2001,-0.288482433,-1.23,1.4,-0.7648031,6.123609
-37.82,144.97,28,11.59667358,27,1980,-0.963470549,-3.19,-14.4,-4.632024,-24.688786
38.00194982,-1.170837424,61,24.5,59.8,2010,-0.958717817,-8.1,-54.71,-4.0940905,-23.196272
51.1622,14.9506,238,7.1,68.2,1997,-0.974100455,-7.99,-56.4,-8.88896,-63.241543
19.31396667,-99.3094,2880,13.99306641,0,2014,0.648629561,-2.47,-7.8,-5.471666,-34.382412
