Lat,Lon,Alt,Date,H2,O18,Label,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
47.54260867,7.58371693,316,2021-12-14 23:00:00+00:00,-89.14,-11.89,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-04-14 22:00:00+00:00,-65.2,-9.8,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-04-14 22:00:00+00:00,-99.67,-13.58,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-01-14 23:00:00+00:00,-72.0,-10.24,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-11-14 23:00:00+00:00,-80.7,-11.14,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-01-14 23:00:00+00:00,-64.8,-9.28,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-02-14 23:00:00+00:00,-44.5,-6.84,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-03-14 23:00:00+00:00,-56.5,-8.89,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-04-14 22:00:00+00:00,-76.4,-10.67,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-05-14 22:00:00+00:00,-24.1,-4.02,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-02-14 23:00:00+00:00,-86.9,-12.19,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-12-14 23:00:00+00:00,-93.2,-12.54,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-11-14 23:00:00+00:00,-87.1,-11.95,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-03-14 23:00:00+00:00,-46.13,-6.64,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-12-14 23:00:00+00:00,-79.6,-10.59,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-02-14 23:00:00+00:00,-73.4,-10.17,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-06-14 22:00:00+00:00,-32.5,-5.16,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-08-14 22:00:00+00:00,-32.1,-5.29,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-09-14 22:00:00+00:00,-50.7,-7.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-10-14 22:00:00+00:00,-35.1,-5.04,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-11-14 23:00:00+00:00,-57.9,-7.83,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-12-14 23:00:00+00:00,-74.6,-10.25,highData,0,0,1,0,0
47.54260867,7.58371693,316,2022-07-14 22:00:00+00:00,-22.8,-3.67,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-01-14 23:00:00+00:00,-105.5,-14.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-03-14 23:00:00+00:00,-46.62,-6.51,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-04-14 22:00:00+00:00,-56.63,-7.85,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-05-14 22:00:00+00:00,-50.46,-7.05,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-06-14 22:00:00+00:00,-33.39,-5.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-07-14 22:00:00+00:00,-29.55,-4.19,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-08-14 22:00:00+00:00,-34.99,-4.95,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-09-14 22:00:00+00:00,-41.03,-6.02,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-10-14 22:00:00+00:00,-78.43,-10.41,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-11-14 23:00:00+00:00,-86.43,-11.44,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-12-14 23:00:00+00:00,-86.95,-11.58,highData,0,0,1,0,0
47.54260867,7.58371693,316,2023-02-14 23:00:00+00:00,-39.55,-6.32,highData,0,0,1,0,0
23.27,5.6,2726,1992-05-14 22:00:00+00:00,3.0,-0.99,aridData,0,1,0,0,0
23.27,5.6,2726,1992-07-14 22:00:00+00:00,20.0,3.4,aridData,0,1,0,0,0
23.27,5.6,2726,1992-08-14 22:00:00+00:00,-7.4,-0.97,aridData,0,1,0,0,0
23.27,5.6,2726,1993-08-14 22:00:00+00:00,-27.2,-5.05,aridData,0,1,0,0,0
23.27,5.6,2726,1993-09-14 22:00:00+00:00,-18.7,-4.4,aridData,0,1,0,0,0
23.27,5.6,2726,1993-10-14 22:00:00+00:00,5.1,2.28,aridData,0,1,0,0,0
23.27,5.6,2726,1993-11-14 23:00:00+00:00,-41.9,-7.8,aridData,0,1,0,0,0
23.27,5.6,2726,1994-01-14 23:00:00+00:00,2.4,-1.65,aridData,0,1,0,0,0
23.27,5.6,2726,1994-03-14 23:00:00+00:00,12.4,-0.6,aridData,0,1,0,0,0
23.27,5.6,2726,1994-08-14 22:00:00+00:00,-3.7,-1.13,aridData,0,1,0,0,0
23.27,5.6,2726,1994-09-14 22:00:00+00:00,-17.5,-2.99,aridData,0,1,0,0,0
23.27,5.6,2726,1994-10-14 22:00:00+00:00,-69.3,-11.16,aridData,0,1,0,0,0
23.27,5.6,2726,1995-03-14 23:00:00+00:00,-35.6,-6.47,aridData,0,1,0,0,0
23.27,5.6,2726,1995-04-14 22:00:00+00:00,-15.1,-3.52,aridData,0,1,0,0,0
23.27,5.6,2726,1995-05-14 22:00:00+00:00,-16.0,-3.3,aridData,0,1,0,0,0
23.27,5.6,2726,1995-06-14 22:00:00+00:00,1.8,0.87,aridData,0,1,0,0,0
23.27,5.6,2726,1995-07-14 22:00:00+00:00,7.6,0.94,aridData,0,1,0,0,0
23.27,5.6,2726,1995-08-14 22:00:00+00:00,-6.2,-1.17,aridData,0,1,0,0,0
23.27,5.6,2726,1995-09-14 22:00:00+00:00,-10.8,-1.68,aridData,0,1,0,0,0
23.27,5.6,2726,1995-10-14 22:00:00+00:00,-7.3,-2.01,aridData,0,1,0,0,0
23.27,5.6,2726,1995-12-14 23:00:00+00:00,-38.0,-5.9,aridData,0,1,0,0,0
23.27,5.6,2726,1996-03-14 23:00:00+00:00,-13.3,-5.17,aridData,0,1,0,0,0
23.27,5.6,2726,1996-04-14 22:00:00+00:00,-10.4,-3.93,aridData,0,1,0,0,0
23.27,5.6,2726,1998-05-14 22:00:00+00:00,-36.0,-5.73,aridData,0,1,0,0,0
23.27,5.6,2726,1998-06-14 22:00:00+00:00,-6.9,-1.08,aridData,0,1,0,0,0
23.27,5.6,2726,1998-07-14 22:00:00+00:00,-13.4,-2.66,aridData,0,1,0,0,0
23.27,5.6,2726,1998-08-14 22:00:00+00:00,-24.9,-4.43,aridData,0,1,0,0,0
23.27,5.6,2726,1998-09-14 22:00:00+00:00,-23.5,-3.64,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-14 22:00:00+00:00,-18.4,-1.945,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-14 22:00:00+00:00,-23.75,-4.49,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-14 22:00:00+00:00,9.35,0.45,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-14 22:00:00+00:00,10.1,-0.62,aridData,0,1,0,0,0
23.27,5.6,2726,2003-02-14 23:00:00+00:00,-20.3,-5.11,aridData,0,1,0,0,0
23.27,5.6,2726,1999-12-31 23:00:00+00:00,-85.3,-11.98,aridData,0,1,0,0,0
23.27,5.6,2726,2000-06-21 22:00:00+00:00,-3.5,-2.25,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-02 22:00:00+00:00,-26.35,-4.58,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-03 22:00:00+00:00,6.9,1.53,aridData,0,1,0,0,0
23.27,5.6,2726,2001-05-28 22:00:00+00:00,-20.2,-1.83,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-22 22:00:00+00:00,23.55,4.53,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-23 22:00:00+00:00,12.75,1.59,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-26 22:00:00+00:00,8.5,1.32,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-28 22:00:00+00:00,10.2,0.17,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-29 22:00:00+00:00,12.45,0.28,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-31 22:00:00+00:00,33.95,5.32,aridData,0,1,0,0,0
23.27,5.6,2726,2002-05-31 22:00:00+00:00,-12.1,-2.53,aridData,0,1,0,0,0
23.27,5.6,2726,2002-07-31 22:00:00+00:00,-3.1,-2.34,aridData,0,1,0,0,0
23.27,5.6,2726,2001-10-02 22:00:00+00:00,-2.35,1.49,aridData,0,1,0,0,0
23.27,5.6,2726,2002-05-28 22:00:00+00:00,8.8,2.31,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-12 22:00:00+00:00,-8.55,-1.9,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-05 22:00:00+00:00,7.08,0.52,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-03 22:00:00+00:00,10.3,-1.29,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-07 22:00:00+00:00,17.52,1.93,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-03 22:00:00+00:00,-11.44,-3.81,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-18 22:00:00+00:00,-1.05,0.225,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-20 22:00:00+00:00,-22.7,-4.425,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-21 22:00:00+00:00,-22.4,-4.0,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-22 22:00:00+00:00,-23.0,-4.86,aridData,0,1,0,0,0
23.27,5.6,2726,1999-08-28 22:00:00+00:00,-12.1,-2.765,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-11 22:00:00+00:00,-28.9,-4.785,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-12 22:00:00+00:00,1.75,-1.295,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-13 22:00:00+00:00,-17.2,-2.94,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-15 22:00:00+00:00,-5.55,-0.645,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-17 22:00:00+00:00,9.6,1.74,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-18 22:00:00+00:00,-16.5,-2.925,aridData,0,1,0,0,0
23.27,5.6,2726,1999-09-19 22:00:00+00:00,-7.3,-1.13,aridData,0,1,0,0,0
23.27,5.6,2726,1999-10-06 22:00:00+00:00,-9.1,-2.71,aridData,0,1,0,0,0
23.27,5.6,2726,1999-10-08 22:00:00+00:00,-15.75,-3.375,aridData,0,1,0,0,0
23.27,5.6,2726,1999-10-09 22:00:00+00:00,-16.05,-2.255,aridData,0,1,0,0,0
23.27,5.6,2726,2000-01-11 23:00:00+00:00,-27.1,-6.22,aridData,0,1,0,0,0
23.27,5.6,2726,2000-01-24 23:00:00+00:00,0.45,-0.36,aridData,0,1,0,0,0
23.27,5.6,2726,2000-05-05 22:00:00+00:00,-26.75,-4.09,aridData,0,1,0,0,0
23.27,5.6,2726,2000-05-27 22:00:00+00:00,26.05,3.52,aridData,0,1,0,0,0
23.27,5.6,2726,2000-06-04 22:00:00+00:00,-7.75,-2.89,aridData,0,1,0,0,0
23.27,5.6,2726,2000-06-18 22:00:00+00:00,31.7,5.51,aridData,0,1,0,0,0
23.27,5.6,2726,2000-07-24 22:00:00+00:00,43.35,6.91,aridData,0,1,0,0,0
23.27,5.6,2726,2000-07-25 22:00:00+00:00,37.4,5.74,aridData,0,1,0,0,0
23.27,5.6,2726,2000-07-26 22:00:00+00:00,-5.95,-1.06,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-06 22:00:00+00:00,-4.7,-2.31,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-18 22:00:00+00:00,8.1,0.53,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-19 22:00:00+00:00,-6.6,-2.85,aridData,0,1,0,0,0
23.27,5.6,2726,2000-08-24 22:00:00+00:00,11.45,0.97,aridData,0,1,0,0,0
23.27,5.6,2726,2000-09-15 22:00:00+00:00,-7.4,-2.42,aridData,0,1,0,0,0
23.27,5.6,2726,2000-09-16 22:00:00+00:00,-28.65,-5.78,aridData,0,1,0,0,0
23.27,5.6,2726,2000-09-19 22:00:00+00:00,27.1,2.48,aridData,0,1,0,0,0
23.27,5.6,2726,2000-10-06 22:00:00+00:00,12.1,1.77,aridData,0,1,0,0,0
23.27,5.6,2726,2000-10-17 22:00:00+00:00,-38.4,-7.5,aridData,0,1,0,0,0
23.27,5.6,2726,2000-10-28 22:00:00+00:00,-53.5,-8.14,aridData,0,1,0,0,0
23.27,5.6,2726,2001-05-26 22:00:00+00:00,-20.2,-1.83,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-18 22:00:00+00:00,-4.3,-2.16,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-24 22:00:00+00:00,26.15,3.41,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-25 22:00:00+00:00,27.95,3.78,aridData,0,1,0,0,0
23.27,5.6,2726,2001-08-27 22:00:00+00:00,-0.4,0.28,aridData,0,1,0,0,0
23.27,5.6,2726,2001-09-02 22:00:00+00:00,19.05,2.76,aridData,0,1,0,0,0
23.27,5.6,2726,2001-10-13 22:00:00+00:00,-2.35,1.49,aridData,0,1,0,0,0
23.27,5.6,2726,2002-04-04 22:00:00+00:00,13.8,2.21,aridData,0,1,0,0,0
23.27,5.6,2726,2002-05-04 22:00:00+00:00,13.8,2.21,aridData,0,1,0,0,0
23.27,5.6,2726,2002-05-29 22:00:00+00:00,-10.0,-0.88,aridData,0,1,0,0,0
23.27,5.6,2726,2002-05-30 22:00:00+00:00,33.9,8.81,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-01 22:00:00+00:00,-7.4,-1.35,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-03 22:00:00+00:00,27.4,4.61,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-04 22:00:00+00:00,16.35,3.26,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-05 22:00:00+00:00,-11.95,-2.41,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-06 22:00:00+00:00,20.5,4.21,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-07 22:00:00+00:00,17.5,4.98,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-08 22:00:00+00:00,34.5,7.09,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-09 22:00:00+00:00,1.8,1.86,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-10 22:00:00+00:00,-0.8,1.35,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-11 22:00:00+00:00,-1.7,2.17,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-12 22:00:00+00:00,0.5,-2.16,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-13 22:00:00+00:00,-13.0,-4.47,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-15 22:00:00+00:00,10.3,-1.29,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-16 22:00:00+00:00,4.3,-1.23,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-17 22:00:00+00:00,16.0,-0.08,aridData,0,1,0,0,0
23.27,5.6,2726,2002-06-18 22:00:00+00:00,-5.3,-3.82,aridData,0,1,0,0,0
23.27,5.6,2726,2002-07-26 22:00:00+00:00,-7.4,-1.35,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-01 22:00:00+00:00,27.4,4.61,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-10 22:00:00+00:00,16.35,3.26,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-16 22:00:00+00:00,-11.95,-2.41,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-17 22:00:00+00:00,20.5,4.21,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-20 22:00:00+00:00,17.5,4.98,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-22 22:00:00+00:00,34.5,7.09,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-24 22:00:00+00:00,1.8,1.86,aridData,0,1,0,0,0
23.27,5.6,2726,2002-08-30 22:00:00+00:00,-0.8,1.35,aridData,0,1,0,0,0
23.27,5.6,2726,2002-09-23 22:00:00+00:00,-1.7,2.17,aridData,0,1,0,0,0
23.27,5.6,2726,2002-09-29 22:00:00+00:00,0.5,-2.16,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-01 22:00:00+00:00,-13.0,-4.47,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-02 22:00:00+00:00,10.1,-0.62,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-04 22:00:00+00:00,4.3,-1.23,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-06 22:00:00+00:00,16.0,-0.08,aridData,0,1,0,0,0
23.27,5.6,2726,2002-10-08 22:00:00+00:00,-5.3,-3.82,aridData,0,1,0,0,0
23.27,5.6,2726,2003-05-20 22:00:00+00:00,6.3,2.21,aridData,0,1,0,0,0
23.27,5.6,2726,2003-05-21 22:00:00+00:00,13.4,3.72,aridData,0,1,0,0,0
23.27,5.6,2726,2005-05-20 22:00:00+00:00,-8.69,-0.44,aridData,0,1,0,0,0
23.27,5.6,2726,2005-05-25 22:00:00+00:00,9.4,4.22,aridData,0,1,0,0,0
23.27,5.6,2726,2005-05-30 22:00:00+00:00,38.03,6.69,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-01 22:00:00+00:00,-4.43,-2.35,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-02 22:00:00+00:00,12.43,5.88,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-03 22:00:00+00:00,17.69,5.53,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-08 22:00:00+00:00,-13.71,-3.11,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-10 22:00:00+00:00,12.19,3.72,aridData,0,1,0,0,0
23.27,5.6,2726,2005-06-16 22:00:00+00:00,-23.58,-5.3,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-10 22:00:00+00:00,3.88,-0.53,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-17 22:00:00+00:00,16.73,3.07,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-25 22:00:00+00:00,1.91,0.36,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-30 22:00:00+00:00,17.4,4.78,aridData,0,1,0,0,0
23.27,5.6,2726,2005-08-31 22:00:00+00:00,-0.29,-1.14,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-01 22:00:00+00:00,-2.93,0.05,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-02 22:00:00+00:00,-12.12,-3.26,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-06 22:00:00+00:00,8.06,-0.56,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-08 22:00:00+00:00,-5.83,-2.79,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-27 22:00:00+00:00,34.13,4.0,aridData,0,1,0,0,0
23.27,5.6,2726,2005-09-28 22:00:00+00:00,21.1,3.61,aridData,0,1,0,0,0
23.27,5.6,2726,2005-10-02 22:00:00+00:00,-2.93,-2.6,aridData,0,1,0,0,0
23.27,5.6,2726,2005-10-17 22:00:00+00:00,-16.61,-2.17,aridData,0,1,0,0,0
69.1,-105.1166667,27,1989-03-14 23:00:00+00:00,-251.1,-33.61,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-04-14 22:00:00+00:00,-236.2,-32.22,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-05-14 22:00:00+00:00,-188.6,-25.12,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-06-14 22:00:00+00:00,-144.5,-19.12,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-07-14 22:00:00+00:00,-126.9,-16.47,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-08-14 22:00:00+00:00,-127.9,-16.53,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-09-14 22:00:00+00:00,-155.4,-18.92,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-10-14 22:00:00+00:00,-188.7,-24.96,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-11-14 23:00:00+00:00,-254.6,-33.2,northData,0,0,0,0,1
69.1,-105.1166667,27,1989-12-14 23:00:00+00:00,-263.8,-34.4,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-01-14 23:00:00+00:00,-268.0,-35.07,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-02-14 23:00:00+00:00,-250.8,-32.49,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-03-14 23:00:00+00:00,-200.1,-26.28,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-04-14 22:00:00+00:00,-217.4,-27.89,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-05-14 22:00:00+00:00,-266.2,-33.39,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-06-14 22:00:00+00:00,-176.8,-23.17,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-07-14 22:00:00+00:00,-126.3,-15.72,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-08-14 22:00:00+00:00,-158.2,-20.87,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-09-14 22:00:00+00:00,-147.7,-19.14,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-10-14 22:00:00+00:00,-194.6,-25.71,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-11-14 23:00:00+00:00,-200.7,-27.01,northData,0,0,0,0,1
69.1,-105.1166667,27,1990-12-14 23:00:00+00:00,-240.8,-31.2,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-01-14 23:00:00+00:00,-274.4,-35.15,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-02-14 23:00:00+00:00,-226.1,-29.42,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-03-14 23:00:00+00:00,-232.8,-30.45,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-04-14 22:00:00+00:00,-207.9,-27.52,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-05-14 22:00:00+00:00,-177.4,-23.54,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-06-14 22:00:00+00:00,-124.4,-17.21,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-07-14 22:00:00+00:00,-151.0,-20.45,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-08-14 22:00:00+00:00,-160.6,-21.29,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-09-14 22:00:00+00:00,-158.0,-21.27,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-10-14 22:00:00+00:00,-185.9,-25.26,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-11-14 23:00:00+00:00,-258.1,-33.65,northData,0,0,0,0,1
69.1,-105.1166667,27,1991-12-14 23:00:00+00:00,-238.8,-31.3,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-01-14 23:00:00+00:00,-255.4,-32.78,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-02-14 23:00:00+00:00,-231.5,-30.01,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-03-14 23:00:00+00:00,-201.5,-26.42,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-04-14 22:00:00+00:00,-208.4,-27.49,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-05-14 22:00:00+00:00,-195.4,-25.12,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-06-14 22:00:00+00:00,-173.6,-22.55,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-07-14 22:00:00+00:00,-171.0,-22.23,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-08-14 22:00:00+00:00,-130.3,-15.93,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-09-14 22:00:00+00:00,-173.2,-23.58,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-10-14 22:00:00+00:00,-157.7,-21.14,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-11-14 23:00:00+00:00,-223.5,-29.46,northData,0,0,0,0,1
69.1,-105.1166667,27,1992-12-14 23:00:00+00:00,-249.9,-32.96,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-01-14 23:00:00+00:00,-243.7,-31.05,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-02-14 23:00:00+00:00,-246.1,-32.33,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-03-14 23:00:00+00:00,-203.5,-27.07,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-04-14 22:00:00+00:00,-195.2,-26.58,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-05-14 22:00:00+00:00,-115.7,-15.67,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-06-14 22:00:00+00:00,-153.9,-20.17,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-07-14 22:00:00+00:00,-135.4,-17.29,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-08-14 22:00:00+00:00,-131.0,-16.9,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-09-14 22:00:00+00:00,-161.1,-21.63,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-10-14 22:00:00+00:00,-182.7,-24.06,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-11-14 23:00:00+00:00,-241.6,-32.03,northData,0,0,0,0,1
69.1,-105.1166667,27,1993-12-14 23:00:00+00:00,-245.0,-32.02,northData,0,0,0,0,1
0.38,6.72,8,1965-08-14 22:00:00+00:00,3.7,-0.2,equitData,1,0,0,0,0
0.38,6.72,8,1965-09-14 22:00:00+00:00,-3.8,-2.0,equitData,1,0,0,0,0
0.38,6.72,8,1965-10-14 22:00:00+00:00,6.8,0.1,equitData,1,0,0,0,0
0.38,6.72,8,1966-02-14 23:00:00+00:00,-10.7,-3.2,equitData,1,0,0,0,0
0.38,6.72,8,1966-04-14 22:00:00+00:00,-11.8,-3.8,equitData,1,0,0,0,0
0.38,6.72,8,1966-05-14 22:00:00+00:00,-18.0,-4.3,equitData,1,0,0,0,0
0.38,6.72,8,1966-06-14 22:00:00+00:00,-28.7,-5.8,equitData,1,0,0,0,0
0.38,6.72,8,1966-10-14 22:00:00+00:00,-22.0,-4.1,equitData,1,0,0,0,0
0.38,6.72,8,1966-11-14 23:00:00+00:00,-38.0,-7.0,equitData,1,0,0,0,0
0.38,6.72,8,1966-12-14 23:00:00+00:00,13.2,-1.2,equitData,1,0,0,0,0
0.38,6.72,8,1967-01-14 23:00:00+00:00,10.0,-0.8,equitData,1,0,0,0,0
0.38,6.72,8,1967-02-14 23:00:00+00:00,-7.1,-3.0,equitData,1,0,0,0,0
0.38,6.72,8,1967-03-14 23:00:00+00:00,-37.5,-6.7,equitData,1,0,0,0,0
0.38,6.72,8,1967-04-14 22:00:00+00:00,-28.9,-5.4,equitData,1,0,0,0,0
0.38,6.72,8,1967-05-14 22:00:00+00:00,-24.3,-4.7,equitData,1,0,0,0,0
0.38,6.72,8,1967-07-14 22:00:00+00:00,14.6,0.6,equitData,1,0,0,0,0
0.38,6.72,8,1967-10-14 22:00:00+00:00,-23.0,-5.07,equitData,1,0,0,0,0
0.38,6.72,8,1967-11-14 23:00:00+00:00,-12.5,-3.52,equitData,1,0,0,0,0
0.38,6.72,8,1967-12-14 23:00:00+00:00,-13.1,-2.7,equitData,1,0,0,0,0
0.38,6.72,8,1969-02-14 23:00:00+00:00,-23.4,-4.56,equitData,1,0,0,0,0
0.38,6.72,8,1969-03-14 23:00:00+00:00,-37.2,-6.06,equitData,1,0,0,0,0
