Lat,Lon,Alt,Date,H2,O18,geometry,t2m,tp
-65.07944444,-63.9775,20.0,1978-06-14 22:00:00+00:00,-73.1,-9.88,POINT (-63.9775 -65.07944444),271.04168701171875,0.0002898573875427246
-65.07944444,-63.9775,20.0,1978-07-14 22:00:00+00:00,-84.9,-11.67,POINT (-63.9775 -65.07944444),258.9270935058594,1.73648186319042e-05
-65.07944444,-63.9775,20.0,1978-08-14 22:00:00+00:00,-103.7,-13.14,POINT (-63.9775 -65.07944444),265.21875,0.0005622704629786313
-65.07944444,-63.9775,20.0,1978-09-14 22:00:00+00:00,-102.5,-14.79,POINT (-63.9775 -65.07944444),266.375,6.337960257951636e-06
-65.07944444,-63.9775,20.0,1978-10-14 22:00:00+00:00,-78.1,-9.99,POINT (-63.9775 -65.07944444),263.35418701171875,3.627936166594736e-05
-65.07944444,-63.9775,20.0,1978-11-14 23:00:00+00:00,-97.9,-13.16,POINT (-63.9775 -65.07944444),272.32293701171875,0.00047385692596435547
-65.07944444,-63.9775,20.0,1978-12-14 23:00:00+00:00,-86.6,-10.95,POINT (-63.9775 -65.07944444),273.08331298828125,1.0331472140023834e-06
-65.07944444,-63.9775,20.0,1979-01-14 23:00:00+00:00,-50.1,-6.62,POINT (-63.9775 -65.07944444),274.5729064941406,0.00018918514251708984
-65.07944444,-63.9775,20.0,1979-02-14 23:00:00+00:00,-71.2,-9.62,POINT (-63.9775 -65.07944444),273.54168701171875,0.0003118316235486418
-65.07944444,-63.9775,20.0,1979-03-14 23:00:00+00:00,-65.6,-8.96,POINT (-63.9775 -65.07944444),272.4375,3.212690353393555e-05
-65.07944444,-63.9775,20.0,1979-04-14 22:00:00+00:00,-83.2,-11.48,POINT (-63.9775 -65.07944444),271.3854064941406,0.00045478343963623047
-65.07944444,-63.9775,20.0,1979-05-14 22:00:00+00:00,-103.1,-13.83,POINT (-63.9775 -65.07944444),270.64581298828125,6.947915244381875e-05
-65.07944444,-63.9775,20.0,1979-06-14 22:00:00+00:00,-95.4,-12.21,POINT (-63.9775 -65.07944444),269.55206298828125,0.000881751358974725
-65.07944444,-63.9775,20.0,1979-07-14 22:00:00+00:00,-82.7,-11.32,POINT (-63.9775 -65.07944444),265.6875,0.00013269980263430625
-65.07944444,-63.9775,20.0,1979-08-14 22:00:00+00:00,-109.6,-14.76,POINT (-63.9775 -65.07944444),257.05731201171875,0.00012282530951779336
-65.07944444,-63.9775,20.0,1979-09-14 22:00:00+00:00,-100.7,-14.6,POINT (-63.9775 -65.07944444),260.38543701171875,0.00013462701463140547
-65.07944444,-63.9775,20.0,1979-10-14 22:00:00+00:00,-112.4,-15.01,POINT (-63.9775 -65.07944444),267.4791564941406,0.0005022883415222168
-65.07944444,-63.9775,20.0,1979-11-14 23:00:00+00:00,-91.9,-12.81,POINT (-63.9775 -65.07944444),268.2916564941406,3.7928421079413965e-05
-65.07944444,-63.9775,20.0,1979-12-14 23:00:00+00:00,-87.3,-11.1,POINT (-63.9775 -65.07944444),271.76043701171875,3.953774921683362e-06
-65.07944444,-63.9775,20.0,1980-01-14 23:00:00+00:00,-82.9,-10.36,POINT (-63.9775 -65.07944444),274.0625,0.00027777752256952226
-65.07944444,-63.9775,20.0,1980-02-14 23:00:00+00:00,-71.3,-8.42,POINT (-63.9775 -65.07944444),272.3541564941406,4.430612079886487e-06
-65.07944444,-63.9775,20.0,1980-03-14 23:00:00+00:00,-97.5,-12.35,POINT (-63.9775 -65.07944444),272.78125,0.00026015439652837813
-65.07944444,-63.9775,20.0,1980-04-14 22:00:00+00:00,-109.9,-14.44,POINT (-63.9775 -65.07944444),264.03125,5.940596565778833e-06
-65.07944444,-63.9775,20.0,1980-05-14 22:00:00+00:00,-104.8,-13.68,POINT (-63.9775 -65.07944444),266.71875,8.189678192138672e-05
-65.07944444,-63.9775,20.0,1980-06-14 22:00:00+00:00,-103.1,-13.61,POINT (-63.9775 -65.07944444),267.07293701171875,0.00014537572860717773
-65.07944444,-63.9775,20.0,1980-07-14 22:00:00+00:00,-104.5,-13.68,POINT (-63.9775 -65.07944444),261.0,0.00022695460938848555
-65.07944444,-63.9775,20.0,1980-08-14 22:00:00+00:00,-126.3,-16.39,POINT (-63.9775 -65.07944444),256.484375,1.5497207641601562e-06
-65.07944444,-63.9775,20.0,1980-09-14 22:00:00+00:00,-100.4,-12.41,POINT (-63.9775 -65.07944444),260.15625,3.816683965851553e-05
-65.07944444,-63.9775,20.0,1980-10-14 22:00:00+00:00,-103.6,-12.86,POINT (-63.9775 -65.07944444),271.21875,0.0003459056024439633
-65.07944444,-63.9775,20.0,1980-11-14 23:00:00+00:00,-156.0,-19.46,POINT (-63.9775 -65.07944444),267.89581298828125,5.452831828733906e-05
-65.07944444,-63.9775,20.0,1980-12-14 23:00:00+00:00,-97.1,-12.19,POINT (-63.9775 -65.07944444),271.9895935058594,1.5576681107631885e-05
-65.07944444,-63.9775,20.0,1982-02-14 23:00:00+00:00,-80.3,-10.16,POINT (-63.9775 -65.07944444),272.2708435058594,0.00010745723557192832
-65.07944444,-63.9775,20.0,1982-03-14 23:00:00+00:00,-63.3,-8.0,POINT (-63.9775 -65.07944444),271.5208435058594,0.0003237525525037199
-65.07944444,-63.9775,20.0,1982-04-14 22:00:00+00:00,-65.1,-8.66,POINT (-63.9775 -65.07944444),268.92706298828125,4.673003786592744e-05
-65.07944444,-63.9775,20.0,1983-01-14 23:00:00+00:00,-89.8,-11.33,POINT (-63.9775 -65.07944444),273.65625,2.791484121189569e-06
-65.07944444,-63.9775,20.0,1983-02-14 23:00:00+00:00,-49.1,-5.24,POINT (-63.9775 -65.07944444),272.23956298828125,0.0005832513561472297
-65.07944444,-63.9775,20.0,1983-03-14 23:00:00+00:00,-111.4,-13.8,POINT (-63.9775 -65.07944444),272.32293701171875,0.00021783509873785079
-65.07944444,-63.9775,20.0,1983-04-14 22:00:00+00:00,-79.0,-9.64,POINT (-63.9775 -65.07944444),269.67706298828125,1.8378099184701568e-06
-65.07944444,-63.9775,20.0,1983-05-14 22:00:00+00:00,-51.7,-6.58,POINT (-63.9775 -65.07944444),271.11456298828125,0.00035206475877203047
-65.07944444,-63.9775,20.0,1983-07-14 22:00:00+00:00,-55.4,-6.23,POINT (-63.9775 -65.07944444),262.8645935058594,1.1523565035531647e-06
-65.07944444,-63.9775,20.0,1983-08-14 22:00:00+00:00,-59.6,-7.23,POINT (-63.9775 -65.07944444),262.375,2.5272369384765625e-05
-65.07944444,-63.9775,20.0,1983-09-14 22:00:00+00:00,-75.6,-9.7,POINT (-63.9775 -65.07944444),266.5520935058594,2.1258990727801574e-06
-65.07944444,-63.9775,20.0,1983-10-14 22:00:00+00:00,-95.0,-11.4,POINT (-63.9775 -65.07944444),268.91668701171875,0.00032432875013910234
-65.07944444,-63.9775,20.0,1983-11-14 23:00:00+00:00,-94.1,-11.17,POINT (-63.9775 -65.07944444),272.0625,0.0006189048290252686
-65.07944444,-63.9775,20.0,1983-12-14 23:00:00+00:00,-49.6,-5.93,POINT (-63.9775 -65.07944444),273.25,0.0005150834913365543
-65.07944444,-63.9775,20.0,1984-01-14 23:00:00+00:00,-119.9,-13.59,POINT (-63.9775 -65.07944444),272.47918701171875,1.2914340175029793e-07
-65.07944444,-63.9775,20.0,1984-02-14 23:00:00+00:00,-68.0,-8.11,POINT (-63.9775 -65.07944444),273.8645935058594,0.00035794576979242265
-65.07944444,-63.9775,20.0,1984-03-14 23:00:00+00:00,-55.9,-7.0,POINT (-63.9775 -65.07944444),272.90625,0.00038262209272943437
-65.07944444,-63.9775,20.0,1984-04-14 22:00:00+00:00,-95.3,-11.99,POINT (-63.9775 -65.07944444),261.0520935058594,1.0530153531362885e-06
-65.07944444,-63.9775,20.0,1984-05-14 22:00:00+00:00,-78.0,-10.34,POINT (-63.9775 -65.07944444),265.30206298828125,2.9901662855991162e-05
-65.07944444,-63.9775,20.0,1984-06-14 22:00:00+00:00,-77.9,-9.54,POINT (-63.9775 -65.07944444),266.63543701171875,4.531940066954121e-05
-65.07944444,-63.9775,20.0,1984-07-14 22:00:00+00:00,-77.4,-10.21,POINT (-63.9775 -65.07944444),265.71875,0.0002865990099962801
-65.07944444,-63.9775,20.0,1984-08-14 22:00:00+00:00,-98.1,-12.34,POINT (-63.9775 -65.07944444),268.04168701171875,0.00035289922379888594
-65.07944444,-63.9775,20.0,1984-09-14 22:00:00+00:00,-54.7,-6.45,POINT (-63.9775 -65.07944444),273.59375,0.0007080137729644775
-65.07944444,-63.9775,20.0,1984-10-14 22:00:00+00:00,-80.2,-10.1,POINT (-63.9775 -65.07944444),262.53125,1.837809759308584e-05
-65.07944444,-63.9775,20.0,1984-11-14 23:00:00+00:00,-58.5,-6.94,POINT (-63.9775 -65.07944444),272.40625,0.0013515949249267578
-65.07944444,-63.9775,20.0,1984-12-14 23:00:00+00:00,-91.7,-10.95,POINT (-63.9775 -65.07944444),273.11456298828125,2.491474151611328e-05
-65.07944444,-63.9775,20.0,1985-01-14 23:00:00+00:00,-68.1,-8.14,POINT (-63.9775 -65.07944444),273.2083435058594,2.4437904357910156e-05
-65.07944444,-63.9775,20.0,1985-02-14 23:00:00+00:00,-61.1,-6.86,POINT (-63.9775 -65.07944444),272.78125,0.00020889441657345742
-65.07944444,-63.9775,20.0,1985-03-14 23:00:00+00:00,-36.3,-4.3,POINT (-63.9775 -65.07944444),270.5208435058594,0.0
-65.07944444,-63.9775,20.0,1985-04-14 22:00:00+00:00,-52.7,-6.28,POINT (-63.9775 -65.07944444),273.01043701171875,0.0011537870159372687
-65.07944444,-63.9775,20.0,1985-05-14 22:00:00+00:00,-76.2,-7.12,POINT (-63.9775 -65.07944444),271.79168701171875,0.0001866618695203215
-65.07944444,-63.9775,20.0,1985-06-14 22:00:00+00:00,-71.3,-7.82,POINT (-63.9775 -65.07944444),263.19793701171875,7.68899917602539e-06
-65.07944444,-63.9775,20.0,1985-07-14 22:00:00+00:00,-60.4,-5.91,POINT (-63.9775 -65.07944444),266.84375,9.057919669430703e-05
-65.07944444,-63.9775,20.0,1985-08-14 22:00:00+00:00,-88.9,-9.14,POINT (-63.9775 -65.07944444),269.28125,0.00014090538024902344
-65.07944444,-63.9775,20.0,1985-09-14 22:00:00+00:00,-67.5,-6.53,POINT (-63.9775 -65.07944444),271.23956298828125,0.0009189844131469727
-65.07944444,-63.9775,20.0,1985-10-14 22:00:00+00:00,-46.5,-5.25,POINT (-63.9775 -65.07944444),270.41668701171875,0.0005337397451512516
-65.07944444,-63.9775,20.0,1985-11-14 23:00:00+00:00,-71.0,-8.06,POINT (-63.9775 -65.07944444),272.1041564941406,0.00025540590286254883
-65.07944444,-63.9775,20.0,1985-12-14 23:00:00+00:00,-40.0,-2.32,POINT (-63.9775 -65.07944444),271.1979064941406,5.960464477539063e-08
-65.07944444,-63.9775,20.0,1986-01-14 23:00:00+00:00,-80.5,-9.4,POINT (-63.9775 -65.07944444),271.4375,0.0
-65.07944444,-63.9775,20.0,1986-02-14 23:00:00+00:00,-103.7,-13.04,POINT (-63.9775 -65.07944444),273.36456298828125,0.00019467869424261153
-65.07944444,-63.9775,20.0,1986-03-14 23:00:00+00:00,-81.2,-9.94,POINT (-63.9775 -65.07944444),271.4791564941406,9.153287101071328e-05
-65.07944444,-63.9775,20.0,1986-04-14 22:00:00+00:00,-84.7,-10.72,POINT (-63.9775 -65.07944444),269.46875,0.0001040498391375877
-65.07944444,-63.9775,20.0,1986-05-14 22:00:00+00:00,-64.7,-8.4,POINT (-63.9775 -65.07944444),267.33331298828125,0.00012745459389407188
-65.07944444,-63.9775,20.0,1986-06-14 22:00:00+00:00,-79.7,-11.08,POINT (-63.9775 -65.07944444),269.38543701171875,0.00017589330673217773
-65.07944444,-63.9775,20.0,1986-07-14 22:00:00+00:00,-105.3,-13.67,POINT (-63.9775 -65.07944444),264.4895935058594,1.509984394942876e-05
-65.07944444,-63.9775,20.0,1986-08-14 22:00:00+00:00,-126.3,-14.61,POINT (-63.9775 -65.07944444),256.109375,0.00017243623733520508
-65.07944444,-63.9775,20.0,1986-09-14 22:00:00+00:00,-96.3,-11.66,POINT (-63.9775 -65.07944444),254.890625,1.0251998901367188e-05
-65.07944444,-63.9775,20.0,1986-10-14 22:00:00+00:00,-90.8,-10.3,POINT (-63.9775 -65.07944444),270.9375,0.00014183919120114297
-65.07944444,-63.9775,20.0,1986-11-14 23:00:00+00:00,-83.2,-10.52,POINT (-63.9775 -65.07944444),269.46875,4.3849147914443165e-05
-65.07944444,-63.9775,20.0,1986-12-14 23:00:00+00:00,-87.1,-10.65,POINT (-63.9775 -65.07944444),273.64581298828125,6.675719760096399e-06
-65.07944444,-63.9775,20.0,1987-01-14 23:00:00+00:00,-123.3,-14.94,POINT (-63.9775 -65.07944444),273.02081298828125,7.841984188416973e-05
-65.07944444,-63.9775,20.0,1987-02-14 23:00:00+00:00,-102.1,-12.4,POINT (-63.9775 -65.07944444),273.07293701171875,2.8272470444790088e-05
-65.07944444,-63.9775,20.0,1987-03-14 23:00:00+00:00,-88.3,-10.97,POINT (-63.9775 -65.07944444),271.83331298828125,0.00019568204879760742
-65.07944444,-63.9775,20.0,1987-04-14 22:00:00+00:00,-100.1,-12.6,POINT (-63.9775 -65.07944444),270.5,0.00026400884962640703
-65.07944444,-63.9775,20.0,1987-05-14 22:00:00+00:00,-98.8,-12.02,POINT (-63.9775 -65.07944444),269.0833435058594,3.5961468256573426e-06
-65.07944444,-63.9775,20.0,1987-06-14 22:00:00+00:00,-76.7,-9.2,POINT (-63.9775 -65.07944444),264.57293701171875,2.6285648345947266e-05
-65.07944444,-63.9775,20.0,1987-07-14 22:00:00+00:00,-78.9,-11.48,POINT (-63.9775 -65.07944444),256.828125,0.0006025433540344238
-65.07944444,-63.9775,20.0,1987-08-14 22:00:00+00:00,-77.2,-8.87,POINT (-63.9775 -65.07944444),265.72918701171875,0.00017184019088745117
-65.07944444,-63.9775,20.0,1987-09-14 22:00:00+00:00,-134.3,-16.54,POINT (-63.9775 -65.07944444),261.1875,1.390775139498146e-07
-65.07944444,-63.9775,20.0,1987-10-14 22:00:00+00:00,-86.5,-10.02,POINT (-63.9775 -65.07944444),271.02081298828125,0.0008433858165517449
-65.07944444,-63.9775,20.0,1987-11-14 23:00:00+00:00,-65.5,-6.72,POINT (-63.9775 -65.07944444),271.5,0.0007586280698888004
-65.07944444,-63.9775,20.0,1987-12-14 23:00:00+00:00,-62.2,-7.75,POINT (-63.9775 -65.07944444),272.875,3.516674041748047e-06
-65.07944444,-63.9775,20.0,1988-01-14 23:00:00+00:00,-84.4,-9.29,POINT (-63.9775 -65.07944444),274.01043701171875,6.351868796627969e-05
-65.07944444,-63.9775,20.0,1988-02-14 23:00:00+00:00,-63.8,-7.45,POINT (-63.9775 -65.07944444),274.375,0.0003069440717808902
-65.07944444,-63.9775,20.0,1988-03-14 23:00:00+00:00,-61.7,-7.05,POINT (-63.9775 -65.07944444),273.6979064941406,0.000562946021091193
-65.07944444,-63.9775,20.0,1988-04-14 22:00:00+00:00,-74.3,-8.9,POINT (-63.9775 -65.07944444),270.39581298828125,1.6947586118476465e-05
-65.07944444,-63.9775,20.0,1988-05-14 22:00:00+00:00,-71.1,-9.14,POINT (-63.9775 -65.07944444),268.86456298828125,0.00013816356658935547
-65.07944444,-63.9775,20.0,1988-06-14 22:00:00+00:00,-70.8,-8.54,POINT (-63.9775 -65.07944444),271.66668701171875,0.00020243723702151328
-65.07944444,-63.9775,20.0,1988-07-14 22:00:00+00:00,-84.8,-10.11,POINT (-63.9775 -65.07944444),271.5729064941406,8.002916729310527e-05
-65.07944444,-63.9775,20.0,1988-08-14 22:00:00+00:00,-66.1,-8.92,POINT (-63.9775 -65.07944444),270.6145935058594,0.0005916754598729312
-65.07944444,-63.9775,20.0,1988-09-14 22:00:00+00:00,-98.7,-12.04,POINT (-63.9775 -65.07944444),263.94793701171875,7.967153578647412e-06
-65.07944444,-63.9775,20.0,1988-10-14 22:00:00+00:00,-52.5,-4.79,POINT (-63.9775 -65.07944444),267.53125,7.232029929582495e-06
-65.07944444,-63.9775,20.0,1989-02-14 23:00:00+00:00,-57.3,-7.12,POINT (-63.9775 -65.07944444),274.07293701171875,0.0004648367175832391
-65.07944444,-63.9775,20.0,1989-03-14 23:00:00+00:00,-62.8,-5.97,POINT (-63.9775 -65.07944444),273.17706298828125,0.0009247660636901855
-65.07944444,-63.9775,20.0,1989-04-14 22:00:00+00:00,-78.6,-9.51,POINT (-63.9775 -65.07944444),266.14581298828125,1.9868215517249155e-08
-65.07944444,-63.9775,20.0,1989-05-14 22:00:00+00:00,-59.8,-7.2,POINT (-63.9775 -65.07944444),273.53125,0.0006506641511805356
-65.07944444,-63.9775,20.0,1989-06-14 22:00:00+00:00,-69.9,-8.9,POINT (-63.9775 -65.07944444),272.29168701171875,0.00020041069365106523
-65.07944444,-63.9775,20.0,1989-07-14 22:00:00+00:00,-57.7,-7.58,POINT (-63.9775 -65.07944444),270.0,0.00018618503236211836
-65.07944444,-63.9775,20.0,1989-08-14 22:00:00+00:00,-78.8,-10.08,POINT (-63.9775 -65.07944444),271.20831298828125,0.0001499454228905961
-65.07944444,-63.9775,20.0,1989-09-14 22:00:00+00:00,-75.7,-9.24,POINT (-63.9775 -65.07944444),271.0416564941406,0.0007083812961354852
-65.07944444,-63.9775,20.0,1989-10-14 22:00:00+00:00,-88.6,-10.75,POINT (-63.9775 -65.07944444),270.3229064941406,0.00020070871687494218
-65.07944444,-63.9775,20.0,1989-11-14 23:00:00+00:00,-112.6,-13.29,POINT (-63.9775 -65.07944444),272.7395935058594,3.49879264831543e-05
-65.07944444,-63.9775,20.0,1989-12-14 23:00:00+00:00,-81.5,-8.28,POINT (-63.9775 -65.07944444),272.2291564941406,5.163748937775381e-05
-65.07944444,-63.9775,20.0,1990-01-14 23:00:00+00:00,-93.3,-11.01,POINT (-63.9775 -65.07944444),273.15625,4.569689281197498e-06
-65.07944444,-63.9775,20.0,1990-02-14 23:00:00+00:00,-59.3,-7.3,POINT (-63.9775 -65.07944444),273.89581298828125,0.0003053744731005281
-65.07944444,-63.9775,20.0,1990-03-14 23:00:00+00:00,-58.9,-7.13,POINT (-63.9775 -65.07944444),272.05206298828125,5.344550118024927e-06
-65.07944444,-63.9775,20.0,1990-04-14 22:00:00+00:00,-88.8,-11.96,POINT (-63.9775 -65.07944444),270.91668701171875,0.00011110305786132812
-65.07944444,-63.9775,20.0,1990-05-14 22:00:00+00:00,-79.4,-10.46,POINT (-63.9775 -65.07944444),269.0,1.0013580322265625e-05
-65.07944444,-63.9775,20.0,1990-06-14 22:00:00+00:00,-101.1,-13.37,POINT (-63.9775 -65.07944444),269.92706298828125,3.1193096219794825e-05
-65.07944444,-63.9775,20.0,1990-07-14 22:00:00+00:00,-87.3,-11.0,POINT (-63.9775 -65.07944444),266.8125,2.352396768401377e-05
-65.07944444,-63.9775,20.0,1990-08-14 22:00:00+00:00,-66.2,-8.89,POINT (-63.9775 -65.07944444),266.46875,0.00018845002341549844
-65.07944444,-63.9775,20.0,1990-09-14 22:00:00+00:00,-84.1,-11.47,POINT (-63.9775 -65.07944444),264.2604064941406,0.00028316181851550937
-65.07944444,-63.9775,20.0,1990-10-14 22:00:00+00:00,-97.7,-12.2,POINT (-63.9775 -65.07944444),263.27081298828125,1.539786535431631e-05
-65.07944444,-63.9775,20.0,1990-11-14 23:00:00+00:00,-76.5,-9.55,POINT (-63.9775 -65.07944444),272.96875,0.00047292312956415117
-65.07944444,-63.9775,20.0,1990-12-14 23:00:00+00:00,-78.1,-8.96,POINT (-63.9775 -65.07944444),272.04168701171875,5.0127506256103516e-05
-65.07944444,-63.9775,20.0,1991-01-14 23:00:00+00:00,-64.3,-7.96,POINT (-63.9775 -65.07944444),273.38543701171875,6.745259452145547e-05
-65.07944444,-63.9775,20.0,1991-02-14 23:00:00+00:00,-45.6,-5.96,POINT (-63.9775 -65.07944444),274.03125,0.0005964438314549625
-65.07944444,-63.9775,20.0,1991-03-14 23:00:00+00:00,-52.8,-6.65,POINT (-63.9775 -65.07944444),270.7916564941406,0.00020690758537966758
-65.07944444,-63.9775,20.0,1991-04-14 22:00:00+00:00,-79.8,-9.94,POINT (-63.9775 -65.07944444),269.2916564941406,7.38700182409957e-05
-65.07944444,-63.9775,20.0,1991-05-14 22:00:00+00:00,-83.0,-11.29,POINT (-63.9775 -65.07944444),269.7916564941406,4.335244739195332e-05
-65.07944444,-63.9775,20.0,1991-06-14 22:00:00+00:00,-99.6,-13.42,POINT (-63.9775 -65.07944444),259.5104064941406,1.0132789611816406e-06
-65.07944444,-63.9775,20.0,1991-07-14 22:00:00+00:00,-95.2,-12.68,POINT (-63.9775 -65.07944444),264.58331298828125,1.990795135498047e-05
-65.07944444,-63.9775,20.0,1991-08-14 22:00:00+00:00,-96.1,-12.39,POINT (-63.9775 -65.07944444),266.04168701171875,5.1021575927734375e-05
-65.07944444,-63.9775,20.0,1991-09-14 22:00:00+00:00,-102.5,-13.6,POINT (-63.9775 -65.07944444),270.1979064941406,0.0006353458156809211
-65.07944444,-63.9775,20.0,1991-10-14 22:00:00+00:00,-104.0,-12.93,POINT (-63.9775 -65.07944444),268.1770935058594,0.00016377371503040195
-65.07944444,-63.9775,20.0,1991-11-14 23:00:00+00:00,-71.2,-9.11,POINT (-63.9775 -65.07944444),269.65625,0.00032214325619861484
-65.07944444,-63.9775,20.0,1992-01-14 23:00:00+00:00,-78.5,-9.08,POINT (-63.9775 -65.07944444),272.90625,0.0002192258689319715
-65.07944444,-63.9775,20.0,1992-02-14 23:00:00+00:00,-74.7,-7.92,POINT (-63.9775 -65.07944444),269.4791564941406,9.139378676081833e-07
-65.07944444,-63.9775,20.0,1992-05-14 22:00:00+00:00,-94.6,-12.45,POINT (-63.9775 -65.07944444),271.8541564941406,0.0003491242532618344
-65.07944444,-63.9775,20.0,1992-06-14 22:00:00+00:00,-120.1,-15.62,POINT (-63.9775 -65.07944444),267.125,4.490216451813467e-05
-65.07944444,-63.9775,20.0,1992-07-14 22:00:00+00:00,-101.3,-12.52,POINT (-63.9775 -65.07944444),259.58331298828125,0.0001526673586340621
-65.07944444,-63.9775,20.0,1992-08-14 22:00:00+00:00,-54.9,-6.65,POINT (-63.9775 -65.07944444),273.08331298828125,0.00038733085966669023
-65.07944444,-63.9775,20.0,1992-09-14 22:00:00+00:00,-84.8,-10.89,POINT (-63.9775 -65.07944444),264.58331298828125,4.559755325317383e-05
-65.07944444,-63.9775,20.0,1992-10-14 22:00:00+00:00,-148.2,-18.33,POINT (-63.9775 -65.07944444),269.0729064941406,3.973643103449831e-08
-65.07944444,-63.9775,20.0,1992-11-14 23:00:00+00:00,-55.6,-6.77,POINT (-63.9775 -65.07944444),272.92706298828125,0.0008016625652089715
-65.07944444,-63.9775,20.0,1992-12-14 23:00:00+00:00,-60.1,-6.55,POINT (-63.9775 -65.07944444),273.11456298828125,0.0001111427991418168
-65.07944444,-63.9775,20.0,1993-01-14 23:00:00+00:00,-111.4,-13.51,POINT (-63.9775 -65.07944444),273.69793701171875,2.781549937935779e-06
-65.07944444,-63.9775,20.0,1993-02-14 23:00:00+00:00,-71.2,-7.87,POINT (-63.9775 -65.07944444),274.0729064941406,0.00015409788466058671
-65.07944444,-63.9775,20.0,1993-03-14 23:00:00+00:00,-62.2,-8.01,POINT (-63.9775 -65.07944444),271.61456298828125,0.00013587871217168868
-65.07944444,-63.9775,20.0,1993-04-14 22:00:00+00:00,-79.3,-10.01,POINT (-63.9775 -65.07944444),270.6770935058594,3.7610530853271484e-05
-65.07944444,-63.9775,20.0,1993-05-14 22:00:00+00:00,-97.1,-12.93,POINT (-63.9775 -65.07944444),268.6041564941406,7.263819134095684e-05
-65.07944444,-63.9775,20.0,1993-06-14 22:00:00+00:00,-94.9,-12.59,POINT (-63.9775 -65.07944444),271.25,0.00033018988324329257
-65.07944444,-63.9775,20.0,1993-07-14 22:00:00+00:00,-78.2,-10.45,POINT (-63.9775 -65.07944444),271.125,0.0009668270940892398
-65.07944444,-63.9775,20.0,1993-08-14 22:00:00+00:00,-83.0,-11.41,POINT (-63.9775 -65.07944444),271.34375,0.0005142688751220703
-65.07944444,-63.9775,20.0,1993-09-14 22:00:00+00:00,-133.9,-17.13,POINT (-63.9775 -65.07944444),265.1770935058594,1.0132789611816406e-06
-65.07944444,-63.9775,20.0,1993-10-14 22:00:00+00:00,-90.0,-12.29,POINT (-63.9775 -65.07944444),266.875,7.457534229615703e-05
-65.07944444,-63.9775,20.0,1993-11-14 23:00:00+00:00,-72.3,-8.97,POINT (-63.9775 -65.07944444),270.23956298828125,0.00037507215165533125
-65.07944444,-63.9775,20.0,1993-12-14 23:00:00+00:00,-66.1,-7.23,POINT (-63.9775 -65.07944444),272.58331298828125,1.3530254364013672e-05
-65.07944444,-63.9775,20.0,1994-01-14 23:00:00+00:00,-83.5,-9.42,POINT (-63.9775 -65.07944444),273.90625,0.00030996400164440274
-65.07944444,-63.9775,20.0,1994-02-14 23:00:00+00:00,-63.1,-7.06,POINT (-63.9775 -65.07944444),274.46875,0.0005228916998021305
-65.07944444,-63.9775,20.0,1994-03-14 23:00:00+00:00,-72.7,-8.96,POINT (-63.9775 -65.07944444),272.65625,0.0004937450285069644
-65.07944444,-63.9775,20.0,1994-04-14 22:00:00+00:00,-94.5,-11.55,POINT (-63.9775 -65.07944444),271.05206298828125,4.967054110238678e-07
-65.07944444,-63.9775,20.0,1994-05-14 22:00:00+00:00,-61.3,-5.79,POINT (-63.9775 -65.07944444),268.4375,1.390775139498146e-07
-65.07944444,-63.9775,20.0,1994-06-14 22:00:00+00:00,-107.2,-13.0,POINT (-63.9775 -65.07944444),267.125,1.160303690994624e-05
-65.07944444,-63.9775,20.0,1994-07-14 22:00:00+00:00,-93.3,-13.69,POINT (-63.9775 -65.07944444),257.484375,8.491675544064492e-05
-65.07944444,-63.9775,20.0,1994-08-14 22:00:00+00:00,-113.1,-14.07,POINT (-63.9775 -65.07944444),269.90625,0.0009047190542332828
-65.07944444,-63.9775,20.0,1994-09-14 22:00:00+00:00,-81.4,-9.79,POINT (-63.9775 -65.07944444),264.2395935058594,3.478924190858379e-05
-65.07944444,-63.9775,20.0,1994-10-14 22:00:00+00:00,-114.4,-13.54,POINT (-63.9775 -65.07944444),267.9270935058594,0.00034149488783441484
-65.07944444,-63.9775,20.0,1994-11-14 23:00:00+00:00,-88.6,-9.85,POINT (-63.9775 -65.07944444),272.625,1.5894572413799324e-07
-65.07944444,-63.9775,20.0,1994-12-14 23:00:00+00:00,-65.9,-7.3,POINT (-63.9775 -65.07944444),273.5208435058594,0.0005995830288156867
-65.07944444,-63.9775,20.0,1995-01-14 23:00:00+00:00,-55.0,-6.05,POINT (-63.9775 -65.07944444),273.6875,0.00021487475896719843
-65.07944444,-63.9775,20.0,1995-02-14 23:00:00+00:00,-54.4,-6.37,POINT (-63.9775 -65.07944444),273.2916564941406,0.00020645061158575118
-65.07944444,-63.9775,20.0,1995-03-14 23:00:00+00:00,-88.3,-10.65,POINT (-63.9775 -65.07944444),273.28125,0.0004537304339464754
-65.07944444,-63.9775,20.0,1995-04-14 22:00:00+00:00,-78.1,-9.62,POINT (-63.9775 -65.07944444),269.54168701171875,6.939967715879902e-05
-65.07944444,-63.9775,20.0,1995-05-14 22:00:00+00:00,-78.3,-9.11,POINT (-63.9775 -65.07944444),267.9791564941406,7.1724257395544555e-06
-65.07944444,-63.9775,20.0,1995-06-14 22:00:00+00:00,-115.4,-15.16,POINT (-63.9775 -65.07944444),266.78125,0.0
-65.07944444,-63.9775,20.0,1995-07-14 22:00:00+00:00,-123.1,-15.02,POINT (-63.9775 -65.07944444),263.11456298828125,0.00017110505723394454
