Date,Amount(mm),d18O,d2H,Location,Type,Lat,Lon
2013-12-05,1.1,-21.04374884,-154.113359,Krycklan,Precipitation,64.233333,19.766667
2013-12-10,2.8,-22.90483878,-178.3909953,Krycklan,Precipitation,64.233333,19.766667
2013-12-11,1.9,-14.71787851,-114.8520722,Krycklan,Precipitation,64.233333,19.766667
2013-12-13,9.1,-12.98189486,-104.1841504,Krycklan,Precipitation,64.233333,19.766667
2013-12-16,7.8,-13.66984062,-102.6622346,Krycklan,Precipitation,64.233333,19.766667
2013-12-17,1.3,-11.87943843,-88.37867148,Krycklan,Precipitation,64.233333,19.766667
2013-12-20,7.0,-14.78519518,-114.0709003,Krycklan,Precipitation,64.233333,19.766667
2013-12-23,8.8,-14.85816386,-119.0195083,Krycklan,Precipitation,64.233333,19.766667
2013-12-27,12.9,-17.80722514,-141.373002,Krycklan,Precipitation,64.233333,19.766667
2013-12-30,5.0,-13.0014784,-108.9009997,Krycklan,Precipitation,64.233333,19.766667
2014-01-02,5.6,-12.7181686,-95.34422857,Krycklan,Precipitation,64.233333,19.766667
2014-01-03,4.4,-9.639661908,-70.03251956,Krycklan,Precipitation,64.233333,19.766667
2014-01-07,12.9,-11.0507541,-81.25292806,Krycklan,Precipitation,64.233333,19.766667
2014-01-08,1.6,-8.930356801,-65.29132941,Krycklan,Precipitation,64.233333,19.766667
2014-01-10,1.2,-15.42708571,-117.2585267,Krycklan,Precipitation,64.233333,19.766667
2014-01-13,2.3,-22.03758044,-166.0242503,Krycklan,Precipitation,64.233333,19.766667
2014-01-17,0.6,-19.70000589,-129.317031,Krycklan,Precipitation,64.233333,19.766667
2014-01-20,1.1,-17.5338618,-114.462075,Krycklan,Precipitation,64.233333,19.766667
2014-01-27,0.1,-15.63467541,-95.23629075,Krycklan,Precipitation,64.233333,19.766667
2014-01-28,0.6,-16.88333473,-103.3791321,Krycklan,Precipitation,64.233333,19.766667
2014-01-31,0.9,-13.05940579,-77.30078491,Krycklan,Precipitation,64.233333,19.766667
2014-02-03,9.8,-16.4587808,-121.1689884,Krycklan,Precipitation,64.233333,19.766667
2014-02-04,0.1,-12.31794668,-82.36616925,Krycklan,Precipitation,64.233333,19.766667
2014-02-06,3.5,-10.03498238,-67.45095467,Krycklan,Precipitation,64.233333,19.766667
2014-02-07,0.5,-13.09595804,-89.6400263,Krycklan,Precipitation,64.233333,19.766667
2014-02-10,13.4,-13.77240066,-105.6541287,Krycklan,Precipitation,64.233333,19.766667
2014-02-12,5.2,-9.607081269,-68.59637905,Krycklan,Precipitation,64.233333,19.766667
2014-02-13,2.6,-18.55912509,-141.9801191,Krycklan,Precipitation,64.233333,19.766667
2014-02-17,17.1,-11.89681863,-87.13268914,Krycklan,Precipitation,64.233333,19.766667
2014-02-18,0.4,-11.16448115,-85.44497004,Krycklan,Precipitation,64.233333,19.766667
2014-02-20,0.8,-14.16705257,-105.7928377,Krycklan,Precipitation,64.233333,19.766667
2014-02-21,0.7,-19.13243969,-143.6661476,Krycklan,Precipitation,64.233333,19.766667
2014-02-24,8.6,-17.83075243,-140.4664222,Krycklan,Precipitation,64.233333,19.766667
2014-02-27,1.5,-10.26459251,-72.03104423,Krycklan,Precipitation,64.233333,19.766667
2014-03-03,5.3,-12.15285111,-86.46618174,Krycklan,Precipitation,64.233333,19.766667
2014-03-05,1.3,-9.72808903,-72.83427542,Krycklan,Precipitation,64.233333,19.766667
2014-03-07,0.3,-12.74917259,-97.35339867,Krycklan,Precipitation,64.233333,19.766667
2014-03-10,5.4,-8.505339917,-65.72182852,Krycklan,Precipitation,64.233333,19.766667
2014-03-13,1.0,-8.20261359,-68.45786843,Krycklan,Precipitation,64.233333,19.766667
2014-03-17,0.4,-13.8628493,-94.33926694,Krycklan,Precipitation,64.233333,19.766667
2014-03-18,1.1,-12.02221351,-70.59524205,Krycklan,Precipitation,64.233333,19.766667
2014-03-20,0.4,-25.12004177,-192.0578023,Krycklan,Precipitation,64.233333,19.766667
2014-03-21,10.2,-17.51946841,-136.1824821,Krycklan,Precipitation,64.233333,19.766667
2014-03-24,0.8,-11.85314127,-87.8305568,Krycklan,Precipitation,64.233333,19.766667
2014-04-11,1.8,-17.58541527,-134.7434607,Krycklan,Precipitation,64.233333,19.766667
2014-04-14,1.8,-15.83403542,-125.7972936,Krycklan,Precipitation,64.233333,19.766667
2014-04-15,0.2,-11.74826812,-104.5501302,Krycklan,Precipitation,64.233333,19.766667
2014-04-22,1.0,-3.455066576,-45.42045504,Krycklan,Precipitation,64.233333,19.766667
2014-05-02,1.2,-13.66726621,-106.1322617,Krycklan,Precipitation,64.233333,19.766667
2014-05-12,9.5,-14.88475585,-118.0408121,Krycklan,Precipitation,64.233333,19.766667
2014-05-14,0.3,-8.252549233,-85.58443108,Krycklan,Precipitation,64.233333,19.766667
2014-05-22,2.4,-2.358925144,-27.52626675,Krycklan,Precipitation,64.233333,19.766667
2014-05-23,0.5,-3.442497737,-31.27405816,Krycklan,Precipitation,64.233333,19.766667
2014-05-26,27.3,-5.79290501,-38.62137296,Krycklan,Precipitation,64.233333,19.766667
2014-05-27,4.3,-8.71967308,-58.86565434,Krycklan,Precipitation,64.233333,19.766667
2014-05-30,1.0,-12.92605128,-97.76940926,Krycklan,Precipitation,64.233333,19.766667
2014-06-02,9.5,-10.51560884,-84.10815866,Krycklan,Precipitation,64.233333,19.766667
2014-06-09,5.1,-6.242483107,-48.02503896,Krycklan,Precipitation,64.233333,19.766667
2014-06-11,1.1,-6.176814534,-44.61845388,Krycklan,Precipitation,64.233333,19.766667
2014-06-12,5.1,-5.661516167,-35.7648762,Krycklan,Precipitation,64.233333,19.766667
2014-06-13,0.6,-6.335228582,-53.83443117,Krycklan,Precipitation,64.233333,19.766667
2014-06-17,1.5,-13.30869226,-104.5225738,Krycklan,Precipitation,64.233333,19.766667
2014-06-18,0.9,-11.85650458,-100.1071717,Krycklan,Precipitation,64.233333,19.766667
2014-06-19,2.0,-9.757372892,-79.8768751,Krycklan,Precipitation,64.233333,19.766667
2014-06-23,25.5,-12.62415994,-94.7719746,Krycklan,Precipitation,64.233333,19.766667
2014-06-24,0.2,-8.808215262,-80.17219098,Krycklan,Precipitation,64.233333,19.766667
2014-07-03,9.1,-14.05545956,-106.5216717,Krycklan,Precipitation,64.233333,19.766667
2014-07-09,0.6,-9.957974163,-81.19352106,Krycklan,Precipitation,64.233333,19.766667
2014-07-15,5.0,-5.748902907,-39.2489798,Krycklan,Precipitation,64.233333,19.766667
2014-07-17,26.6,-11.91846169,-87.11921453,Krycklan,Precipitation,64.233333,19.766667
2014-07-20,20.2,-9.045899536,-67.92011744,Krycklan,Precipitation,64.233333,19.766667
2014-07-29,0.1,-5.187598944,-42.94728597,Krycklan,Precipitation,64.233333,19.766667
2014-08-04,20.0,-9.686612178,-75.78871353,Krycklan,Precipitation,64.233333,19.766667
2014-08-08,0.7,-5.539651477,-43.86009229,Krycklan,Precipitation,64.233333,19.766667
2014-08-11,12.2,-9.77221024,-77.7039896,Krycklan,Precipitation,64.233333,19.766667
2014-08-12,7.6,-9.482889457,-65.00558854,Krycklan,Precipitation,64.233333,19.766667
2014-08-18,1.1,-9.467867675,-62.30663134,Krycklan,Precipitation,64.233333,19.766667
2014-08-19,48.0,-14.21600619,-100.62783,Krycklan,Precipitation,64.233333,19.766667
2014-08-20,6.5,-13.48553925,-96.04160587,Krycklan,Precipitation,64.233333,19.766667
2014-08-21,8.9,-14.4137528,-104.4627787,Krycklan,Precipitation,64.233333,19.766667
2014-08-22,1.7,-14.29789258,-105.4970507,Krycklan,Precipitation,64.233333,19.766667
2014-08-25,26.0,-13.2236031,-93.56784575,Krycklan,Precipitation,64.233333,19.766667
2014-08-26,0.8,-10.48653218,-70.61053796,Krycklan,Precipitation,64.233333,19.766667
2014-08-28,1.6,-11.32417463,-82.35332083,Krycklan,Precipitation,64.233333,19.766667
2014-09-12,0.6,-7.079473309,-59.30515617,Krycklan,Precipitation,64.233333,19.766667
2014-09-22,1.0,-10.08270328,-73.86051361,Krycklan,Precipitation,64.233333,19.766667
2014-09-29,7.9,-9.3452469,-72.1705737,Krycklan,Precipitation,64.233333,19.766667
2014-10-02,0.7,-8.284948312,-64.3681994,Krycklan,Precipitation,64.233333,19.766667
2014-10-06,1.2,-7.359885499,-48.37321958,Krycklan,Precipitation,64.233333,19.766667
2014-10-08,2.7,-15.12824291,-106.4337085,Krycklan,Precipitation,64.233333,19.766667
2014-10-09,21.0,-15.17208082,-107.3856552,Krycklan,Precipitation,64.233333,19.766667
2014-10-10,16.1,-14.61565614,-105.1342414,Krycklan,Precipitation,64.233333,19.766667
2014-10-14,1.3,-13.57969505,-97.43852197,Krycklan,Precipitation,64.233333,19.766667
2014-10-20,10.4,-16.00021094,-114.7444605,Krycklan,Precipitation,64.233333,19.766667
2014-10-24,14.2,-15.74797705,-106.7009324,Krycklan,Precipitation,64.233333,19.766667
2014-10-27,15.7,-10.45759596,-74.46159576,Krycklan,Precipitation,64.233333,19.766667
2014-11-03,16.8,-11.37080822,-78.27985551,Krycklan,Precipitation,64.233333,19.766667
2014-11-05,1.0,-21.50615513,-165.5988411,Krycklan,Precipitation,64.233333,19.766667
2014-11-10,0.3,-12.73039711,-88.15368863,Krycklan,Precipitation,64.233333,19.766667
2014-11-11,3.3,-15.37164718,-114.993159,Krycklan,Precipitation,64.233333,19.766667
2014-11-24,8.7,-15.81553872,-114.9315184,Krycklan,Precipitation,64.233333,19.766667
2014-11-25,7.5,-12.6367438,-88.29234345,Krycklan,Precipitation,64.233333,19.766667
2014-12-05,0.5,-10.83796033,-73.06470163,Krycklan,Precipitation,64.233333,19.766667
2014-12-08,2.7,-13.69693545,-92.71881811,Krycklan,Precipitation,64.233333,19.766667
2014-12-10,7.0,-15.63902669,-115.0340988,Krycklan,Precipitation,64.233333,19.766667
2014-12-11,10.8,-10.99822884,-76.86057306,Krycklan,Precipitation,64.233333,19.766667
2014-12-12,2.1,-8.162415728,-47.31677267,Krycklan,Precipitation,64.233333,19.766667
2014-12-15,11.1,-13.3035663,-91.43097352,Krycklan,Precipitation,64.233333,19.766667
2014-12-16,3.2,-14.98703935,-110.5909316,Krycklan,Precipitation,64.233333,19.766667
2014-12-19,4.6,-13.80084756,-95.12274971,Krycklan,Precipitation,64.233333,19.766667
2014-12-22,1.4,-15.6435118,-106.6886442,Krycklan,Precipitation,64.233333,19.766667
2014-12-29,2.8,-17.4166086,-115.4835386,Krycklan,Precipitation,64.233333,19.766667
2014-12-30,3.0,-22.62468926,-175.8792247,Krycklan,Precipitation,64.233333,19.766667
2014-12-31,3.0,-11.94345702,-91.64243473,Krycklan,Precipitation,64.233333,19.766667
2015-01-02,3.2,-18.80318151,-143.5982014,Krycklan,Precipitation,64.233333,19.766667
2015-01-07,16.1,-18.2296513,-136.8457465,Krycklan,Precipitation,64.233333,19.766667
2015-01-08,3.8,-19.87688506,-149.821118,Krycklan,Precipitation,64.233333,19.766667
2015-01-09,3.9,-17.85780913,-133.5853427,Krycklan,Precipitation,64.233333,19.766667
2015-01-12,3.5,-20.69700681,-147.5255342,Krycklan,Precipitation,64.233333,19.766667
2015-01-13,2.6,-27.1211569,-205.9424311,Krycklan,Precipitation,64.233333,19.766667
2015-01-14,2.6,-14.41754283,-98.4465916,Krycklan,Precipitation,64.233333,19.766667
2015-01-16,5.6,-16.73467802,-123.4954374,Krycklan,Precipitation,64.233333,19.766667
2015-01-19,1.4,-12.93238089,-91.62521342,Krycklan,Precipitation,64.233333,19.766667
2015-01-23,1.5,-19.49844727,-137.8662414,Krycklan,Precipitation,64.233333,19.766667
2015-01-26,6.8,-15.08895637,-112.0280893,Krycklan,Precipitation,64.233333,19.766667
2015-01-27,1.9,-17.27609018,-134.9345078,Krycklan,Precipitation,64.233333,19.766667
2015-01-28,2.4,-16.67782871,-130.9578317,Krycklan,Precipitation,64.233333,19.766667
2015-01-29,6.2,-17.25596437,-131.9193293,Krycklan,Precipitation,64.233333,19.766667
2015-01-30,15.5,-13.80989922,-101.283522,Krycklan,Precipitation,64.233333,19.766667
2015-02-02,15.8,-17.6356242,-131.3595695,Krycklan,Precipitation,64.233333,19.766667
2015-02-03,1.1,-20.72172347,-152.5909214,Krycklan,Precipitation,64.233333,19.766667
2015-02-04,2.2,-21.26576497,-159.6497263,Krycklan,Precipitation,64.233333,19.766667
2015-02-05,1.4,-16.82141634,-122.8906282,Krycklan,Precipitation,64.233333,19.766667
2015-02-09,2.3,-15.79771729,-115.8336677,Krycklan,Precipitation,64.233333,19.766667
2015-02-16,0.7,-21.25715851,-160.0276203,Krycklan,Precipitation,64.233333,19.766667
2015-02-19,1.4,-16.41456148,-125.555633,Krycklan,Precipitation,64.233333,19.766667
2015-02-24,6.3,-14.28071871,-107.1377837,Krycklan,Precipitation,64.233333,19.766667
2015-02-27,0.9,-10.69485894,-73.2517367,Krycklan,Precipitation,64.233333,19.766667
2015-03-02,7.6,-10.37826334,-78.49931071,Krycklan,Precipitation,64.233333,19.766667
2015-03-03,0.8,-8.436401153,-60.00525909,Krycklan,Precipitation,64.233333,19.766667
2015-03-09,0.4,-9.43110489,-74.85078043,Krycklan,Precipitation,64.233333,19.766667
2015-03-09,0.8,-14.90722227,-116.0291116,Krycklan,Precipitation,64.233333,19.766667
2015-03-10,1.4,-12.33658497,-93.04086266,Krycklan,Precipitation,64.233333,19.766667
2015-03-23,5.4,-18.0993549,-145.9350826,Krycklan,Precipitation,64.233333,19.766667
2015-03-24,1.9,-17.22759932,-135.4133205,Krycklan,Precipitation,64.233333,19.766667
2015-03-30,16.4,-17.50673237,-134.2415818,Krycklan,Precipitation,64.233333,19.766667
2015-03-31,10.3,-23.86409378,-188.7399865,Krycklan,Precipitation,64.233333,19.766667
2015-04-01,2.8,-26.34060862,-206.1839281,Krycklan,Precipitation,64.233333,19.766667
2015-04-07,1.0,-13.4818297,-106.7818559,Krycklan,Precipitation,64.233333,19.766667
2015-04-13,13.6,-11.76036318,-86.10657477,Krycklan,Precipitation,64.233333,19.766667
2015-04-14,7.7,-13.147737,-97.22567324,Krycklan,Precipitation,64.233333,19.766667
2015-04-15,0.6,-9.708047708,-64.03772466,Krycklan,Precipitation,64.233333,19.766667
2015-04-16,3.5,-17.54948568,-132.6615243,Krycklan,Precipitation,64.233333,19.766667
2015-04-17,0.1,-10.79241886,-83.67894749,Krycklan,Precipitation,64.233333,19.766667
2015-04-23,5.3,-15.99517041,-122.1754525,Krycklan,Precipitation,64.233333,19.766667
2015-04-27,5.8,-11.53588638,-84.05607541,Krycklan,Precipitation,64.233333,19.766667
2015-05-04,2.7,-6.856566886,-47.85360711,Krycklan,Precipitation,64.233333,19.766667
2015-05-05,0.4,-8.43954351,-63.57854176,Krycklan,Precipitation,64.233333,19.766667
2015-05-07,7.2,-10.6273968,-77.53266104,Krycklan,Precipitation,64.233333,19.766667
2015-05-11,0.5,-8.093829743,-73.41877684,Krycklan,Precipitation,64.233333,19.766667
2015-05-12,1.0,-5.691953979,-41.1590279,Krycklan,Precipitation,64.233333,19.766667
2015-05-13,0.6,-8.117904908,-67.97135568,Krycklan,Precipitation,64.233333,19.766667
2015-05-15,11.9,-15.10068319,-116.1823544,Krycklan,Precipitation,64.233333,19.766667
2015-05-18,0.8,-10.19286138,-73.02886082,Krycklan,Precipitation,64.233333,19.766667
2015-05-19,4.1,-17.9324066,-135.6555894,Krycklan,Precipitation,64.233333,19.766667
2015-05-21,2.6,-13.74529509,-105.4020157,Krycklan,Precipitation,64.233333,19.766667
2015-05-23,15.4,-19.64379733,-154.3587273,Krycklan,Precipitation,64.233333,19.766667
2015-05-25,1.3,-9.553936991,-81.73619434,Krycklan,Precipitation,64.233333,19.766667
2015-05-26,4.2,-8.648741771,-62.87422572,Krycklan,Precipitation,64.233333,19.766667
2015-05-27,16.0,-12.32383596,-89.40883556,Krycklan,Precipitation,64.233333,19.766667
2015-05-28,0.2,-12.79828899,-110.9672269,Krycklan,Precipitation,64.233333,19.766667
2015-05-29,2.1,-8.857755533,-63.23750744,Krycklan,Precipitation,64.233333,19.766667
2015-06-01,7.0,-11.29263369,-84.02381513,Krycklan,Precipitation,64.233333,19.766667
2015-06-02,5.0,-9.486262818,-64.2755517,Krycklan,Precipitation,64.233333,19.766667
2015-06-03,4.1,-9.127173054,-63.03292949,Krycklan,Precipitation,64.233333,19.766667
2015-06-08,14.5,-7.309630956,-55.55896461,Krycklan,Precipitation,64.233333,19.766667
2015-06-13,2.4,-9.681550625,-83.51529499,Krycklan,Precipitation,64.233333,19.766667
2015-06-15,1.2,-9.435938267,-75.4196389,Krycklan,Precipitation,64.233333,19.766667
2015-06-29,18.6,-11.87111421,-100.1240102,Krycklan,Precipitation,64.233333,19.766667
2015-06-30,8.0,-8.639985959,-69.99976744,Krycklan,Precipitation,64.233333,19.766667
2015-07-06,0.9,-3.28605563,-34.4185266,Krycklan,Precipitation,64.233333,19.766667
2015-07-07,12.9,-8.143257365,-55.42548668,Krycklan,Precipitation,64.233333,19.766667
2015-07-09,5.4,-9.747857468,-72.14811128,Krycklan,Precipitation,64.233333,19.766667
2015-07-10,9.2,-13.57325586,-101.7636651,Krycklan,Precipitation,64.233333,19.766667
2015-07-13,4.2,-8.786576115,-66.15293367,Krycklan,Precipitation,64.233333,19.766667
2015-07-15,7.1,-12.33821162,-86.27519771,Krycklan,Precipitation,64.233333,19.766667
2015-07-17,0.7,-7.229306625,-62.40783943,Krycklan,Precipitation,64.233333,19.766667
2015-07-20,4.8,-8.427139239,-64.17473483,Krycklan,Precipitation,64.233333,19.766667
2015-07-23,7.6,-10.76594568,-83.34539788,Krycklan,Precipitation,64.233333,19.766667
2015-07-27,29.8,-9.441151299,-67.36212188,Krycklan,Precipitation,64.233333,19.766667
2015-07-28,1.9,-9.730373678,-69.60218018,Krycklan,Precipitation,64.233333,19.766667
2015-07-30,28.9,-11.39710018,-84.89065657,Krycklan,Precipitation,64.233333,19.766667
2015-07-31,14.2,-11.31001749,-82.20019209,Krycklan,Precipitation,64.233333,19.766667
2015-08-03,3.3,-8.590842821,-68.22788968,Krycklan,Precipitation,64.233333,19.766667
2015-08-07,1.5,-6.250748468,-51.50416669,Krycklan,Precipitation,64.233333,19.766667
2015-08-12,0.9,-3.917628685,-32.33067609,Krycklan,Precipitation,64.233333,19.766667
2015-08-27,1.4,-7.645512873,-51.39747975,Krycklan,Precipitation,64.233333,19.766667
2015-08-28,13.1,-9.532606641,-66.95624175,Krycklan,Precipitation,64.233333,19.766667
2015-10-05,2.8,-12.91131425,-108.1301926,Krycklan,Precipitation,64.233333,19.766667
2015-10-21,1.0,-9.965457967,-69.58203351,Krycklan,Precipitation,64.233333,19.766667
2015-10-23,5.3,-10.94934591,-78.80324348,Krycklan,Precipitation,64.233333,19.766667
2015-10-26,1.7,-10.54106876,-74.01455539,Krycklan,Precipitation,64.233333,19.766667
2015-11-06,1.1,-9.930319616,-72.42105125,Krycklan,Precipitation,64.233333,19.766667
2015-11-09,10.3,-16.68611147,-125.1981675,Krycklan,Precipitation,64.233333,19.766667
2015-11-11,3.8,-16.1678659,-117.8700031,Krycklan,Precipitation,64.233333,19.766667
2015-11-13,0.5,-16.38510622,-114.4390931,Krycklan,Precipitation,64.233333,19.766667
2015-11-16,8.7,-12.5367412,-87.30033011,Krycklan,Precipitation,64.233333,19.766667
2015-11-17,6.0,-13.2624249,-94.45306246,Krycklan,Precipitation,64.233333,19.766667
2015-11-19,7.0,-14.16257132,-100.7373529,Krycklan,Precipitation,64.233333,19.766667
2015-11-20,0.4,-14.3630822,-100.9920538,Krycklan,Precipitation,64.233333,19.766667
2015-11-23,4.8,-25.18949733,-190.3741437,Krycklan,Precipitation,64.233333,19.766667
2015-11-25,2.3,-16.41182948,-121.0437187,Krycklan,Precipitation,64.233333,19.766667
2015-12-01,16.7,-14.18034639,-103.024804,Krycklan,Precipitation,64.233333,19.766667
2015-12-03,4.2,-18.92094405,-144.5276127,Krycklan,Precipitation,64.233333,19.766667
2015-12-04,3.4,-21.61256954,-163.591194,Krycklan,Precipitation,64.233333,19.766667
2015-12-07,4.7,-18.4897372,-138.5549708,Krycklan,Precipitation,64.233333,19.766667
2015-12-10,2.3,-12.03966102,-87.94706314,Krycklan,Precipitation,64.233333,19.766667
2015-12-11,8.4,-18.24452463,-136.5253334,Krycklan,Precipitation,64.233333,19.766667
2015-12-14,0.8,-14.83085643,-101.8737932,Krycklan,Precipitation,64.233333,19.766667
2015-12-17,0.6,-12.50944173,-85.66859851,Krycklan,Precipitation,64.233333,19.766667
2015-12-18,10.1,-17.67074982,-134.8359705,Krycklan,Precipitation,64.233333,19.766667
2015-12-21,5.8,-13.37326295,-103.7950715,Krycklan,Precipitation,64.233333,19.766667
2015-12-26,9.7,-12.59754327,-100.9631673,Krycklan,Precipitation,64.233333,19.766667
2016-01-04,4.0,-16.951367,-106.9619451,Krycklan,Precipitation,64.233333,19.766667
2016-01-11,1.2,-21.81280579,-146.0857641,Krycklan,Precipitation,64.233333,19.766667
2016-01-12,2.7,-20.09348154,-144.8705476,Krycklan,Precipitation,64.233333,19.766667
2016-01-13,0.3,-18.361679,-118.9944639,Krycklan,Precipitation,64.233333,19.766667
2016-01-18,3.7,-20.1937944,-139.5390393,Krycklan,Precipitation,64.233333,19.766667
2016-01-19,0.6,-22.43679178,-151.0044947,Krycklan,Precipitation,64.233333,19.766667
2016-01-25,0.3,-18.49225301,-125.8385295,Krycklan,Precipitation,64.233333,19.766667
2016-01-26,2.2,-10.96849683,-79.67748295,Krycklan,Precipitation,64.233333,19.766667
2016-01-28,1.0,-14.55945286,-105.6727311,Krycklan,Precipitation,64.233333,19.766667
2016-02-01,12.1,-15.97918161,-119.0104167,Krycklan,Precipitation,64.233333,19.766667
2016-02-02,1.7,-18.52438874,-141.9851311,Krycklan,Precipitation,64.233333,19.766667
2016-02-05,0.9,-18.91453696,-141.5069267,Krycklan,Precipitation,64.233333,19.766667
2016-02-08,13.7,-13.45545849,-105.58228,Krycklan,Precipitation,64.233333,19.766667
2016-02-09,2.8,-11.54038407,-86.25738004,Krycklan,Precipitation,64.233333,19.766667
2016-02-11,7.6,-17.25631854,-137.5873678,Krycklan,Precipitation,64.233333,19.766667
2016-02-12,4.7,-22.3554477,-173.8537234,Krycklan,Precipitation,64.233333,19.766667
2016-02-15,12.4,-19.96513796,-151.7910396,Krycklan,Precipitation,64.233333,19.766667
2016-02-19,1.2,-11.02403181,-76.47226053,Krycklan,Precipitation,64.233333,19.766667
2016-02-22,12.5,-13.02634582,-94.36286606,Krycklan,Precipitation,64.233333,19.766667
2016-02-23,1.1,-27.55404492,-211.0060723,Krycklan,Precipitation,64.233333,19.766667
2016-02-25,0.7,-17.51935523,-126.3843627,Krycklan,Precipitation,64.233333,19.766667
2016-03-01,0.7,-17.39564045,-131.3023021,Krycklan,Precipitation,64.233333,19.766667
2016-03-04,0.2,-13.29011213,-93.56282169,Krycklan,Precipitation,64.233333,19.766667
2016-03-07,3.0,-14.44923203,-104.7013657,Krycklan,Precipitation,64.233333,19.766667
2016-03-08,4.1,-18.3948688,-140.1589569,Krycklan,Precipitation,64.233333,19.766667
2016-03-09,1.1,-13.68057619,-104.5230486,Krycklan,Precipitation,64.233333,19.766667
2016-03-16,0.3,-7.415608246,-58.67706623,Krycklan,Precipitation,64.233333,19.766667
2016-03-21,1.2,-16.48271456,-113.3722752,Krycklan,Precipitation,64.233333,19.766667
2016-03-23,2.5,-15.0671504,-108.1652255,Krycklan,Precipitation,64.233333,19.766667
2016-03-29,1.4,-18.4330456,-145.9417452,Krycklan,Precipitation,64.233333,19.766667
2016-03-30,0.9,-9.752574377,-70.43389301,Krycklan,Precipitation,64.233333,19.766667
2016-04-05,0.8,-9.651992673,-70.00099881,Krycklan,Precipitation,64.233333,19.766667
2016-04-06,7.1,-16.08106715,-118.9825643,Krycklan,Precipitation,64.233333,19.766667
2016-04-07,15.2,-12.13975023,-87.02082361,Krycklan,Precipitation,64.233333,19.766667
