Lat,Lon,Alt,Precip,Temp,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
36.88,30.7,49.0,105.0,8.8,0.0,0.0,1.0,0.0,0.0,1987.0,0.9510565162951535,-9.05,-52.3,-5.228099822998047,-32.285118103027344
45.80666667,15.97,165.0,3.4,2.9549499511718977,0.0,0.0,1.0,0.0,0.0,2003.0,0.3697245428906731,-10.98,-80.6,-13.26783561706543,-96.11837768554688
36.83,10.23,4.0,127.0,15.9,0.0,0.0,1.0,0.0,0.0,1982.0,-0.7236440382959123,-6.41,-33.2,-5.3419575691223145,-31.27515983581543
47.4828,11.0622,719.0,155.2,13.2,0.0,0.0,0.0,1.0,0.0,1984.0,0.2802306751992159,-8.54,-64.2,-8.299214363098145,-57.016937255859375
36.15,-5.35,5.0,100.6,17.3,0.0,0.0,1.0,0.0,0.0,2006.0,-0.7236440382959123,-5.54,-33.45,-5.17503547668457,-29.960933685302734
49.0422,12.1019,365.0,87.1,1.3,0.0,0.0,0.0,1.0,0.0,2012.0,0.2386727660059501,-8.73,-63.45,-11.816816329956055,-84.70978546142578
30.92611111,78.94027778,3800.0,0.0,13.370782470703148,0.0,0.0,0.0,0.0,1.0,2004.0,0.7295575540864875,-12.36,-89.0,-10.472164154052734,-74.91100311279297
40.98333333,15.61666667,606.0,45.0,6.443292236328148,0.0,1.0,0.0,0.0,0.0,2003.0,0.9510565162951535,-9.5,-55.0,-8.938179016113281,-61.18405532836914
41.91595556,13.08333333,511.0,9.0,15.564569091796898,0.0,0.0,1.0,0.0,0.0,2002.0,0.6807734094770161,-2.09,-5.03,-4.108394145965576,-23.122676849365234
46.49722222,28.3,156.0,32.2,0.7,0.0,0.0,0.0,1.0,0.0,2021.0,0.2386727660059501,-16.94,-128.0,-13.324161529541016,-96.83362579345703
46.96666667,28.9,125.0,29.6,11.5,0.0,0.0,0.0,1.0,0.0,2009.0,-0.9741004551724206,-5.98,-36.18,-8.14548110961914,-53.409488677978516
58.38277778,21.81416667,6.0,140.5,18.9,0.0,0.0,0.0,1.0,0.0,2014.0,-0.680773409477016,-9.67,-67.0,-9.932990074157715,-70.55740356445312
41.75,44.766667,427.0,23.8,2.6352172851562727,0.0,1.0,0.0,0.0,0.0,2018.0,0.255353295116187,-12.288,-90.1,-12.368881225585938,-89.29084777832031
78.91666667,11.93333333,7.0,13.4,5.8,0.0,0.0,0.0,0.0,1.0,2012.0,-0.23030567023061196,-10.47,-82.8,-11.80721664428711,-85.4281005859375
46.72738634,8.186782163,632.0,56.3,-2.7,0.0,0.0,0.0,1.0,0.0,2003.0,0.6994583270516471,-18.38,-137.92,-15.347373962402344,-112.687744140625
78.07,13.63,6.0,37.0,-5.9,0.0,0.0,0.0,0.0,1.0,1973.0,0.2386727660059501,-8.61,-55.6,-8.83181381225586,-62.18551254272461
41.8,-6.733333333,690.0,31.0,23.4,0.0,0.0,1.0,0.0,0.0,1990.0,-0.680773409477016,-4.16,-30.7,-4.367414951324463,-25.01779556274414
60.18008889,24.83286111,30.0,38.1,9.9,0.0,0.0,0.0,1.0,0.0,2011.0,0.741222010848596,-8.4,-60.4,-9.038686752319336,-63.43901824951172
47.37233597,8.083138245,397.0,3.2484553987160325,5.618859863281273,0.0,0.0,1.0,0.0,0.0,1998.0,0.9760105506323683,-14.13,-104.5,-10.045991897583008,-71.32032012939453
47.59583333,7.594444444,249.0,67.0,2.2,0.0,0.0,1.0,0.0,0.0,1998.0,-0.7236440382959123,-10.42,-73.3,-12.530935287475586,-91.40809631347656
52.1,5.18,2.0,56.4,17.6,0.0,0.0,1.0,0.0,0.0,2007.0,0.26366549272800704,-6.68,-48.83,-5.934938430786133,-38.50940704345703
40.40725278,-3.686133333,638.0,13.0,9.0,0.0,1.0,0.0,0.0,0.0,2002.0,-0.6744436188329457,-14.89,-109.5,-7.346567630767822,-47.058013916015625
49.7703,9.9578,268.0,26.3,-4.9,0.0,0.0,0.0,1.0,0.0,1979.0,0.2386727660059501,-15.8,-118.1,-10.945938110351562,-77.74092864990234
52.2914,10.4464,81.0,24.6,-1.0,0.0,0.0,1.0,0.0,0.0,1978.0,0.6994583270516471,-10.45,-81.2,-11.684144973754883,-83.81147003173828
44.42,8.85,2.0,79.0,22.7,0.0,0.0,1.0,0.0,0.0,1965.0,-0.680773409477016,-3.9,-21.1,-4.757614612579346,-28.681547164916992
41.66056063,-1.004162565,249.0,0.0,21.25313720703128,0.0,1.0,0.0,0.0,0.0,2018.0,-0.9587178169872964,-3.61,-20.5,-5.250811576843262,-30.55754280090332
52.1,5.18,2.0,71.9,15.5,0.0,0.0,1.0,0.0,0.0,2004.0,0.5160623910158528,-7.03,-48.28,-6.350774765014648,-41.79562759399414
41.91172742,2.763346411,129.0,76.1,24.1,0.0,0.0,1.0,0.0,0.0,2013.0,-0.680773409477016,-3.51,-21.9,-4.1948113441467285,-23.76129913330078
46.95222563,7.439320571,511.0,35.0,5.2,0.0,0.0,1.0,0.0,0.0,2005.0,0.9510565162951535,-8.5,-61.95,-11.10859489440918,-79.73542785644531
39.46666667,-6.333333333,405.0,33.9,13.5,0.0,0.0,1.0,0.0,0.0,2013.0,0.9760105506323683,-4.25,-20.4,-5.4700703620910645,-34.153038024902344
50.7311,13.7514,877.0,38.5,1.4,0.0,0.0,0.0,1.0,0.0,2011.0,0.9510565162951535,-9.35,-61.0,-9.781129837036133,-68.87837982177734
41.91172742,2.763346411,129.0,8.0,23.6,0.0,0.0,1.0,0.0,0.0,2000.0,-0.6932812268869771,-3.56,-23.8,-2.523496389389038,-13.462799072265625
31.85,36.81666667,533.0,0.0,8.911004638671898,0.0,1.0,0.0,0.0,0.0,1998.0,0.2386727660059501,-4.91,-25.2,-4.403186798095703,-25.62407684326172
68.5,112.4333333,220.0,10.0,-8.9,0.0,0.0,0.0,1.0,0.0,2000.0,0.9721181966290613,-20.4,-164.1,-25.672719955444336,-194.92591857910156
49.0975,19.59,570.0,92.0,15.6,0.0,0.0,0.0,1.0,0.0,1993.0,-0.2135209154397959,-6.6,-41.9,-7.013640403747559,-46.78567886352539
40.50691,-1.65147,1720.0,0.6984642008319497,4.396936035156273,0.0,0.0,1.0,0.0,0.0,2016.0,0.2386727660059501,-6.66,-40.5,-10.686119079589844,-74.3827133178711
51.83,6.25,43.0,67.0,7.5,0.0,0.0,1.0,0.0,0.0,1992.0,-0.970063921851507,-9.02,-61.7,-8.131192207336426,-55.69333267211914
53.8713,8.7058,5.0,93.0,11.8,0.0,0.0,1.0,0.0,0.0,1989.0,-0.9741004551724206,-5.55,-35.0,-7.679272651672363,-52.217796325683594
47.833185,1.940433,109.0,34.0,16.900476074218773,0.0,0.0,1.0,0.0,0.0,1996.0,-0.23030567023061196,-4.8,-31.2,-5.092963695526123,-31.377897262573242
51.93,-10.25,9.0,38.0,8.7,0.0,0.0,1.0,0.0,0.0,1973.0,0.9760105506323683,-4.28,-26.7,-4.71400785446167,-26.331134796142578
51.3,3.75,2.0,49.2,13.507714843750025,0.0,0.0,1.0,0.0,0.0,1995.0,0.9721181966290613,-6.21,-37.4,-6.665028095245361,-44.0119514465332
48.24861111,16.35638889,198.0,52.0,6.6,0.0,0.0,1.0,0.0,0.0,2020.0,0.6994583270516471,-7.59,-63.3,-10.3034086227417,-73.15278625488281
50.06166667,19.84861111,205.0,42.2,9.6,0.0,0.0,0.0,1.0,0.0,2008.0,-0.970063921851507,-8.27,-56.0,-8.613954544067383,-58.0606803894043
32.81333333,130.7291667,26.0,57.3,21.7,0.0,0.0,1.0,0.0,0.0,2019.0,0.741222010848596,-2.88,-12.2,-4.972848892211914,-29.601470947265625
53.7122,7.1519,11.0,84.0,4.3,0.0,0.0,1.0,0.0,0.0,2004.0,0.6994583270516471,-7.78,-54.83,-8.475906372070312,-58.428165435791016
50.4972,9.9428,921.0,75.7,-2.1,0.0,0.0,0.0,1.0,0.0,1998.0,-0.2884824328806098,-10.16,-65.4,-11.31125259399414,-80.61488342285156
41.91595556,13.08333333,511.0,13.0,4.697076416015648,0.0,0.0,1.0,0.0,0.0,2001.0,-0.7583058084785625,-4.11,-16.98,-5.231986999511719,-30.409332275390625
52.4672,13.4019,48.0,19.9,4.9,0.0,0.0,1.0,0.0,0.0,2003.0,0.9510565162951535,-5.59,-51.75,-8.395164489746094,-58.21236038208008
46.98141401,6.607999655,1042.0,0.0,18.081445312500023,0.0,0.0,0.0,1.0,0.0,1995.0,-0.9587178169872964,-9.26,-63.4,-7.381638050079346,-49.83219528198242
48.24861111,16.35638889,198.0,85.0,16.3,0.0,0.0,1.0,0.0,0.0,2009.0,0.741222010848596,-7.26,-49.7,-7.582704544067383,-51.25686264038086
46.60305556,13.67138889,2156.0,9.8,1.0819946289062727,0.0,0.0,0.0,1.0,0.0,2018.0,-0.801361088174677,-7.183,-38.98,-13.786724090576172,-100.51309204101562
43.34305556,13.06111111,950.0,93.0,5.030541992187523,0.0,0.0,1.0,0.0,0.0,2001.0,0.6994583270516471,-8.09,-47.3,-7.167578220367432,-47.643714904785156
41.67805556,26.55916667,48.0,34.5,15.1,0.0,0.0,1.0,0.0,0.0,2013.0,0.9760105506323683,-7.22,-49.44,-5.5024333000183105,-34.515235900878906
50.4972,9.9428,921.0,63.7,11.6,0.0,0.0,0.0,1.0,0.0,1989.0,0.29671281927349075,-9.32,-64.4,-8.144464492797852,-55.0253791809082
50.92,5.78,111.0,19.0,18.6,0.0,0.0,1.0,0.0,0.0,2009.0,-0.5012418134457756,-2.87,-17.04,-5.0963640213012695,-31.521270751953125
47.37233597,8.083138245,397.0,5.3110177628695965,5.235467529296898,0.0,0.0,1.0,0.0,0.0,2010.0,0.6994583270516471,-16.82,-127.8508357,-10.371099472045898,-73.86648559570312
51.83,6.25,43.0,61.0,9.725671386718773,0.0,0.0,1.0,0.0,0.0,1981.0,-0.2884824328806098,-11.47,-89.3,-7.469730854034424,-50.536338806152344
50.06166667,19.84861111,205.0,41.0,2.0,0.0,0.0,0.0,1.0,0.0,1980.0,-0.7116566222817751,-15.73,-115.4,-12.309444427490234,-88.33949279785156
51.83,6.25,43.0,12.0,8.8,0.0,0.0,1.0,0.0,0.0,1991.0,0.9510565162951535,-3.61,-25.1,-7.042559623718262,-46.76416778564453
58.65,49.61666667,164.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1982.0,-0.9741004551724206,-14.8,-114.0,-14.636613845825195,-107.22721099853516
51.116535,17.029468,118.0,61.9,0.0,0.0,0.0,0.0,1.0,0.0,2009.0,0.6994583270516471,-14.0,-97.9,-12.829835891723633,-92.72311401367188
52.1042,8.7519,135.0,84.1,5.2,0.0,0.0,1.0,0.0,0.0,2007.0,-0.7236440382959123,-7.38,-45.8,-9.817636489868164,-69.14893341064453
50.06166667,19.84861111,205.0,49.0,18.1,0.0,0.0,0.0,1.0,0.0,1997.0,-0.680773409477016,-9.96,-67.6,-6.270081520080566,-41.099769592285156
46.98141401,6.607999655,1042.0,0.0,3.0531860351562727,0.0,0.0,0.0,1.0,0.0,2014.0,-0.2884824328806098,-11.29,-78.6,-13.892807006835938,-100.88704681396484
34.91313571,33.40214238,335.0,58.0,9.8,0.0,0.0,1.0,0.0,0.0,2020.0,-0.7116566222817751,-9.14,-52.5,-5.483656406402588,-32.39079666137695
47.81666667,13.71777778,1618.0,7.2,11.321710205078148,0.0,0.0,0.0,1.0,0.0,2003.0,0.8880573226294932,-9.37,-61.0,-8.52662467956543,-59.297786712646484
45.03527778,24.28416667,237.0,69.6,8.1,0.0,0.0,0.0,1.0,0.0,2013.0,-0.7236440382959123,-13.5,-98.0,-8.551382064819336,-58.03230285644531
46.25,48.03,-18.0,24.0,26.7,0.0,1.0,0.0,0.0,0.0,1981.0,-0.2135209154397959,-6.0,-38.0,-5.81669807434082,-36.947261810302734
52.1042,8.7519,135.0,84.6,17.9,0.0,0.0,1.0,0.0,0.0,1982.0,-0.680773409477016,-5.21,-33.4,-6.300261497497559,-41.45110321044922
48.8281,9.2,314.0,124.8,19.1,0.0,0.0,1.0,0.0,0.0,2013.0,-0.680773409477016,-6.96,-46.62,-6.594254016876221,-43.611873626708984
47.42692898,9.400776879,779.0,0.0,9.712182617187525,0.0,0.0,1.0,0.0,0.0,2011.0,0.9760105506323683,-8.56,-54.84,-9.662787437438965,-68.07854461669922
48.8281,9.2,314.0,85.8,10.3,0.0,0.0,1.0,0.0,0.0,2008.0,-0.970063921851507,-12.11,-84.35,-10.300008773803711,-70.31127166748047
46.49143367,9.898180888,1724.0,16.134618781507015,-6.986151123046852,0.0,0.0,0.0,0.0,1.0,2001.0,0.6994583270516471,-17.18,-138.6,-19.49324607849121,-145.72314453125
49.0975,19.59,570.0,39.0,13.7,0.0,0.0,0.0,1.0,0.0,1996.0,0.7295575540864875,-9.16,-66.1,-8.188053131103516,-56.14470672607422
36.29166667,81.00833333,2250.0,1.0,9.805780029296898,0.0,1.0,0.0,0.0,0.0,1992.0,-0.9992500112396835,-5.98,-22.0,-1.5421459674835205,-5.275523662567139
40.45801195,-1.598681669,1449.0,71.1,7.4,0.0,0.0,1.0,0.0,0.0,2013.0,0.9760105506323683,-9.4,-56.9,-9.36016845703125,-64.14735412597656
40.96666667,15.68333333,385.0,176.0,5.976739501953148,0.0,1.0,0.0,0.0,0.0,2003.0,0.2386727660059501,-9.4,-60.0,-8.681482315063477,-59.330467224121094
51.83,6.25,43.0,123.0,16.365991210937523,0.0,0.0,1.0,0.0,0.0,1982.0,0.29671281927349075,-5.41,-38.6,-6.905153751373291,-46.192073822021484
51.6,-1.1,48.0,40.0,10.0,0.0,0.0,1.0,0.0,0.0,1991.0,-0.9741004551724206,-6.3,-41.0,-6.580489158630371,-43.606117248535156
51.3744,11.2919,164.0,124.9,14.8,0.0,0.0,1.0,0.0,0.0,2007.0,0.741222010848596,-6.41,-47.3,-7.870412349700928,-53.5302619934082
49.0422,12.1019,365.0,76.1,19.4,0.0,0.0,0.0,1.0,0.0,2012.0,-0.6932812268869771,-3.01,-20.4,-6.324702739715576,-41.56424331665039
33.65694444,73.26611111,575.0,4.4,20.348291015625023,0.0,0.0,1.0,0.0,0.0,2002.0,0.741222010848596,3.07,21.11,3.7965526580810547,28.48466682434082
52.1042,8.7519,135.0,145.9,5.5,0.0,0.0,1.0,0.0,0.0,2007.0,0.2386727660059501,-5.77,-42.5,-8.734048843383789,-60.38226318359375
47.4828,11.0622,719.0,41.5,8.8,0.0,0.0,0.0,1.0,0.0,2005.0,-0.9741004551724206,-10.34,-80.05,-9.585125923156738,-66.16436767578125
52.1,5.18,2.0,36.3,15.0,0.0,0.0,1.0,0.0,0.0,2009.0,-0.9483615800121716,-6.36,-41.8,-5.6901092529296875,-36.52992630004883
50.8325,15.14777778,823.0,110.2,14.3,0.0,0.0,0.0,1.0,0.0,2009.0,-0.2135209154397959,-7.19,-47.8,-7.033836841583252,-46.97797775268555
43.49111613,-3.800555816,52.0,0.0,4.412133789062523,0.0,0.0,1.0,0.0,0.0,2017.0,0.2386727660059501,-3.88,-18.7,-6.126590728759766,-39.21979904174805
37.1644591,-5.611393166,87.0,2.4,24.9,0.0,0.0,1.0,0.0,0.0,2001.0,0.29671281927349075,-0.07,5.6,-1.680102825164795,-9.607070922851562
32.97,35.5,964.0,277.0,15.781518554687525,0.0,0.0,1.0,0.0,0.0,1986.0,-0.7236440382959123,-5.95,-18.1,-5.516240119934082,-32.6473388671875
41.91172742,2.763346411,129.0,33.6,24.5,0.0,0.0,1.0,0.0,0.0,2009.0,-0.2135209154397959,-4.61,-32.65,-3.6461801528930664,-19.589012145996094
46.06666667,14.51666667,299.0,6.9,0.5,0.0,0.0,1.0,0.0,0.0,2002.0,-0.27195815753410524,-14.32,-96.41,-12.744890213012695,-91.953857421875
81.6,-16.67,35.0,4.0,-30.7,0.0,0.0,0.0,0.0,1.0,1967.0,0.9510565162951535,-28.21,-229.5,-29.27316665649414,-223.31910705566406
43.945,4.825277778,21.0,5.0,12.472772216796898,0.0,0.0,1.0,0.0,0.0,2002.0,-0.9741004551724206,-3.87,-25.1,-5.4938764572143555,-32.47126007080078
81.6,-16.67,35.0,8.0,-28.5,0.0,0.0,0.0,0.0,1.0,1966.0,0.6994583270516471,-29.9,-223.9,-27.963987350463867,-212.97698974609375
49.7703,9.9578,268.0,53.1,15.0,0.0,0.0,0.0,1.0,0.0,1981.0,-0.9587178169872964,-6.71,-45.5,-6.642160892486572,-43.98999786376953
36.88,30.7,49.0,242.0,9.9,0.0,0.0,1.0,0.0,0.0,1988.0,0.6994583270516471,-5.26,-23.2,-6.075994491577148,-38.80158233642578
49.7703,9.9578,268.0,62.9,12.9,0.0,0.0,1.0,0.0,0.0,2007.0,-0.9587178169872964,-8.15,-56.25,-7.7919158935546875,-53.07581329345703
64.58,40.5,13.0,32.0,8.1,0.0,0.0,0.0,1.0,0.0,1982.0,0.741222010848596,-11.3,-91.0,-11.352655410766602,-81.86571502685547
47.833185,1.940433,109.0,74.0,18.26094970703128,0.0,0.0,1.0,0.0,0.0,2005.0,0.741222010848596,-5.09,-34.6,-5.731757640838623,-36.74159622192383
39.95,32.88,902.0,29.0,2.8,0.0,1.0,0.0,0.0,0.0,1979.0,-0.2884824328806098,-13.2,-92.5,-10.845922470092773,-76.44432067871094
40.50691,-1.65147,1720.0,0.0,2.1099487304687727,0.0,0.0,1.0,0.0,0.0,2018.0,0.2386727660059501,-12.65,-87.6,-11.488197326660156,-80.66229248046875
40.40725278,-3.686133333,638.0,0.0,14.015618896484398,0.0,1.0,0.0,0.0,0.0,2003.0,0.9760105506323683,-9.15,-69.2,-5.465498447418213,-34.08194351196289
46.78,23.61,330.0,21.5,1.9,0.0,0.0,0.0,1.0,0.0,2021.0,0.6994583270516471,-12.79,-96.0,-13.196992874145508,-95.84154510498047
48.24861111,16.35638889,198.0,38.0,-2.6,0.0,0.0,1.0,0.0,0.0,1996.0,0.6994583270516471,-12.54,-91.5,-14.502985000610352,-106.09883880615234
50.4972,9.9428,921.0,97.9,11.0,0.0,0.0,0.0,1.0,0.0,1978.0,-0.680773409477016,-8.35,-53.1,-7.517586708068848,-50.515968322753906
43.365884,-8.421399,58.0,156.6,12.4,0.0,0.0,1.0,0.0,0.0,2007.0,0.6994583270516471,-4.93,-31.79,-5.683658599853516,-35.845096588134766
48.8281,9.2,314.0,43.0,1.3,0.0,0.0,1.0,0.0,0.0,1961.0,-0.2884824328806098,-7.3,-52.7,-12.502479553222656,-89.8636703491211
46.72738634,8.186782163,632.0,0.0,4.483636474609398,0.0,0.0,0.0,1.0,0.0,2013.0,-0.9587178169872964,-7.59,-49.96,-11.471952438354492,-82.12971496582031
33.65694444,73.26611111,575.0,165.3,10.724816894531273,0.0,0.0,1.0,0.0,0.0,2022.0,0.2386727660059501,-7.82,-43.3,-5.604132652282715,-35.225982666015625
47.37233597,8.083138245,397.0,0.0,12.277978515625025,0.0,0.0,1.0,0.0,0.0,2016.0,-0.970063921851507,-8.54,-57.25,-8.304550170898438,-54.60047149658203
50.06166667,19.84861111,205.0,62.0,19.9,0.0,0.0,0.0,1.0,0.0,2009.0,-0.2135209154397959,-5.38,-30.2,-6.203222274780273,-40.60142135620117
51.93,-10.25,9.0,105.1,9.2,0.0,0.0,1.0,0.0,0.0,2016.0,-0.27195815753410524,-4.61,-26.3,-5.112967014312744,-30.816232681274414
46.98141401,6.607999655,1042.0,3.0665177037008107,23.358972167968773,0.0,0.0,0.0,1.0,0.0,2005.0,-0.680773409477016,-7.29,-47.59640226,-6.577005863189697,-43.47890853881836
32.53,35.85,555.0,8.4,16.881860351562523,0.0,0.0,1.0,0.0,0.0,1987.0,-0.7236440382959123,-5.91,-16.27,-3.0698013305664062,-16.20973014831543
51.83,6.25,43.0,49.0,9.876641845703148,0.0,0.0,1.0,0.0,0.0,2003.0,0.9760105506323683,-12.17,-96.2,-7.095047950744629,-47.595703125
58.1,6.57,13.0,105.0,2.0,0.0,0.0,1.0,0.0,0.0,1961.0,-0.2884824328806098,-8.9,-53.9,-7.88214111328125,-53.750579833984375
51.116535,17.029468,118.0,29.8,19.05,0.0,0.0,0.0,1.0,0.0,2007.0,-0.4862727071086902,-4.5898295,-27.99294781,-5.461993217468262,-34.701072692871094
55.33333333,78.36666667,120.0,16.0,21.4,0.0,0.0,0.0,1.0,0.0,1998.0,-0.2135209154397959,-6.4,-57.1,-9.639580726623535,-68.3305892944336
49.0975,19.59,570.0,87.0,11.8,0.0,0.0,0.0,1.0,0.0,1992.0,-0.9634705485641486,-8.89,-57.6,-8.81237506866455,-60.26422119140625
39.88,25.07,12.0,130.0,8.2,0.0,0.0,1.0,0.0,0.0,1968.0,0.2386727660059501,-6.78,-40.3,-6.177023887634277,-39.662967681884766
47.37233597,8.083138245,397.0,0.0,15.578424072265648,0.0,0.0,1.0,0.0,0.0,1994.0,-0.680773409477016,-3.83,-32.0,-6.402859210968018,-41.93349075317383
46.98141401,6.607999655,1042.0,9.28863335866481,9.098840332031273,0.0,0.0,0.0,1.0,0.0,1999.0,-0.7236440382959123,-12.32,-87.97,-8.910969734191895,-61.90961456298828
47.4828,11.0622,719.0,123.0,15.3,0.0,0.0,0.0,1.0,0.0,1981.0,-0.680773409477016,-6.7,-45.8,-7.374499320983887,-49.51301193237305
36.15,-5.35,5.0,293.0,13.5,0.0,0.0,1.0,0.0,0.0,1963.0,0.2386727660059501,-3.8,-24.9,-5.728914260864258,-36.23146438598633
33.96666667,35.66666667,650.0,5.654386198148131,8.611749267578148,0.0,0.0,1.0,0.0,0.0,2003.0,0.9922222094179323,-8.11,-40.3,-4.506015777587891,-26.75627326965332
39.46666667,-6.333333333,405.0,87.4,12.0,0.0,0.0,1.0,0.0,0.0,2006.0,0.9510565162951535,-6.65,-43.81,-6.121274948120117,-39.142250061035156
46.22030867,7.33848445,482.0,24.26826506853104,10.040063476562525,0.0,0.0,1.0,0.0,0.0,2007.0,-0.9741004551724206,-8.42,-62.17774901,-9.50306510925293,-64.0367202758789
49.0422,12.1019,365.0,78.6,19.3,0.0,0.0,0.0,1.0,0.0,1999.0,-0.2135209154397959,-7.78,-53.25,-6.341080665588379,-41.66749954223633
39.46666667,-6.333333333,405.0,0.2,23.2,0.0,0.0,1.0,0.0,0.0,2004.0,-0.9634705485641486,-4.03,-26.82,-2.9171154499053955,-15.8375244140625
41.75,44.766667,427.0,97.3,23.4,0.0,1.0,0.0,0.0,0.0,2018.0,0.29671281927349075,-5.14,-28.1,-3.587158679962158,-18.601293563842773
48.22,11.59,489.0,56.7,18.1,0.0,0.0,1.0,0.0,0.0,1998.0,-0.680773409477016,-6.65,-44.2,-6.275851249694824,-40.88959503173828
48.22,11.59,489.0,38.5,2.0,0.0,0.0,1.0,0.0,0.0,2000.0,-0.27195815753410524,-11.77,-84.5,-13.05765151977539,-94.50535583496094
54.61666667,39.71666667,135.0,38.0,-7.1,0.0,0.0,0.0,1.0,0.0,1983.0,0.6994583270516471,-16.9,-126.0,-15.692052841186523,-115.55877685546875
62.89179444,27.62542222,116.0,60.7,1.5957580566406475,0.0,0.0,0.0,1.0,0.0,2015.0,0.9721181966290613,-14.948,-110.6,-12.671880722045898,-92.17626953125
43.49111613,-3.800555816,52.0,0.0,12.685296630859398,0.0,0.0,1.0,0.0,0.0,2019.0,0.9760105506323683,-5.54,-29.6,-4.691943168640137,-28.19118309020996
46.60305556,13.67138889,2156.0,24.0,-4.548651123046852,0.0,0.0,0.0,1.0,0.0,1981.0,0.2386727660059501,-20.31,-150.6,-14.78155517578125,-108.68441009521484
47.833185,1.940433,109.0,55.0,6.369805908203148,0.0,0.0,1.0,0.0,0.0,2005.0,-0.2884824328806098,-3.18,-36.06,-7.975817680358887,-54.44032669067383
60.18008889,24.83286111,30.0,129.3,17.9,0.0,0.0,0.0,1.0,0.0,2014.0,-0.680773409477016,-11.09,-75.8,-10.696210861206055,-76.6729507446289
44.096,10.183,315.0,128.11,11.7,0.0,0.0,1.0,0.0,0.0,2021.0,-0.7236440382959123,-8.71,-54.21,-6.51832389831543,-40.53702163696289
46.89,7.49,520.0,0.0,7.261651611328148,0.0,0.0,0.0,1.0,0.0,2022.0,0.2386727660059501,-11.83,-83.2,-9.266748428344727,-65.0157241821289
52.2914,10.4464,81.0,75.6,1.1,0.0,0.0,1.0,0.0,0.0,1995.0,0.2386727660059501,-8.38,-66.1,-9.827468872070312,-69.1961898803711
39.55339029,2.625298143,3.0,0.5414032348198816,11.108026123046898,0.0,1.0,0.0,0.0,0.0,2016.0,0.9721181966290613,-6.22,-37.9,-5.293840408325195,-32.7718391418457
40.8203002,0.493333172,50.0,2.2,12.2,0.0,1.0,0.0,0.0,0.0,2011.0,-0.2884824328806098,-4.72,-34.0,-6.084259510040283,-37.119510650634766
34.71666667,10.68333333,23.0,9.5,18.03487548828128,0.0,1.0,0.0,0.0,0.0,2018.0,0.9760105506323683,-5.81,-44.4,-3.2639758586883545,-16.964792251586914
52.2914,10.4464,81.0,24.7,21.1,0.0,0.0,1.0,0.0,0.0,1997.0,-0.680773409477016,-8.56,-62.4,-5.363473892211914,-33.56853485107422
47.47051111,21.49041944,110.0,2.7,1.5,0.0,0.0,0.0,1.0,0.0,2009.0,0.989932495087353,-18.44,-139.08,-12.698368072509766,-91.86141967773438
46.17378583,8.788556051,379.0,0.8701619342900813,2.7906127929687727,0.0,0.0,1.0,0.0,0.0,2011.0,0.2386727660059501,-6.45,-43.76,-13.891744613647461,-101.28792572021484
47.93333333,106.9833333,1338.0,6.0,-31.9,0.0,1.0,0.0,0.0,0.0,2001.0,0.2386727660059501,-13.46,-154.2,-26.986007690429688,-205.2945556640625
50.06166667,19.84861111,205.0,44.0,8.3,0.0,0.0,0.0,1.0,0.0,1992.0,0.9721181966290613,-8.68,-61.5,-9.523619651794434,-66.71770477294922
46.60305556,13.67138889,2156.0,0.1,14.399774169921898,0.0,0.0,0.0,1.0,0.0,2018.0,-0.5737722679043243,-3.446,-17.51,-6.599806308746338,-43.72675704956055
47.4828,11.0622,719.0,43.9,2.4,0.0,0.0,0.0,1.0,0.0,1986.0,-0.7236440382959123,-15.01,-114.8,-14.441743850708008,-105.16329956054688
40.41666667,-7.55,1380.0,35.0,3.1,0.0,0.0,1.0,0.0,0.0,1993.0,0.6994583270516471,-10.39,-59.3,-7.283592700958252,-48.1061897277832
56.7193,60.73332,150.0,74.6,1.661290323,0.0,0.0,0.0,1.0,0.0,2017.0,-0.9741004551724206,-15.86266852,-121.7689974,-13.803321838378906,-100.76406860351562
43.941,10.237,4.5,20.96,20.03,0.0,0.0,1.0,0.0,0.0,2022.0,0.741222010848596,-3.84,-23.95,-3.5092806816101074,-18.334218978881836
43.365884,-8.421399,58.0,25.0,19.1,0.0,0.0,1.0,0.0,0.0,2004.0,0.2802306751992159,-4.46,-29.09,-3.316585063934326,-17.635770797729492
42.033333,43.483333,1242.0,88.0,15.1,0.0,0.0,0.0,1.0,0.0,2016.0,0.2802306751992159,-4.36,-23.3,-5.297633171081543,-33.11723709106445
46.72738634,8.186782163,632.0,0.0,4.771447753906273,0.0,0.0,0.0,1.0,0.0,2012.0,0.6994583270516471,-12.99,-97.79,-10.759075164794922,-76.84686279296875
48.24861111,16.35638889,198.0,71.0,15.9,0.0,0.0,1.0,0.0,0.0,1997.0,0.741222010848596,-7.95,-62.3,-7.633410930633545,-51.63847351074219
45.65,13.75,20.0,60.8,4.1,0.0,0.0,1.0,0.0,0.0,2002.0,-0.2884824328806098,-16.82,-122.33,-11.231176376342773,-79.65206146240234
36.15,-5.35,5.0,123.0,13.9,0.0,0.0,1.0,0.0,0.0,1964.0,0.6994583270516471,-3.3,-18.6,-4.571861267089844,-27.181623458862305
